Service (T),Directorate (T),Expenditure Code/Type,Expenditure Code Type (T),Date,Amount,Revenue or Capital,Supplier Name 
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,13/06/2024,965.64 ,Revenue,Dale Care Ltd
"Prevention, Provider & Support Services",Adult Social Care,7157000,Call Off Partnership Payments,13/06/2024,"35,033.04 ",Revenue,Dale Care Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/06/2024,"131,366.46 ",Revenue,Dale Care Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,19/06/2024,"72,009.45 ",Revenue,Dale Care Ltd
Chief Executive,Chief Executive,7145140,"Call Off Professional, commission & membership fees",01/05/2024,"3,920.64 ",Revenue,Darenace Ltd
Chief Executive,Chief Executive,7145140,"Call Off Professional, commission & membership fees",10/06/2024,800.00 ,Revenue,Darenace Ltd
Highways Infrastructure & Fleet,Environment & Community Services,6205050,Capital Other Fees,16/04/2024,"9,000.00 ",Capital,DARLINGTON BOROUGH COUNCIL
Capital - Social Services,Adult Social Care,6206202,Capital Infrastructure Works - Other Costs,29/05/2024,"4,925.80 ",Capital,DAVID RYAN PLUMBING & MERRYBENT BATHROOMS LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),03/04/2024,509.02 ,Revenue,DAWSON GROUP VANS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),04/06/2024,509.02 ,Revenue,DAWSON GROUP VANS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),10/04/2024,747.32 ,Revenue,DAWSON RENTALS BUS & COACH LTD
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),10/04/2024,747.32 ,Revenue,DAWSON RENTALS BUS & COACH LTD
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),09/05/2024,747.32 ,Revenue,DAWSON RENTALS BUS & COACH LTD
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),09/05/2024,747.32 ,Revenue,DAWSON RENTALS BUS & COACH LTD
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),06/06/2024,747.32 ,Revenue,DAWSON RENTALS BUS & COACH LTD
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),06/06/2024,747.32 ,Revenue,DAWSON RENTALS BUS & COACH LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,12/04/2024,627.79 ,Revenue,DCS&D Ltd t/a Heritage Healthcare
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,09/05/2024,546.35 ,Revenue,DCS&D Ltd t/a Heritage Healthcare
Economic Development Capital,Regeneration,7205055,Call Off Capital - Professional/Consultant Fees,12/04/2024,550.00 ,Capital,De Matos Ryan Ltd`
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,05/04/2024,"3,976.00 ",Revenue,Deaf Empowering Network
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/05/2024,"3,976.00 ",Revenue,Deaf Empowering Network
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"4,060.00 ",Revenue,Deaf Empowering Network
Safeguarding & Care Planning,Children's Care,6146000,Computer Costs,02/04/2024,675.00 ,Revenue,DELL COMPUTER CORPORATION LTD
ICT Service,Legal & Governance Services,6205050,Capital Other Fees,08/04/2024,"4,981.30 ",Capital,DELL COMPUTER CORPORATION LTD
"Prevention, Provider & Support Services",Adult Social Care,6146000,Computer Costs,23/04/2024,630.70 ,Revenue,DELL COMPUTER CORPORATION LTD
Service Strategy,Adult Social Care,6146000,Computer Costs,07/05/2024,989.56 ,Revenue,DELL COMPUTER CORPORATION LTD
Resources Residential & Fostering,Children's Care,6146000,Computer Costs,07/05/2024,"2,025.00 ",Revenue,DELL COMPUTER CORPORATION LTD
ICT Service,Legal & Governance Services,6205050,Capital Other Fees,07/05/2024,744.52 ,Capital,DELL COMPUTER CORPORATION LTD
Economic Growth & Infrastructure,Regeneration,6146000,Computer Costs,30/05/2024,675.00 ,Revenue,DELL COMPUTER CORPORATION LTD
Environmental Services,Environment & Community Services,6146000,Computer Costs,03/06/2024,"1,048.00 ",Revenue,DELL COMPUTER CORPORATION LTD
Resources Residential & Fostering,Children's Care,6146000,Computer Costs,05/06/2024,675.00 ,Revenue,DELL COMPUTER CORPORATION LTD
Highways Infrastructure & Fleet,Environment & Community Services,6146000,Computer Costs,10/06/2024,665.27 ,Revenue,DELL COMPUTER CORPORATION LTD
ICT Service,Legal & Governance Services,6205050,Capital Other Fees,13/06/2024,"7,283.10 ",Capital,DELL COMPUTER CORPORATION LTD
Resident & Business Support,Finance,6146000,Computer Costs,14/06/2024,675.00 ,Revenue,DELL COMPUTER CORPORATION LTD
Highways Infrastructure & Fleet,Environment & Community Services,6146000,Computer Costs,18/06/2024,639.68 ,Revenue,DELL COMPUTER CORPORATION LTD
Stronger Communities,Environment & Community Services,6146000,Computer Costs,18/06/2024,675.00 ,Revenue,DELL COMPUTER CORPORATION LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),18/04/2024,536.15 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),18/04/2024,685.00 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),18/04/2024,565.90 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),18/04/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),18/04/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),18/04/2024,774.35 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),18/04/2024,801.85 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),22/04/2024,536.15 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),22/04/2024,565.90 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),22/04/2024,685.00 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),22/04/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),22/04/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),22/04/2024,774.35 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),22/04/2024,801.85 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),29/04/2024,536.15 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),29/04/2024,565.90 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),29/04/2024,685.00 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),29/04/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),29/04/2024,774.35 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),29/04/2024,801.85 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),29/04/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),07/05/2024,536.10 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),08/05/2024,536.10 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),14/05/2024,548.00 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),14/05/2024,714.80 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),14/05/2024,641.48 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),14/05/2024,619.48 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),14/05/2024,714.80 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),20/05/2024,536.15 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),20/05/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),20/05/2024,685.00 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),20/05/2024,565.90 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),20/05/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),20/05/2024,801.85 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),20/05/2024,774.35 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),28/05/2024,536.15 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),28/05/2024,565.90 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),28/05/2024,685.00 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),28/05/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),28/05/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),28/05/2024,801.85 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),28/05/2024,774.35 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),10/06/2024,536.15 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),10/06/2024,565.90 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),10/06/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),10/06/2024,685.00 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),10/06/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),10/06/2024,774.35 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),10/06/2024,801.85 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),19/06/2024,536.15 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),19/06/2024,565.90 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),19/06/2024,685.00 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),19/06/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),19/06/2024,801.85 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),19/06/2024,893.50 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),19/06/2024,774.35 ,Revenue,DELTA COACHES LTD
Integrated Transport Unit,Education & Partnerships,7131500,Call Off Hire of Transport (External),27/06/2024,893.50 ,Revenue,DELTA COACHES LTD
Highways Infrastructure & Fleet,Environment & Community Services,6130150,Vehicles Repairs & Maint,03/05/2024,539.29 ,Revenue,DENNIS EAGLE LIMITED
Environmental Services,Environment & Community Services,6116690,Exam & Course fees,11/06/2024,950.00 ,Revenue,DH People Plus (Licence Check)
Environmental Services,Environment & Community Services,6116690,Exam & Course fees,13/06/2024,740.00 ,Revenue,DH People Plus Ltd - training only
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,15/04/2024,"6,104.56 ",Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/04/2024,634.24 ,Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/04/2024,872.08 ,Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/04/2024,594.60 ,Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,29/04/2024,951.36 ,Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,03/06/2024,872.08 ,Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,03/06/2024,634.24 ,Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,03/06/2024,"13,924.12 ",Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,03/06/2024,"6,104.56 ",Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,03/06/2024,594.60 ,Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,03/06/2024,951.36 ,Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,03/06/2024,951.36 ,Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,03/06/2024,872.08 ,Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,03/06/2024,"6,104.56 ",Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,03/06/2024,"13,924.12 ",Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,03/06/2024,594.60 ,Revenue,DIMENSIONS (UK) LIMITED
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,04/06/2024,634.24 ,Revenue,DIMENSIONS (UK) LIMITED
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/04/2024,"6,905.12 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,08/04/2024,915.00 ,Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,12/04/2024,"9,239.10 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,26/04/2024,945.29 ,Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,30/04/2024,"1,712.11 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/05/2024,564.24 ,Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/05/2024,-564.24 ,Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/06/2024,"3,492.34 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,08/05/2024,"6,159.40 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,14/05/2024,"3,750.00 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,14/05/2024,"6,159.40 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,23/05/2024,"4,635.00 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,22/05/2024,"4,019.10 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,28/05/2024,864.05 ,Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,28/05/2024,563.64 ,Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,04/06/2024,"2,852.27 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,05/06/2024,"6,159.40 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,04/06/2024,"-1,503.04 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,14/06/2024,"9,239.10 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,13/06/2024,864.05 ,Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,17/06/2024,"1,268.00 ",Revenue,Direct Healthcare Services Limited
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,17/06/2024,"3,708.00 ",Revenue,Direct Healthcare Services Limited
