SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Assessment and Care Management,Adult Care and Health,62212,Gas,SEFE GROUP,3125854,5068843,45330,1968.04,TCR SUPPLIER GENERAL
 Parks and Green Space,Environment & Community Services,65556,Third Party Payment Not Government,SHOPSAFE LTD,3015659,5068844,45330,726,OTHER CREDS
 Information Systems and Telephony,"Resources, Commissioning and Contracts Management",64712,Membership and Subscriptions,SOCITM LTD,1734695,5068845,45330,1995,VENDOR
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3151872,5068846,45330,8759.05,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3151872,5068846,45330,165.45000000000002,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3151872,5068846,45330,670.52,TCR DOMICILIARY PROVIDER
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3203962,5068852,45330,1046.43,CHILDRENS RESIDENTIAL UNITS
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,REDACTED PERSONAL DATA,3203962,5068852,45330,375,CHILDRENS RESIDENTIAL UNITS
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3203962,5068853,45330,2092.86,CHILDRENS RESIDENTIAL UNITS
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,REDACTED PERSONAL DATA,3203962,5068853,45330,750,CHILDRENS RESIDENTIAL UNITS
 Access and Inclusion,"Children, Education and Families",63213,Client Transport,TKG LTD,3121236,5068855,45330,30201.7,TCR TRANSPORT
 Waste Services,Environment & Community Services,65582,Waste Collection,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5068856,45330,10967.73,VENDOR
 Waste Services,Environment & Community Services,64335,Waste Disposal Costs,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5068856,45330,786411.7,VENDOR
 Waste Services,Environment & Community Services,53266,Recycling Income,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5068856,45330,-379.71000000000004,VENDOR
 Waste Services,Environment & Community Services,64331,Miscellaneous Expenses,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5068856,45330,2012.42,VENDOR
 Legal Services,"Resources, Commissioning and Contracts Management",64355,Counsel Fees,2 DR JOHNSON'S BUILDINGS,3200419,5068859,45331,500,TCR LEGAL
 Legal Services,"Resources, Commissioning and Contracts Management",64355,Counsel Fees,2 DR JOHNSON'S BUILDINGS,3200419,5068860,45331,550,TCR LEGAL
 Legal Services,"Resources, Commissioning and Contracts Management",64355,Counsel Fees,2 DR JOHNSON'S BUILDINGS,3200419,5068861,45331,585,TCR LEGAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,A SAFE HOUSE LTD,3149409,5068862,45331,27200,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,A SAFE HOUSE LTD,3149409,5068862,45331,3400,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,ABBOTT TOXICOLOGY LTD,3149242,5068864,45331,625,TCR SUPPLIER GENERAL
 0-25 Children Service,"Children, Education and Families",65531,Short Term Support Other,REDACTED PERSONAL DATA,3112715,5068865,45331,1308.13,CHILDRENS RES UNITS
 SEN and Inclusion (DSG),"Children, Education and Families",65513,School Fees,REDACTED PERSONAL DATA,3150605,5068866,45331,34485,IND OTHER
 TFM Client Monitoring Team,"Resources, Commissioning and Contracts Management",62127,Property Refurbishment,REDACTED PERSONAL DATA,3107281,5068867,45331,18759.26,SUB-CONTRACTOR
 OPR leisure centres (group 2),RCCM Capital Total,68155,Consultants Costs,ALLIANCE LEISURE SERVICES LTD,3201585,5068870,45331,80454.45,COMPANY
 Parking,Environment & Community Services,64212,Stationery,ALLIED PUBLICITY SERVICES (MANCHESTER) LTD,3145684,5068871,45331,1198.5,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,APEX HOUSING SOLUTIONS LTD,3119584,5068872,45331,46901,TCR LANDLORD
 Basic Needs,CEF Capital Total,68159,Survey Fees,ARC GROUP LONDON LIMITED,3147279,5068874,45331,59159.35,SUB-CONTRACTOR
 Car Leasing Account,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,ARNOLD CLARK FINANCE LTD,3111666,5068875,45331,4493.15,VENDOR
 Safeguarding and Care Planning East,"Children, Education and Families",65584,Community Homes,BACK ON TRACK CHILDREN SERVICES SE LTD,3202433,5068877,45331,26239.29,TCR RESIDENTIAL HOME
 Safeguarding and Quality Improvement,"Children, Education and Families",64315,Consultancy Fees,BE HEARD LTD,3152853,5068878,45331,3330,TCR CONSULTANT
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,BK PROPERTY MANAGEMENT SERVICES LTD,3200213,5068879,45331,14668,TCR LANDLORD
 0-25 Children Service,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3149355,5068880,45331,1092,IND AGENCY CARERS
 Replacement of District Heating System Boilers & Works to Walnut Leisure Centre,RCCM Capital Total,68112,Construction and Conversion Costs,BSW HEATING LTD,3012787,5068882,45331,7229,SUB-CONTRACTOR
 Provision of Housing and Library Improvement Works in West Wickham ,RRH Capital Total,68155,Consultants Costs,BUXTON BUILDING CONTRACTORS LTD,3202082,5068883,45331,196223.99,SUB-CONTRACTOR
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,CANNON CARS,1664360,5068885,45331,150.89,TCR TRANSPORT
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,CANNON CARS,1664360,5068885,45331,4106.01,TCR TRANSPORT
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,CANSFORD LABORATORIES LTD,3136281,5068886,45331,728.44,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3149101,5068887,45331,4207.01,IND AGENCY CARERS
 SEN and Inclusion (DSG),"Children, Education and Families",63213,Client Transport,REDACTED PERSONAL DATA,3201429,5068888,45331,505.26,TCR TRANSPORT
 Assessment and Care Management,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,CHISLEHURST CARE LIMITED,3022783,5068889,45331,61950,TCR RESIDENTIAL HOME
 Bromley Youth Support Programme,"Children, Education and Families",64413,ICT Licences,CLEVERBOX UK LTD,3026553,5068891,45331,702,TCR SUPPLIER GENERAL
 0-25 Children Service,"Children, Education and Families",65584,Community Homes,REDACTED PERSONAL DATA,3202530,5068892,45331,60831.92,CHILDRENS RES UNITS
 SEN and Inclusion (DSG),"Children, Education and Families",65587,Alternative Programmes,CUDHAM C OF E PRIMARY SCHOOL (ACADEMY),3135571,5068894,45331,5290.6900000000005,TCR IND SCHOOL
 Safeguarding and Quality Improvement,"Children, Education and Families",61440,Recruitment & Retention Intiative,DIVERSE REC LTD,3149992,5068899,45331,4866.72,TCR SUPPLIER GENERAL
 AR Refunds Holding Acct,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3204204,5068900,45331,1125.42,IND REFUND
 Parks and Green Space,Environment & Community Services,62511,Grounds Maintenance Costs,DORSET ROAD ALLOTMENTS & LEISURE GARDENS LTD,3204004,5068901,45331,3000,VOS VOLUNTARY ASSOC
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,DREAMFO HOUSING LTD,3150806,5068902,45331,2228.64,TCR RESIDENTIAL HOME
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,DREAMFO HOUSING LTD,3150806,5068902,45331,342.72,TCR RESIDENTIAL HOME
 Safeguarding and Quality Improvement,"Children, Education and Families",61440,Recruitment & Retention Intiative,EDEN BROWN LTD,3204091,5068903,45331,5426.52,IRC_JOB_AGENCY
 Business Support and Markets,Environment & Community Services,62211,Electricity,EDF ENERGY CUSTOMERS PLC,3101264,5068904,45331,1485.96,TCR UTILITY
 OPR Libraries,RCCM Capital Total,68159,Survey Fees,ENERGY MATTERS NATIONWIDE LTD,3151857,5068906,45331,700,TCR SUPPLIER GENERAL
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3200110,5068907,45331,9501.02,IND AGENCY CARERS
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3035679,5068910,45331,16046.48,CHILDRENS RES UNITS
 Safeguarding and Care Planning East,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3152209,5068911,45331,19285.7,CHILDRENS RES UNITS
 Learning Disabilities Services,Adult Care and Health,64323,Legal Fees,GARDEN COURT BARRISTERS,3200693,5068912,45331,3360,TCR LEGAL
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3201506,5068913,45331,4074.33,IND AGENCY CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3201506,5068913,45331,7202.54,IND AGENCY CARERS
 Crystal Palace Park - Regeneration,RRH Capital Total,68155,Consultants Costs,HTA DESIGN LLP,3202699,5068915,45331,13412.5,COMPANY
 Crystal Palace Park - Regeneration,RRH Capital Total,68155,Consultants Costs,HTA DESIGN LLP,3202699,5068916,45331,33645.520000000004,COMPANY
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3151921,5068917,45331,3187.38,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3151820,5068918,45331,2319.51,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3151820,5068918,45331,41.9,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5068919,45331,5317,TCR DOMICILIARY PROVIDER
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5068919,45331,1115,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5068919,45331,-23.59,TCR DOMICILIARY PROVIDER
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,KELWEL CARE LTD,3141956,5068924,45331,449,TCR SUPPLIER GENERAL
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,KELWEL CARE LTD,3141956,5068925,45331,659,TCR SUPPLIER GENERAL
 Car Leasing Account,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,KINTO UK LIMITED,3149512,5068926,45331,5511.95,TCR SUPPLIER GENERAL
 Referral and Assessment Service,"Children, Education and Families",66219,No Recourse to Public Funds - Accommodation,LETTING INTERNATIONAL LTD,3152564,5068928,45331,1240,TCR LANDLORD
 Car Leasing Account,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,LEX AUTOLEASE LTD,3116780,5068929,45331,3919.930000000001,TCR SUPPLIER GENERAL
 TFM Client Monitoring Team,"Resources, Commissioning and Contracts Management",63212,Vehicle Hire,LEX AUTOLEASE LTD,3116780,5068929,45331,289.86,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5068931,45331,1870.5,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5068932,45331,13314,SUB-CONTRACTOR
 Other Strategic Functions (DSG),"Children, Education and Families",62313,Premises Hire Facilities,MET POLICE (HAYES) SPORTS CLUB,3103504,5068935,45331,2086.66,VENDOR
 Bromley Youth Support Programme,"Children, Education and Families",61432,Training Expenses,MET POLICE (HAYES) SPORTS CLUB,3103504,5068936,45331,3900,VENDOR
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3203790,5068937,45331,4800,IND OTHER
 AR Refunds Holding Acct,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3204205,5068939,45331,1019.31,IND REFUND
 AR Refunds Holding Acct,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3204202,5068942,45331,516,IND REFUND
 SEN and Inclusion (DSG),"Children, Education and Families",63213,Client Transport,REDACTED PERSONAL DATA,3203256,5068944,45331,2265.6,TCR TRANSPORT
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,OPENMINDS SOCIAL CARE LTD,3144418,5068947,45331,4034.65,TCR RESIDENTIAL HOME
 CLA and Care Leavers,"Children, Education and Families",64353,Placement Support,OPENMINDS SOCIAL CARE LTD,3144418,5068947,45331,2214.29,TCR RESIDENTIAL HOME
 Safeguarding and Care Planning East,"Children, Education and Families",66112,Looked After Cost Other,OPENMINDS SOCIAL CARE LTD,3144418,5068947,45331,4034.65,TCR RESIDENTIAL HOME
 Safeguarding and Care Planning East,"Children, Education and Families",64353,Placement Support,OPENMINDS SOCIAL CARE LTD,3144418,5068947,45331,1107.14,TCR RESIDENTIAL HOME
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,OPENMINDS SOCIAL CARE LTD,3144418,5068947,45331,5314.28,TCR RESIDENTIAL HOME
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5068955,45331,154.5,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5068955,45331,395.1,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5068956,45331,573.3,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5068957,45331,413,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5068957,45331,1238.3,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",66112,Looked After Cost Other,POTTON KARE SERVICES LTD,3137990,5068958,45331,143.4,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5068958,45331,1863.6,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,PRESTIGE TAXI ASHFORD KENT,3204041,5068959,45331,600,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,RAINBOW FOSTERING SERVICES LTD,3141188,5068960,45331,7750,TCR SUPPLIER GENERAL
 SEN and Inclusion (DSG),"Children, Education and Families",64333,Translators and Interpreters,REMARK LTD,3132683,5068961,45331,480,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,RIVER GARDEN CARE LTD,3134448,5068963,45331,6931.649999999999,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,RIVER GARDEN CARE LTD,3134448,5068963,45331,561.1,TCR RESIDENTIAL HOME
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,RIVER GARDEN CARE LTD,3134448,5068963,45331,1019.0899999999999,TCR RESIDENTIAL HOME
 Audit,"Resources, Commissioning and Contracts Management",65111,Payment to Other Local Authorities,ROYAL BOROUGH OF GREENWICH,3125692,5068964,45331,15655,PCS LOCAL AUTH
 Audit,"Resources, Commissioning and Contracts Management",65111,Payment to Other Local Authorities,ROYAL BOROUGH OF GREENWICH,3125692,5068965,45331,15655,PCS LOCAL AUTH
 Direct Services,Adult Care and Health,63212,Vehicle Hire,S J SIGNS LTD,3131709,5068966,45331,475,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,SCODEF LTD T/A SODEF CARE,3147940,5068968,45331,3789.3099999999995,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,SCODEF LTD T/A SODEF CARE,3147940,5068968,45331,239.89,TCR SUPPLIER GENERAL
 AR Refunds Holding Acct,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3204189,5068969,45331,2410.26,IND REFUND
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3203535,5068970,45331,4366.79,IND FOSTER CARER
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,SUNFLOWER (SOUTH EAST) LTD,3204146,5068975,45331,6603.38,TCR LANDLORD
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,THE ADOLESCENT & CHILDRENS TRUST,1841327,5068977,45331,7499.58,OTHER CREDS
 0-25 Children Service,"Children, Education and Families",63213,Client Transport,TKG LTD,3121236,5068981,45331,7610.76,TCR TRANSPORT
