Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,31/12/2024,EYRE & ELLISTON LTD T/A EGS,9276144,revenue,1KVEE,Electrical Stand Alone Works,#N/A,,530.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,13/12/2024,EYRE & ELLISTON LTD T/A EGS,9265800,revenue,1KVEE,Electrical Stand Alone Works,#N/A,,395.31
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/12/2024,EYRE & ELLISTON LTD T/A EGS,9272033,revenue,1KVEE,Electrical Stand Alone Works,#N/A,,736.71
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/12/2024,EYRE & ELLISTON LTD T/A EGS,9272146,revenue,1KVEE,Electrical Stand Alone Works,#N/A,,440.20
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/12/2024,EYRE & ELLISTON LTD T/A EGS,9272147,revenue,1KVEE,Electrical Stand Alone Works,#N/A,,1840.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/12/2024,EYRE & ELLISTON LTD T/A EGS,9272037,revenue,1KVEE,Electrical Stand Alone Works,#N/A,,445.42
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/12/2024,EYRE & ELLISTON LTD T/A EGS,9258599,revenue,1KVEE,Electrical Stand Alone Works,#N/A,,1674.50
Children & Families,Early Help and Family Support,Revenue Expenditure,30/12/2024,EYRE & ELLISTON LTD T/A EGS,9272026,revenue,1EEG6,Intensive Family Support,#N/A,,295.60
Children & Families,Early Help and Family Support,Revenue Expenditure,27/12/2024,EYRE & ELLISTON LTD T/A EGS,9272035,revenue,1EEG9,C&FN North,#N/A,,295.60
Children & Families,Children's Social Care,Revenue Expenditure,06/12/2024,F & A HOUSING LTD,9274577,revenue,1MN20,Asylum Seekers Families,#N/A,,650.00
Children & Families,Children's Social Care,Revenue Expenditure,18/12/2024,F & A HOUSING LTD,9284085,revenue,1MD62,Support to CIC,#N/A,,650.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,FAIRBURN MEWS HELATH CARE,9283779,revenue,1MM10,Nursing Care MH,#N/A,,15709.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,FAIRBURN MEWS HELATH CARE,9271607,revenue,1MM10,Nursing Care MH,#N/A,,15709.72
HRA Expenditure,General Management,Revenue Expenditure,12/12/2024,FAIRHURST LLP,9280550,revenue,1HRA3,Misc Feasibility Study/Survey,#N/A,,1950.00
HRA Expenditure,General Management,Revenue Expenditure,10/12/2024,FAIRHURST LLP,9260461,revenue,1HRA3,Misc Feasibility Study/Survey,#N/A,,1950.00
HRA Expenditure,General Management,Revenue Expenditure,10/12/2024,FAIRHURST LLP,9277800,revenue,1HRA3,Misc Feasibility Study/Survey,#N/A,,1950.00
HRA Expenditure,General Management,Revenue Expenditure,10/12/2024,FAIRHURST LLP,9277803,revenue,1HRA3,Misc Feasibility Study/Survey,#N/A,,1950.00
HRA Expenditure,General Management,Revenue Expenditure,10/12/2024,FAIRHURST LLP,9277804,revenue,1HRA3,Misc Feasibility Study/Survey,#N/A,,1950.00
HRA Expenditure,General Management,Revenue Expenditure,10/12/2024,FAIRHURST LLP,9277805,revenue,1HRA3,Misc Feasibility Study/Survey,#N/A,,1950.00
HRA Expenditure,General Management,Revenue Expenditure,13/12/2024,FAIRHURST LLP,9281259,revenue,1HRA3,Misc Feasibility Study/Survey,#N/A,,1950.00
HRA Expenditure,General Management,Revenue Expenditure,13/12/2024,FAIRHURST LLP,9281182,revenue,1HRA3,Misc Feasibility Study/Survey,#N/A,,1950.00
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,05/12/2024,FAIRHURST LLP,9272534,Capital,2CAPI,Capital Investment,NX326,Bereavement Infrastructure,2728.14
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,FALMOUTH HOUSE,9283649,revenue,1MG20,Residential Care OP,#N/A,,2770.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,FALSTONE COURT,9283797,revenue,1MG10,Nursing Care OP,#N/A,,3394.88
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,FALSTONE COURT,9283797,revenue,1MG20,Residential Care OP,#N/A,,3498.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,FALSTONE COURT,9271624,revenue,1MG10,Nursing Care OP,#N/A,,3394.88
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,FALSTONE COURT,9271624,revenue,1MG20,Residential Care OP,#N/A,,3498.96
Adult Social Care & Prevention,Community Support,Revenue Income,17/12/2024,FALSTONE COURT,9283797,revenue,1MG10,Nursing Care OP,#N/A,,-752.00
Adult Social Care & Prevention,Community Support,Revenue Income,03/12/2024,FALSTONE COURT,9271624,revenue,1MG10,Nursing Care OP,#N/A,,-752.00
Children & Families,Children's Social Care,Revenue Expenditure,20/12/2024,FAMILY FOSTERCARE LTD,9286958,revenue,1MC22,External Foster Care Costs,#N/A,,19708.28
Children & Families,Children's Social Care,Revenue Expenditure,02/12/2024,FAMILY FOSTERCARE LTD,9270056,revenue,1MC22,External Foster Care Costs,#N/A,,33081.76
Children & Families,Education,Revenue Expenditure,11/12/2024,FAST FORWARD VOCATIONAL TRAINING,9257672,revenue,1E652,Virtual School,#N/A,,780.00
Children & Families,Education Schools/DSG,Revenue Expenditure,18/12/2024,FENHAM PLAYGROUP LTD,9284768,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,754.95
Children & Families,Education Schools/DSG,Revenue Expenditure,18/12/2024,FENHAM PLAYGROUP LTD,9284462,revenue,1EFWG,Education Food Holidays Grant,#N/A,,330.00
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,FENHAM PLAYGROUP LTD,9290562,revenue,1E201,3- and 4-Year-Old,#N/A,,32793.75
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,FENHAM PLAYGROUP LTD,9290564,revenue,1E201,3- and 4-Year-Old,#N/A,,2187.90
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,FENHAM PLAYGROUP LTD,9290563,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,19574.78
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,FENHAM PLAYGROUP LTD,9290565,revenue,1EEYH,Under 2YO,#N/A,,1238.74
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,FERGUSON LODGE,9283842,revenue,1MG20,Residential Care OP,#N/A,,103881.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,FERGUSON LODGE,9271559,revenue,1MG20,Residential Care OP,#N/A,,98370.25
Housing & Communities,Fairer Housing Unit,Capital Expenditure,13/12/2024,FERRET INFORMATION SYSTEMS LTD,9280472,Capital,2N101,Capital Grants,#N/A,,846.00
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Expenditure,11/12/2024,FHS FOOD SAFETY LTD,9279642,revenue,1D500,Food Safety & Training,#N/A,,764.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,06/12/2024,FIBONACCI,9259876,revenue,1MR53,Care First,#N/A,,22082.00
Children & Families,Children's Social Care,Revenue Expenditure,27/12/2024,FIRST ADVANTAGE EUROPE,9289506,revenue,1MC21,Fostering Unit,#N/A,,1586.54
Workforce & Development,Employee Services,Revenue Expenditure,10/12/2024,FIRST ADVANTAGE EUROPE,9277736,revenue,1CF00,Payroll,#N/A,,5464.56
Children & Families,Children's Social Care,Revenue Expenditure,20/12/2024,FIRST AID NORTH EAST LTD,9287410,revenue,1MC21,Fostering Unit,#N/A,,395.00
Children & Families,Education Schools/DSG,Revenue Expenditure,12/12/2024,FIRST CLASS SUPPLY,9275831,revenue,1E869,Bridgewater Childcare Trading,#N/A,,670.42
Children & Families,Education Schools/DSG,Revenue Expenditure,19/12/2024,FIRST CLASS SUPPLY,9278243,revenue,1E869,Bridgewater Childcare Trading,#N/A,,1413.40
Children & Families,Education Schools/DSG,Revenue Expenditure,24/12/2024,FIRST CLASS SUPPLY,9274872,revenue,1E869,Bridgewater Childcare Trading,#N/A,,682.83
HRA Expenditure,General Management,Revenue Expenditure,19/12/2024,FIRST DISPUTE MANAGEMENT LTD,9284508,revenue,1HCIS,HRA Insurance Services,#N/A,,8000.00
HRA Expenditure,General Management,Revenue Expenditure,23/12/2024,FIRST DISPUTE MANAGEMENT LTD,9288423,revenue,1HCIS,HRA Insurance Services,#N/A,,1010.00
HRA Expenditure,General Management,Revenue Expenditure,04/12/2024,FIRST DISPUTE MANAGEMENT LTD,9272617,revenue,1HCIS,HRA Insurance Services,#N/A,,260.00
HRA Expenditure,General Management,Revenue Expenditure,03/12/2024,FIRST DISPUTE MANAGEMENT LTD,9271464,revenue,1HCIS,HRA Insurance Services,#N/A,,5550.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,FITZROY SUPPORT,9287067,revenue,1MK50,Supported Living LD,#N/A,,7091.56
Children & Families,Children's Social Care,Revenue Expenditure,20/12/2024,FIVE RIVERS CHILD CARE LTD,9286996,revenue,1MC02,External Residential Placement,#N/A,,27094.64
Children & Families,Children's Social Care,Revenue Expenditure,20/12/2024,FIVE RIVERS CHILD CARE LTD,9286959,revenue,1MC13,Post 18 Staying Put,#N/A,,1768.00
Children & Families,Children's Social Care,Revenue Expenditure,02/12/2024,FIVE RIVERS CHILD CARE LTD,9270093,revenue,1MC02,External Residential Placement,#N/A,,27094.64
Children & Families,Children's Social Care,Revenue Expenditure,02/12/2024,FIVE RIVERS CHILD CARE LTD,9270057,revenue,1MC13,Post 18 Staying Put,#N/A,,1768.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,27/12/2024,FLAKTGROUP UK LTD,9281348,revenue,1FRAA,Westgate,#N/A,,476.32
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,13/12/2024,FLEET (LINE MARKERS) LTD,9272789,revenue,1KEFA,Grounds Maintenance,#N/A,,1292.50
Operations & Regulatory Services ,Operations,Revenue Expenditure,06/12/2024,FLEET FACTORS LTD,9258179,revenue,3KES1,City Transport Stock,#N/A,,273.15
Operations & Regulatory Services ,Operations,Revenue Expenditure,24/12/2024,FLEET FACTORS LTD,9271685,revenue,3KES1,City Transport Stock,#N/A,,335.32
Operations & Regulatory Services ,Operations,Revenue Expenditure,20/12/2024,FLEET FACTORS LTD,9273091,revenue,3KES1,City Transport Stock,#N/A,,253.40
Operations & Regulatory Services ,Operations,Revenue Expenditure,04/12/2024,FLEET FACTORS LTD,9256094,revenue,3KES1,City Transport Stock,#N/A,,323.98
Operations & Regulatory Services ,Operations,Revenue Expenditure,31/12/2024,FLEET FACTORS LTD,9275022,revenue,3KES1,City Transport Stock,#N/A,,274.50
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,FLEMING COURT,9283884,revenue,1MG20,Residential Care OP,#N/A,,42333.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,FLEMING COURT,9283885,revenue,1MG20,Residential Care OP,#N/A,,5124.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,FLEMING COURT,9271600,revenue,1MG20,Residential Care OP,#N/A,,40693.09
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,FLEXIBLE SUPPORT OPTIONS UK ( DOMICILIAR,9277514,revenue,1MG50,Home Care OP,#N/A,,19911.36
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,FLEXIBLE SUPPORT OPTIONS UK ( DOMICILIAR,9277513,revenue,1MH50,Home Care PD,#N/A,,13415.52
Adult Social Care & Prevention,Community Support,Revenue Income,10/12/2024,FLEXIBLE SUPPORT OPTIONS UK ( DOMICILIAR,9277513,revenue,1MH50,Home Care PD,#N/A,,-273.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/12/2024,FLOW (NE) CIC,9272777,revenue,1MK60,Ind Day Care LD,#N/A,,600.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/12/2024,FLOW (NE) CIC,9272774,revenue,1MK60,Ind Day Care LD,#N/A,,400.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/12/2024,FLOW (NE) CIC,9272775,revenue,1MK60,Ind Day Care LD,#N/A,,400.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/12/2024,FLOW (NE) CIC,9272776,revenue,1MK60,Ind Day Care LD,#N/A,,400.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/12/2024,FLOWBIRD SMART CITY UK LTD,9271404,revenue,1V204,Car Parking Infrastructure,#N/A,,268.00
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,19/12/2024,FMS INTERIOR SERVICES LTD,9274810,Capital,2CAPI,Capital Investment,KQ401,NFS Inventories,13183.50
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,31/12/2024,FMS INTERIOR SERVICES LTD,9275804,Capital,2CAPI,Capital Investment,#N/A,,13647.00
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,13/12/2024,FMS INTERIOR SERVICES LTD,9271481,Capital,2CAPI,Capital Investment,KQ401,NFS Inventories,16562.50
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,06/12/2024,FMS INTERIOR SERVICES LTD,9262722,revenue,1VH22,Temporary Accommodation Prem,#N/A,,901.10
Children & Families,Education,Capital Expenditure,23/12/2024,FOCUS EDUCATION (NEWCASTLE) LTD,9288872,Capital,2CAPI,Capital Investment,EBN31,GEMS 2 New Classrooms,72583.89
Children & Families,Education,Revenue Expenditure,10/12/2024,FOCUS EDUCATION (NEWCASTLE) LTD,9274728,revenue,1E31B,PFI Full Services,#N/A,,535226.23
Children & Families,Education,Revenue Expenditure,18/12/2024,FOCUS EDUCATION (NEWCASTLE) LTD,9269303,revenue,1E31B,PFI Full Services,#N/A,,336.00
Children & Families,Education Schools/DSG,Revenue Expenditure,18/12/2024,FOOTSTEPS CHILDRENS SERVICES LTD,9284782,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,539.25
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,FOOTSTEPS CHILDRENS SERVICES LTD,9290418,revenue,1E201,3- and 4-Year-Old,#N/A,,16087.50
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,FOOTSTEPS CHILDRENS SERVICES LTD,9290463,revenue,1E201,3- and 4-Year-Old,#N/A,,9900.00
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,FOOTSTEPS CHILDRENS SERVICES LTD,9290420,revenue,1E201,3- and 4-Year-Old,#N/A,,841.50
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,FOOTSTEPS CHILDRENS SERVICES LTD,9290465,revenue,1E201,3- and 4-Year-Old,#N/A,,1178.10
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,FOOTSTEPS CHILDRENS SERVICES LTD,9290419,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,8007.87
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,FOOTSTEPS CHILDRENS SERVICES LTD,9290464,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,6228.34
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,13/12/2024,FOOTSTEPS CHILDRENS SERVICES LTD,9281243,revenue,1EA06,Westgate ASB,#N/A,,5670.00
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/12/2024,FORD AND SLATER BIRTLEY,9262981,revenue,3KES1,City Transport Stock,#N/A,,284.18
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/12/2024,FORD AND SLATER BIRTLEY,9262983,revenue,3KES1,City Transport Stock,#N/A,,279.46
Operations & Regulatory Services ,Operations,Revenue Expenditure,23/12/2024,FORD AND SLATER BIRTLEY,9274017,revenue,3KES1,City Transport Stock,#N/A,,314.80
Operations & Regulatory Services ,Operations,Revenue Expenditure,20/12/2024,FORD AND SLATER BIRTLEY,9267016,revenue,3KES1,City Transport Stock,#N/A,,879.36
Operations & Regulatory Services ,Operations,Revenue Expenditure,20/12/2024,FORD AND SLATER BIRTLEY,9267021,revenue,3KES1,City Transport Stock,#N/A,,320.00
Operations & Regulatory Services ,Operations,Revenue Expenditure,20/12/2024,FORD AND SLATER BIRTLEY,9267022,revenue,3KES1,City Transport Stock,#N/A,,320.00
Operations & Regulatory Services ,Operations,Revenue Expenditure,20/12/2024,FORD AND SLATER BIRTLEY,9267019,revenue,3KES1,City Transport Stock,#N/A,,811.44
Operations & Regulatory Services ,Operations,Revenue Expenditure,20/12/2024,FORD AND SLATER BIRTLEY,9267020,revenue,3KES1,City Transport Stock,#N/A,,355.72
Operations & Regulatory Services ,Operations,Revenue Expenditure,30/12/2024,FORD AND SLATER BIRTLEY,9275004,revenue,3KES1,City Transport Stock,#N/A,,421.50
Operations & Regulatory Services ,Operations,Revenue Expenditure,03/12/2024,FORD AND SLATER BIRTLEY,9271660,revenue,3KES1,City Transport Stock,#N/A,,281.00
Operations & Regulatory Services ,Operations,Revenue Expenditure,31/12/2024,FORD AND SLATER BIRTLEY,9275006,revenue,3KES1,City Transport Stock,#N/A,,817.21
Operations & Regulatory Services ,Operations,Revenue Expenditure,13/12/2024,FORD AND SLATER BIRTLEY,9260569,revenue,3KES1,City Transport Stock,#N/A,,520.56
Operations & Regulatory Services ,Operations,Revenue Expenditure,27/12/2024,FORD AND SLATER BIRTLEY,9273087,revenue,3KES1,City Transport Stock,#N/A,,314.87
Operations & Regulatory Services ,Operations,Revenue Expenditure,11/12/2024,FORD AND SLATER BIRTLEY,9258169,revenue,3KES1,City Transport Stock,#N/A,,959.26
Operations & Regulatory Services ,Operations,Revenue Expenditure,06/12/2024,FORD MOTOR COMPANY,9258175,revenue,3KES1,City Transport Stock,#N/A,,409.31
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/12/2024,FORD MOTOR COMPANY,9262991,revenue,3KES1,City Transport Stock,#N/A,,1314.63
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/12/2024,FORD MOTOR COMPANY,9262994,revenue,3KES1,City Transport Stock,#N/A,,565.08
Operations & Regulatory Services ,Operations,Revenue Expenditure,24/12/2024,FORD MOTOR COMPANY,9269325,revenue,3KES1,City Transport Stock,#N/A,,446.00
Operations & Regulatory Services ,Operations,Revenue Expenditure,18/12/2024,FORD MOTOR COMPANY,9262988,revenue,3KES1,City Transport Stock,#N/A,,396.31
Operations & Regulatory Services ,Operations,Revenue Expenditure,27/12/2024,FORD MOTOR COMPANY,9271676,revenue,3KES1,City Transport Stock,#N/A,,416.73
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,17/12/2024,FORENSIC PATHOLOGY LTD,9283512,revenue,1FA52,Coroners - N Tyneside,#N/A,,275.00
Children & Families,Children's Social Care,Revenue Expenditure,12/12/2024,FORENSIC TESTING SERVICE LTD,9280390,revenue,1MD68,Legal Fees Care,#N/A,,362.93
Children & Families,Children's Social Care,Revenue Expenditure,06/12/2024,FORENSIC TESTING SERVICE LTD,9274906,revenue,1MD68,Legal Fees Care,#N/A,,771.05
Children & Families,Children's Social Care,Revenue Expenditure,24/12/2024,FORENSIC TESTING SERVICE LTD,9281519,revenue,1MD68,Legal Fees Care,#N/A,,259.50
Children & Families,Children's Social Care,Revenue Expenditure,24/12/2024,FORENSIC TESTING SERVICE LTD,9281494,revenue,1MD68,Legal Fees Care,#N/A,,596.40
Children & Families,Children's Social Care,Revenue Expenditure,23/12/2024,FORENSIC TESTING SERVICE LTD,9288457,revenue,1MD68,Legal Fees Care,#N/A,,265.00
Children & Families,Children's Social Care,Revenue Expenditure,27/12/2024,FORENSIC TESTING SERVICE LTD,9281497,revenue,1MD68,Legal Fees Care,#N/A,,746.40
Children & Families,Children's Social Care,Revenue Expenditure,27/12/2024,FORENSIC TESTING SERVICE LTD,9281496,revenue,1MD68,Legal Fees Care,#N/A,,606.05
Children & Families,Children's Social Care,Revenue Expenditure,27/12/2024,FORENSIC TESTING SERVICE LTD,9274093,revenue,1MD68,Legal Fees Care,#N/A,,1370.68
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,FORESIGHT RESIDENTIAL LTD,9283647,revenue,1MH20,Residential Care PD,#N/A,,5705.40
Adult Social Care & Prevention,Community Support,Revenue Income,17/12/2024,FORESIGHT RESIDENTIAL LTD,9283647,revenue,1MH20,Residential Care PD,#N/A,,-527.60
Children & Families,Children's Social Care,Revenue Expenditure,24/12/2024,FOREST RESIDENTIAL CARE LMITED,9273643,revenue,1MC02,External Residential Placement,#N/A,,7050.00
Public Health Service,Public Health,Revenue Expenditure,10/12/2024,FORWARD TRUST,9277659,revenue,1ML09,PH - Drugs and alcohol,#N/A,,3985.71
Children & Families,Children's Social Care,Revenue Expenditure,02/12/2024,FOSTER CARE SOLUTIONS,9270055,revenue,1MC22,External Foster Care Costs,#N/A,,16142.40
Children & Families,Children's Social Care,Revenue Expenditure,20/12/2024,FOSTER CARES LTD,9286960,revenue,1MC13,Post 18 Staying Put,#N/A,,1742.36
Children & Families,Children's Social Care,Revenue Expenditure,20/12/2024,FOSTER CARES LTD,9286960,revenue,1MC22,External Foster Care Costs,#N/A,,10803.68
Children & Families,Children's Social Care,Revenue Expenditure,02/12/2024,FOSTER CARES LTD,9270058,revenue,1MC13,Post 18 Staying Put,#N/A,,1742.36
Children & Families,Children's Social Care,Revenue Expenditure,02/12/2024,FOSTER CARES LTD,9270058,revenue,1MC22,External Foster Care Costs,#N/A,,10803.68
Children & Families,Children's Social Care,Revenue Expenditure,20/12/2024,FOSTERING PEOPLE LTD,9286962,revenue,1MC22,External Foster Care Costs,#N/A,,13348.58
Children & Families,Children's Social Care,Revenue Expenditure,02/12/2024,FOSTERING PEOPLE LTD,9270060,revenue,1MC22,External Foster Care Costs,#N/A,,24385.18
Children & Families,Children's Social Care,Revenue Expenditure,24/12/2024,FOUR PAPER BUILDINGS,9278265,revenue,1MD68,Legal Fees Care,#N/A,,7250.00
Children & Families,Education,Revenue Expenditure,18/12/2024,FRANCOISE MARGARET HARRIS,9284823,revenue,1E558,SB Music Service,#N/A,,2293.20
Children & Families,Education,Revenue Expenditure,09/12/2024,FRANCOISE MARGARET HARRIS,9275423,revenue,1E558,SB Music Service,#N/A,,3581.18
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/12/2024,FREEMAN CATERING BUTCHERS,9264411,revenue,1KFP8,North Gosforth Academy,#N/A,,510.18
Children & Families,Early Help and Family Support,Revenue Expenditure,05/12/2024,FREEMAN CATERING BUTCHERS,9253813,revenue,1E464,Castle Nursery Shieldfield,#N/A,,304.16
Children & Families,Early Help and Family Support,Revenue Expenditure,13/12/2024,FREEMAN CATERING BUTCHERS,9281236,revenue,1E465,Castle Nursery Willow Ave,#N/A,,304.16
