Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313439,1071.7,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313440,678.41,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313441,2185.74,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313443,1466.09,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313445,1469.55,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313446,565.34,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313447,511.25,,Revenue,502777,Atlas Care Services Ltd,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313448,786.14,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313450,687.96,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313452,3703.7,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313453,1192.74,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313454,547.93,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313455,966.11,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313457,1161.02,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313458,543.32,,Revenue,502777,Atlas Care Services Ltd,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313459,2753.61,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313460,1605.58,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313463,21212.08,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313467,1210.23,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313468,2185.12,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313471,1455.79,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313473,1929.9,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313474,1210.23,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313475,854.28,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313476,1240.65,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313478,1950,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313479,1203.55,,Revenue,509945,4Passion Care Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313480,827.1,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313481,1061.38,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313482,4401.6,,Revenue,509945,4Passion Care Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313483,925.47,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313484,1203.55,,Revenue,509945,4Passion Care Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313485,680.12,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313486,569.52,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313487,1792.05,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313488,1210.23,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313488,109.35,,Revenue,501507,THE HELPING HANDS GROUP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313489,711.9,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313491,1050,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313492,711.9,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313493,1500,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313494,925.47,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313495,689.3,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313497,2343.45,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313498,680.12,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313499,3390.44,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313500,1929.9,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313501,1210.23,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313502,925.47,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313503,640.71,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313505,711.9,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313506,1984.62,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313507,1670.72,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313508,1210.23,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313510,996.66,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313511,1021.73,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313512,1210.23,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313513,711.9,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313514,2343.45,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313515,662.76,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313517,631.54,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313518,768.17,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313518,191.34,,Revenue,501507,THE HELPING HANDS GROUP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313519,1021.8,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313524,703.12,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313525,13734,,Revenue,522893,IBC QUALITY SOLUTIONS LIMITED,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313526,11595,,Revenue,522893,IBC QUALITY SOLUTIONS LIMITED,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313531,3222.56,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313532,3332.42,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313533,560,,Revenue,509765,RegionalCare,Home Care
Peterborough City Council,Corporate Services,Commercial - Office,Services,45280,30433516,508.6,,Revenue,509747,Restore Plc document Management Services Division,Storage
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45280,30434614,3360,,Revenue,511052,Milton Keynes Council,Hired Transport
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45280,30434687,3473.46,,Revenue,522644,Sabanu Care Ltd,Purchased Social Care Services
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45280,30434687,1683.87,,Revenue,522644,Sabanu Care Ltd,Purchased Social Care Services
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45280,30434688,6644.88,,Revenue,522644,Sabanu Care Ltd,Purchased Social Care Services
Peterborough City Council,Corporate,Corporate,Non Revenue,45280,30434711,14560,,Capital,504883,CACI Limited,Equipment
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45280,30434712,2500,,Revenue,510654,Gillan Legal Solutions Ltd,Education Expenses
Peterborough City Council,Corporate Services,Elections,"Tools, Equipment, Furniture & Materials",45280,30434723,2096,,Revenue,524661,Modern Democracy Limited,Equipement Hire
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45280,30434788,764.94,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Assistant Director,Other Establishments,45280,30434807,32500,,Revenue,500112,Peterborough Citizens Advice Bureau,Grant-Third Party
Peterborough City Council,Place & Economy,Assistant Director,Other Establishments,45280,30434808,51241.25,,Revenue,500112,Peterborough Citizens Advice Bureau,Third Party Payments - Contract
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45280,30434873,826.39,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45280,30434874,854.41,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45280,30434875,753.97,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45280,30434876,663.57,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45280,30434877,693.33,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45280,30434879,-705.38,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
