Entity Name,Directorate,Service/Board,Cost Centre,Description,Subjective,Subjective Description,Supplier Name,Payment Date,Line Amount,Invoice Amount,Net Amount
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45272,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45272,2360,2832,2360
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45280,2360,2832,2360
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45280,3046.7,3656.04,3046.7
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45287,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45280,2220,8352,6960
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45280,2520,8352,6960
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45265,1111.8,1334.16,1111.8
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45274,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45274,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,12601,Professional subscriptions,Cornwall Council,45280,3600,3600,3600
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,31603,Other Public Transport,Tresco Island Ltd,45272,1419.5,1419.5,1419.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,43532,Professional Fees - Other,,45265,1000,1000,1000
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,43532,Professional Fees - Other,,45272,1000,1000,1000
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45272,2400,2400,2400
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45280,2400,2400,2400
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,22501,Rent,Holyvale Partnership,45261,1600,1600,1600
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,22501,Rent,Holyvale Partnership,45289,1600,1600,1600
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,31501,Vehicle & Plant Contract Hire,Community Venture (Smart Islands Project),45272,450,540,450
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,31501,Vehicle & Plant Contract Hire,Community Venture (Smart Islands Project),45272,450,540,450
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,43532,Professional Fees - Other,BWR Recruitment Ltd (Total Social),45278,-288.6,1731.6,1443
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,43532,Professional Fees - Other,BWR Recruitment Ltd (Total Social),45278,288.6,1731.6,1443
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,43532,Professional Fees - Other,BWR Recruitment Ltd (Total Social),45278,1443,1731.6,1443
51 Council of the Isles of Scilly,"Place, Economy and Environment",Environmental Services,600200,Environmental Health & Food,43610,Water Sample Testing,South West Water Ltd,45274,1339.45,1607.34,1339.45
51 Council of the Isles of Scilly,"Place, Economy and Environment",Environmental Services,600200,Environmental Health & Food,49351,Test Equipment Calibration Contract,Cirrus Research Plc,45265,489.4,587.28,489.4
51 Council of the Isles of Scilly,People and Communities,Learning and Library,600210,Adult Education,12301,Training,Sayfa Systems UK Ltd,45274,580,696,580
51 Council of the Isles of Scilly,"Place, Economy and Environment",Inshore Fisheries and Conservation Authorities,600220,IFCA,12301,Training,Cornwall Plus Ltd,45265,453.55,544.26,453.55
51 Council of the Isles of Scilly,"Place, Economy and Environment",Inshore Fisheries and Conservation Authorities,600220,IFCA,21128,R&M - Mechanical Planned,Island Outboard Services LLP,45267,1507.97,1809.56,1507.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Inshore Fisheries and Conservation Authorities,600220,IFCA,43504,Consultancy,,45267,1200,1200,1200
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600230,Capital Development & Procurement Team,43505,Professional Services,Ashfords,45287,1760,2112,1760
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600230,Capital Development & Procurement Team,43505,Professional Services,Inner Circle Consulting Ltd,45265,5335,6402,5335
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600233,CIOS Cultural Centre,43505,Professional Services,Isles of Scilly Museum Association,45274,10753,10753,10753
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600233,CIOS Cultural Centre,43506,Professional Fees - Legal,Ashfords,45287,750,900,750
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600233,CIOS Cultural Centre,43512,Publicity Promotions & Marketing,Roscoe Communications Ltd,45280,1181.25,1417.5,1181.25
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600233,CIOS Cultural Centre,89207,Consultancy Costs,,45272,2375,2375,2375
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600233,CIOS Cultural Centre,89207,Consultancy Costs,,45280,2768,2768,2768
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600233,CIOS Cultural Centre,89207,Consultancy Costs,,45267,2000,2000,2000
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600234,Creative Islands,43532,Professional Fees - Other,,45287,1500,1500,1500
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21101,R&M - Buildings - Planned,Ginnick Property Maintenance,45278,-362.54,6888.26,6888.26
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21101,R&M - Buildings - Planned,Ginnick Property Maintenance,45278,1282.6,6888.26,6888.26
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21101,R&M - Buildings - Planned,Ginnick Property Maintenance,45278,1450.8,6888.26,6888.26
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21101,R&M - Buildings - Planned,Ginnick Property Maintenance,45278,4517.4,6888.26,6888.26
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21116,R&M - Other - Planned,Peter Gilbert Plumbing & Heating,45265,-494,592.8,494
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21116,R&M - Other - Planned,Peter Gilbert Plumbing & Heating,45265,12,592.8,494
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21116,R&M - Other - Planned,Peter Gilbert Plumbing & Heating,45265,140,592.8,494
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21116,R&M - Other - Planned,Peter Gilbert Plumbing & Heating,45265,342,592.8,494
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21116,R&M - Other - Planned,Peter Gilbert Plumbing & Heating,45265,494,592.8,494
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21201,R&M - Buildings - Reactive,Davey & Gilbert Ltd,45272,480,576,480
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21201,R&M - Buildings - Reactive,Scilly Escapes,45287,1500,1500,1500
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,22002,Electricity,Edf Energy Plc,45289,5.03,2662.62,2219.69
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,22002,Electricity,Edf Energy Plc,45289,2214.66,2662.62,2219.69
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600241,Private Housing,22501,Rent,,45268,875,875,875
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600241,Private Housing,22501,Rent,Livewest (Rent) Ltd,45265,540.61,540.61,540.61
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600243,Housing Delivery Project,43505,Professional Services,LiveWest Homes Ltd,45265,1260,1512,1260
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600243,Housing Delivery Project,43505,Professional Services,LiveWest Homes Ltd,45265,560,672,560
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600243,Housing Delivery Project,43505,Professional Services,LiveWest Homes Ltd,45265,700,840,700
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600243,Housing Delivery Project,43506,Professional Fees - Legal,Campbell Reith Hill LLP,45278,3500,4200,3500
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600303,Corporate Management,43504,Consultancy,Cornwall Council,45272,5464.18,6557.02,5464.18
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600303,Corporate Management,43504,Consultancy,Cornwall Council,45274,1316.63,1579.96,1316.63
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600303,Corporate Management,43532,Professional Fees - Other,Cornwall Council,45274,4250,4250,4250
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600303,Corporate Management,43548,External Audit Charges,Cornwall Council,45267,7200,8640,7200
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600303,Corporate Management,45208,IT Software Support,Cornwall Council,45267,6056.61,7267.93,6056.61
51 Council of the Isles of Scilly,People and Communities,Active Scilly,600310,Active Scilly Staffing Costs,43504,Consultancy,Stephens & Scown,45274,10,3012,2510
51 Council of the Isles of Scilly,People and Communities,Active Scilly,600310,Active Scilly Staffing Costs,43504,Consultancy,Stephens & Scown,45274,2500,3012,2510
51 Council of the Isles of Scilly,People and Communities,Active Scilly,600312,Sports Hall,41118,Health & Safety Equipment,Sayfa Systems UK Ltd,45274,1499.65,1799.58,1499.65
51 Council of the Isles of Scilly,People and Communities,Active Scilly,600313,Normandy Swimming Pool,22002,Electricity,Edf Energy Plc,45289,2815.16,3378.19,2815.16
51 Council of the Isles of Scilly,Chief Executives Department,Support Services,600321,Finance,45105,Telephone Usage,The Phone Co-Op Ltd,45289,447.3,536.76,447.3
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,12506,Bike 2 Work Scheme,Cycle Solutions (Cycle to Work) Ltd,45272,-850.88,1012.95,850.88
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,12506,Bike 2 Work Scheme,Cycle Solutions (Cycle to Work) Ltd,45272,40.5,1012.95,850.88
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,12506,Bike 2 Work Scheme,Cycle Solutions (Cycle to Work) Ltd,45272,810.38,1012.95,850.88
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,12506,Bike 2 Work Scheme,Cycle Solutions (Cycle to Work) Ltd,45272,850.88,1012.95,850.88
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,43504,Consultancy,Swift HR,45272,595,595,595
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,43510,Advertising (Non Recruitment),Guardian News & Media Ltd,45274,1852.5,2223,1852.5
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89005,Acquisition Costs - Equipment,SJ Andrew And Sons Ltd,45280,1672.46,2006.95,1672.46
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89104,Major Enhancement Works,Teignmouth Maritime Services Ltd,45272,222667.96,267201.55,222667.96
