Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,723.11
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),20/09/2023,722.92
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Marketing & Publicity,NEWPORT ENGRAVERS,25/09/2023,722.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,E Solutions Ltd,26/09/2023,715.00
Neighbourhood & Enforcement Services,Waste & Neighbourhood Services,Premises-Related Expenditure,Grounds Maintenance - Other,MARMAX PRODUCTS LTD,27/09/2023,714.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,710.56
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,21/09/2023,709.25
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,701.59
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,Leasehold Rents,GPS Property Shropshire LLP,11/09/2023,700.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Comp Software (Purch / Hire),NEC Software Solutions UK Ltd,25/09/2023,700.00
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Schuchmann LLP,21/09/2023,700.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Adexsi UK Ltd,21/09/2023,699.08
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,29/09/2023,699.01
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,22/09/2023,695.50
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,22/09/2023,695.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,694.69
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,15/09/2023,692.68
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,20/09/2023,689.12
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,688.38
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Outside Hire,Enterprise Flexi Rent,15/09/2023,686.42
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,22/09/2023,685.33
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Power Point Stores,18/09/2023,682.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,681.80
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,CustomerKNECT Limited,13/09/2023,681.00
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,T Nursing Services,01/09/2023,679.99
Prosperity & Investment,Regeneration & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,13/09/2023,674.80
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,673.96
Finance & Human Resources,Revenues,Supplies & Services,Franking Machine Service,Francotyp-Postalia Ltd,12/09/2023,670.20
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Marketing & Publicity,The Purple Company Ltd,04/09/2023,670.00
Prosperity & Investment,Regeneration & Investment,Third Party Payments,Contractor Recharge,Prosep filter systems ltd,25/09/2023,663.56
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,663.29
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,658.58
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,27/09/2023,654.54
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,654.42
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,652.78
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,22/09/2023,652.69
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,E Solutions Ltd,20/09/2023,650.00
Neighbourhood & Enforcement Services,Waste & Neighbourhood Services,Premises-Related Expenditure,Grounds Maintenance - Other,H Tree Care Ltd,01/09/2023,650.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Licences,L M Fitness UK Ltd,13/09/2023,650.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,649.59
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,Event Furniture Hire Ltd,21/09/2023,648.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,647.78
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,19/09/2023,643.43
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,640.89
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Hire,O LTD,28/09/2023,639.98
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,Delice de France,13/09/2023,638.02
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,ShowStoppers,21/09/2023,635.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,Midlands Events Ltd,14/09/2023,630.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,629.43
Policy & Governance,Organisational Development & Delivery,Employees,Staff Training,West Midlands Employers,22/09/2023,627.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Text Messages,PROCESS FLOWS UK LTD,04/09/2023,625.98
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Connect Consultancy Limited,08/09/2023,625.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Connect Consultancy Limited,29/09/2023,625.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Mango Studios London Ltd,14/09/2023,625.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,22/09/2023,624.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,613.12
Prosperity & Investment,BiT,Premises-Related Expenditure,Other Energy Costs,Energy Merchants Ltd,26/09/2023,610.90
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CAT - Telford Priory School,27/09/2023,610.69
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling Ltd ,04/09/2023,610.48
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling Ltd ,06/09/2023,610.48
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling Ltd ,06/09/2023,610.48
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,610.35
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,609.99
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,608.88
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Employees,Agency Supply Costs,E B LTD,29/09/2023,607.50
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Premises-Related Expenditure,Grounds Maintenance - Other,OASIS PLANTS LIMITED,25/09/2023,605.47
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,E Solutions Ltd,20/09/2023,605.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,603.04
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,15/09/2023,602.23
"Communities, Customer & Commercial Services",Culture & Events,Premises-Related Expenditure,Hire Of Rooms,IRONBRIDGE GORGE TRADING CO LTD,21/09/2023,600.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Leasehold Rents,RECURRING PAYMENTS ONLY - MARTOL HOLDINGS,20/09/2023,600.00
Policy & Governance,Organisational Development & Delivery,Employees,Staff Training,UK Learning Network Limited,29/09/2023,600.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,EON next,07/09/2023,599.68
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,Churches Fire Security Ltd,27/09/2023,597.45
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,596.04
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,26/09/2023,595.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,593.63
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,21/09/2023,592.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS UK Enterprises Ltd,05/09/2023,590.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,589.99
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Belvidere Lifts Ltd,21/09/2023,580.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,E Solutions Ltd,26/09/2023,580.00
Prosperity & Investment,Development Management,Supplies & Services,Comp Software (Purch / Hire),LIGHTING REALITY LTD,27/09/2023,580.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,26/09/2023,580.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,BUSINESS WATCH GUARDING LIMITED,11/09/2023,574.06
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Furniture - Purchase,BACK CARE SOLUTIONS LTD,07/09/2023,573.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,572.22
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,571.20
Education & Skills,SEND (0-25),Supplies & Services,Health & Safety Expenses,G & S S LTD,04/09/2023,571.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,570.67
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Blue Badge Assessments,Ascenti,08/09/2023,570.00
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,M A S Associates,08/09/2023,570.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,26/09/2023,568.81
Policy & Governance,Governance & Legal Services,Supplies & Services,Stationery,S & SONS LTD,14/09/2023,568.50
Policy & Governance,Governance & Legal Services,Supplies & Services,Postages,ROYAL MAIL GROUP PLC,12/09/2023,567.52
Finance & Human Resources,"Finance Manager (Business, Education & Care)",Employees,Staff Training,Severn Financial Training,12/09/2023,567.00
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Concessionary Travel,D&G Bus,21/09/2023,566.50
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Redhill Primary Academy,27/09/2023,565.25
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,RMF LANDSCAPING LTD,08/09/2023,565.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Visual Print & Design,20/09/2023,565.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Adexsi UK Ltd,21/09/2023,559.26
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,Adexsi UK Ltd,27/09/2023,559.26
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,04/09/2023,559.24
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Services,Simpleview Europe,08/09/2023,558.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Postages,Financial Data Management plc,22/09/2023,557.45
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,15/09/2023,556.51
Neighbourhood & Enforcement Services,Public Protection,Supplies & Services,Other Services,Trebla Security Ltd,01/09/2023,555.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,550.41
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,28/09/2023,550.18
Prosperity & Investment,BiT,Premises-Related Expenditure,Leasehold Rents,REDACTED PERSONAL INFORMATION,20/09/2023,550.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,26/09/2023,550.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,26/09/2023,550.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,546.97
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,545.53
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,28/09/2023,545.48
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,544.81
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,05/09/2023,544.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,13/09/2023,542.80
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,542.25
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,542.02
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,539.65
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,538.17
Neighbourhood & Enforcement Services,Waste & Neighbourhood Services,Premises-Related Expenditure,Grounds Maintenance - Other,Amey OW Ltd,20/09/2023,537.31
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,533.16
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,531.99
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Ticketplan Limited,08/09/2023,531.52
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,531.40
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,529.46
