Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
29/11/2024,Ecological Landscapes Management Ltd,Professional Services - Ecological Surveyors,Planning & Transportation,Highways Maintenance,2405625,1000.00
29/11/2024,Ecological Landscapes Management Ltd,Professional Services - Ecological Surveyors,Planning & Transportation,Highways Maintenance,2406484,4000.00
29/11/2024,Ecological Landscapes Management Ltd,Professional Services - Ecological Surveyors,Planning & Transportation,Highways Maintenance,2406484,7920.00
29/11/2024,Ecological Landscapes Management Ltd,Professional Services - Ecological Surveyors,Planning & Transportation,Highways Maintenance,2406485,2880.00
29/11/2024,Ecological Landscapes Management Ltd,Professional Services - Ecological Surveyors,Planning & Transportation,Highways Maintenance,2406485,4400.00
29/11/2024,Ecological Landscapes Management Ltd,Professional Services - Ecological Surveyors,Planning & Transportation,Highways Maintenance,2406495,4660.00
29/11/2024,Ecological Landscapes Management Ltd,Professional Services - Ecological Surveyors,Planning & Transportation,Highways Maintenance,2406495,7200.00
29/11/2024,Ecological Landscapes Management Ltd,Professional Services - Ecological Surveyors,Planning & Transportation,Highways Maintenance,2407871,1300.00
29/11/2024,Ecological Landscapes Management Ltd,Professional Services - Ecological Surveyors,Planning & Transportation,Highways Maintenance,2407871,3000.00
20/12/2024,Econ Engineering Limited,Manufacturing,Planning & Transportation,Training,32013688,1820.25
08/11/2024,REDACTED PERSONAL DATA,Medical - Fees,Adult Social Care,Contracted Services,32000363,1001.20
01/10/2024,Eden Tribe Residential Home Limited,SCC-Commissioned Services- Childcare Res Placement,Children & Family Services,Residential Care,537663,5221.95
01/11/2024,Eden Tribe Residential Home Limited,SCC-Commissioned Services- Childcare Res Placement,Children & Family Services,Foster Carer Payments,540339,5053.50
15/11/2024,Eden Tribe Residential Home Limited,SCC-Commissioned Services- Childcare Res Placement,Children & Family Services,Residential Care,541362,5221.95
13/12/2024,Eden Tribe Residential Home Limited,SCC-Commissioned Services- Childcare Res Placement,Children & Family Services,Care Leaver Payments,543747,5053.50
15/10/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,31993827,12496.31
22/10/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,31996287,644.71
29/10/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,31996914,4698.84
13/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32000748,1322.61
13/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32000750,2820.96
13/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32000751,523.14
13/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32000755,706.51
13/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32000756,595.04
13/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32000758,6149.30
13/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32000761,833.49
13/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32000776,7964.11
13/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32000793,10483.85
13/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32000794,3665.55
13/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32000800,3329.59
13/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32000801,2228.81
17/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32012993,698.33
17/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32012994,655.89
17/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32012996,4164.39
17/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32012997,2248.93
17/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013008,3986.38
17/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013009,3372.05
17/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013026,3164.23
17/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013037,811.15
17/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013047,1398.75
17/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013048,7941.12
17/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013052,536.11
17/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013053,1091.35
17/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013056,7300.54
01/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,538817,512.83
21/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,541017,467.67
21/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,541681,476.93
21/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,541688,512.83
21/11/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,541691,544.24
22/10/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,31996292,558.03
18/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013467,14.41
18/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013467,462.52
18/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013475,1.20
18/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013475,446.41
18/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013504,15.24
18/12/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,32013504,519.97
01/11/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,537380,43.63
01/11/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,538721,793.34
01/11/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,538817,46.62
18/10/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,539351,1256.79
29/10/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,540186,1266.47
25/11/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,540886,10.89
25/11/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,540886,1416.16
21/11/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,541017,828.14
21/11/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,541681,43.36
21/11/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,541688,46.62
21/11/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,541691,49.84
13/11/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,32000754,1338.76
17/12/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,32013051,536.46
17/12/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,32013058,1401.80
18/12/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,32013467,1.31
18/12/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,32013467,42.05
18/12/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,32013475,2.12
18/12/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,32013475,791.22
18/12/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,32013504,1.40
18/12/2024,EDF Energy,Utilities - Electricity,Children & Family Services,Utility Bills,32013504,47.27
15/10/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,31993832,1074.92
15/10/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,31993838,1066.81
15/10/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,31993841,20998.13
15/10/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,31993856,5992.55
15/10/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,31993857,749.62
22/10/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,31996272,1457.22
22/10/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,31996273,31235.32
22/10/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,31996275,815.80
22/10/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,31996276,921.41
22/10/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,31996280,1034.07
22/10/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,31996286,873.42
13/11/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32000743,9453.24
13/11/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32000749,1277.24
13/11/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32000770,1777.40
13/11/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32000771,918.95
13/11/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32000780,752.48
13/11/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32000787,782.59
13/11/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32000788,2827.39
13/11/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32000789,22622.61
13/11/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32000791,23394.70
13/11/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32000798,2460.87
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013001,29312.62
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013002,22336.39
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Contracted Services,32013003,917.98
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013006,2109.73
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013007,703.11
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013012,1060.84
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013019,678.62
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013022,2332.29
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013024,6238.08
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013027,745.97
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013028,1000.49
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013030,1902.39
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013038,1352.07
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013039,11574.16
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013050,1277.59
17/12/2024,EDF Energy,Utilities - Electricity,Community & Greenspace,Utility Bills,32013054,515.88
01/11/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,537380,476.93
01/11/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,538721,447.61
15/10/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,31993836,24697.95
15/10/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,31993854,945.64
15/10/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,31993855,605.37
22/10/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,31996284,14123.16
13/11/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32000744,1179.99
13/11/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32000745,6755.00
13/11/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32000764,6613.66
13/11/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32000769,26181.53
13/11/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32000773,636.56
13/11/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32000774,1072.60
13/11/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32000775,2756.48
13/11/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32000781,14992.85
17/12/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32012992,7386.03
17/12/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32013000,1301.03
17/12/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32013020,15921.94
17/12/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32013029,3192.03
17/12/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32013031,1074.14
17/12/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32013033,831.34
17/12/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32013035,1061.08
17/12/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32013040,27638.17
17/12/2024,EDF Energy,Utilities - Electricity,"Economy, Enterprise & Property",Utility Bills,32013041,7287.59
22/10/2024,EDF Energy,Utilities - Electricity,ICT & Support Services,Utility Bills,31996288,1538.60
13/11/2024,EDF Energy,Utilities - Electricity,ICT & Support Services,Utility Bills,32000753,1736.67
13/11/2024,EDF Energy,Utilities - Electricity,ICT & Support Services,Utility Bills,32000795,4913.98
17/12/2024,EDF Energy,Utilities - Electricity,ICT & Support Services,Utility Bills,32013004,5274.09
17/12/2024,EDF Energy,Utilities - Electricity,ICT & Support Services,Utility Bills,32013059,1850.00
07/11/2024,Edgewater Health Care Ltd - Exemplar,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32000337,8689.72
07/11/2024,Edgewater Health Care Ltd - Exemplar,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32000337,8689.72
12/11/2024,Edgewater Health Care Ltd - Exemplar,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32000484,8689.72
12/11/2024,Edgewater Health Care Ltd - Exemplar,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32000484,8689.72
12/12/2024,Edgewater Health Care Ltd - Exemplar,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32011169,8689.72
