SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period February 2023,,,,,,
Supplier,Amount,Date,Cost Centre,Account,Department,Summary of Expenditure
Valorum Care Ltd,"1,144.43",01/02/2023,AL10,R4041,Adult Social Care,Learning Disability Support - Older People 65+ - Private Residential Care Rest Homes
Valorum Care Ltd,"1,323.48",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Valorum Care Ltd,"2,228.16",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Valorum Care Ltd,"2,307.92",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Valorum Care Ltd,"2,383.36",01/02/2023,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Valorum Care Ltd,"2,783.52",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Valorum Care Ltd,"3,165.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Valorum Care Ltd,"3,240.80",01/02/2023,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Veatreey Development Ltd,"1,057.96",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Veatreey Development Ltd,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Veatreey Development Ltd,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Veatreey Development Ltd,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Veatreey Development Ltd,"2,342.04",01/02/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Veatreey Development Ltd,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Veatreey Development Ltd,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Veatreey Development Ltd,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Veatreey Development Ltd,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Venus,538.44,24/10/2022,HL27,R2433,Communities,Innovation - Arts Council England - Fees - Interpreters
VIP System Ltd,"5,936.82",20/01/2023,BD12,R2133,Highways and Public Protection,Taxi And Private Hire Section - Taxi Number Plates
Virgin Media Payments Ltd,"5,783.73",02/02/2023,GF63,R2613,Corporate Resouces,ICT Contracts - Landline Telephones (Excluding Arvato)
Virgin Media Payments Ltd,"8,531.77",01/08/2021,GF63,R2655,Corporate Resouces,ICT Contracts - Computer Costs
Virgin Media Payments Ltd,"18,533.92",02/10/2022,GF63,R2655,Corporate Resouces,ICT Contracts - Computer Costs
Viv'id(a) Ltd,585.00,30/11/2022,BT80,R2927,Economic Growth and Housing,Southport Market Hall - Advertising & Marketing
Voyage Limited,"7,873.60",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
W F Howes Ltd,"2,571.00",09/02/2023,HL04,R2248,Communities,Bibliographical Service - Books
Wadacre Farm Day Nursery Ltd,"1,884.00",31/01/2023,AN10,R4061,Adult Social Care,Mental Health Support - Older People 65+ - Dog Kennelling Expenses
WARE UK LTD,845.09,17/02/2023,UA21,R2451,Corporate,Modernisation Fund - Fees & Services - Other
Wareuk.com Ltd,"1,003.42",24/01/2023,BT80,R2021,Economic Growth and Housing,Southport Market Hall - Equipment - Purchase
Warren Park Nh Ltd,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Warren Park Nh Ltd,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Warren Park Nh Ltd,"2,342.04",01/02/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Warren Park Nh Ltd,"2,599.16",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Warren Park Nh Ltd,"7,026.12",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Warrencare Ltd,512.46,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,521.95,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,531.44,27/01/2023,AL05,R4051,Adult Social Care,Learning Disability Support -Adults 18-64 - Domiciliary Care
Warrencare Ltd,531.44,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,531.44,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,531.44,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,531.44,27/01/2023,AG25,R4051,Adult Social Care,Social Support : Support For Social Isolation / Other - Domiciliary Care
Warrencare Ltd,531.44,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,531.44,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,531.44,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,569.40,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,588.38,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,597.87,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,626.34,27/01/2023,AL05,R4051,Adult Social Care,Learning Disability Support -Adults 18-64 - Domiciliary Care
Warrencare Ltd,645.32,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,645.32,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,664.30,27/01/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Warrencare Ltd,692.77,27/01/2023,AL05,R4051,Adult Social Care,Learning Disability Support -Adults 18-64 - Domiciliary Care
Warrencare Ltd,741.78,24/01/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Warrencare Ltd,768.69,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,797.16,27/01/2023,AN10,R4051,Adult Social Care,Mental Health Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,797.16,27/01/2023,AM10,R4051,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Domiciliary Care
Warrencare Ltd,855.90,21/02/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Warrencare Ltd,911.04,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,911.04,27/01/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Warrencare Ltd,930.02,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,930.02,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,930.02,27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"1,062.88",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"1,062.88",27/01/2023,AS10,R4051,Adult Social Care,Sensory Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"1,062.88",27/01/2023,AM10,R4051,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Domiciliary Care
Warrencare Ltd,"1,062.88",27/01/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Warrencare Ltd,"1,062.88",27/01/2023,AL05,R4051,Adult Social Care,Learning Disability Support -Adults 18-64 - Domiciliary Care
Warrencare Ltd,"1,129.31",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"1,214.72",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"1,328.60",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"1,518.40",27/01/2023,AL05,R4051,Adult Social Care,Learning Disability Support -Adults 18-64 - Domiciliary Care
Warrencare Ltd,"1,555.16",27/01/2023,AN10,R4051,Adult Social Care,Mental Health Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"1,594.32",27/01/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
Warrencare Ltd,"1,935.96",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,106.78",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,125.76",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,125.76",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,125.76",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,125.76",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,169.00",01/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,391.48",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,657.20",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,657.20",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,657.20",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,657.20",27/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,922.92",27/01/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Warrencare Ltd,"3,073.17",27/01/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Warrencare Ltd,"-3,094.97",01/02/2023,AM05,R4054,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Community Support
Warrencare Ltd,536.32,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,536.32,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,536.70,01/02/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Warrencare Ltd,572.48,01/02/2023,AP05,R4054,Adult Social Care,Physical Support - Adults 18-64 - Community Support
Warrencare Ltd,572.48,01/02/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Warrencare Ltd,644.04,01/02/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Warrencare Ltd,822.94,01/02/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Warrencare Ltd,858.72,01/02/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Warrencare Ltd,858.72,01/02/2023,AN05,R4054,Adult Social Care,Mental Health Support - Adults 18-64 - Community Support
Warrencare Ltd,871.52,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,930.28,01/02/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Warrencare Ltd,"1,005.60",01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Warrencare Ltd,"1,019.66",01/02/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Warrencare Ltd,"1,019.66",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"1,019.66",01/02/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Warrencare Ltd,"1,055.88",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"1,055.88",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"1,055.88",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"1,055.88",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"1,072.64",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"1,198.63",01/02/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Warrencare Ltd,"1,288.08",01/02/2023,AN10,R4054,Adult Social Care,Mental Health Support - Older People 65+ - Community Support
Warrencare Ltd,"1,288.08",01/02/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Warrencare Ltd,"1,529.50",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"1,529.50",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"1,529.50",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"1,529.50",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"1,645.88",01/02/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Warrencare Ltd,"2,189.93",01/02/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Warrencare Ltd,"2,189.93",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"2,189.93",01/02/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Warrencare Ltd,"3,284.96",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"3,284.96",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"3,284.96",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"3,284.96",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"3,519.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"3,519.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"3,519.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"3,519.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrington Borough Council,"10,000.00",15/12/2022,PH03,R2451,Health and Wellbeing,Collaborative Working - Fees & Services - Other
Waterscan Limited,"3,771.49",13/02/2023,BE83,R1601,Corporate Resouces,Water Self-Supply - Water Services
Weightmans LLP Client A/c,575.00,21/02/2023,YS92,R4344,Children's Social Care,Childrens & Families Administration - Pay-External Providers
Weightmans LLP Client A/c,"2,000.00",25/01/2023,YS92,R4344,Children's Social Care,Childrens & Families Administration - Pay-External Providers
Weightmans LLP Office A/c,912.00,02/02/2023,TW12,H1004,Corporate Resouces,General Insurance Fund - Ranking - Insurance Claims Paid from Fund
