Updated, ,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
16/03/2023,II,4116189,528,HC105202,Redacted,202312,Schools,Supplies & Services
21/03/2023,II,4116571,1101.4,HC105202,Redacted,202312,Schools,Supplies & Services
08/03/2023,II,4114968,500,HC105270,Ledbury Poetry Festival Ltd,202312,"Finance, Legal & Governance",Transfer Payments
31/03/2023,GI,3185600,4127.71,HC105275,Ledbury Primary School Imprest,202312,Schools,Supplies & Services
09/03/2023,II,4115215,2294.2,HC105312,Leominster Building Supplies Ltd,202312,Schools,Premises-Related Expenditure
17/03/2023,GI,3178113,486.31,HC105323,Leominster Primary School Imprest,202312,Schools,Supplies & Services
07/03/2023,II,4114823,3146.7,HC105329,Leominster Taxis & Travel,202312,Highways & Transport,Transport-Related Expenditure
07/03/2023,II,4114824,2417.4,HC105329,Leominster Taxis & Travel,202312,Highways & Transport,Transport-Related Expenditure
07/03/2023,II,4114825,2122.5,HC105329,Leominster Taxis & Travel,202312,Highways & Transport,Transport-Related Expenditure
07/03/2023,II,4114826,2507.85,HC105329,Leominster Taxis & Travel,202312,Highways & Transport,Transport-Related Expenditure
30/03/2023,II,4118543,7965.2,HC105331,Leominster Town Council,202312,Economic Development Delivery Board,Capital Expenditure
06/03/2023,II,4114626,422.11,HC105355,Lex Autolease Ltd,202312,Schools,Transport-Related Expenditure
14/03/2023,II,4115616,1960,HC105361,LexisNexis Risk Solutions Group,202312,"Finance, Legal & Governance",Supplies & Services
08/03/2023,II,4114144,4825,HC105382,PJA Civil Engineering Ltd,202312,Transport & Place Making Delivery Board,Capital Expenditure
23/03/2023,II,4117297,7666.66,HC105419,Rose Regeneration Ltd,202312,People & Performance,Third Party Payments
10/03/2023,GI,3176888,2230.2,HC105440,Livability,202312,Director and Management,Supplies & Services
14/03/2023,GI,3177577,1384.72,HC105440,Livability,202312,Director and Management,Supplies & Services
03/03/2023,II,4114487,900,HC105451,Redacted,202312,Schools,Supplies & Services
14/03/2023,GI,3177357,2899.91,HC105505,Longtown C P School Imprest A/C,202312,Schools,Premises-Related Expenditure
31/03/2023,GI,3185599,2251.19,HC105547,Lea C E Primary School Imprest,202312,Schools,Premises-Related Expenditure
31/03/2023,GI,3185599,2191,HC105547,Lea C E Primary School Imprest,202312,Schools,Supplies & Services
31/03/2023,GI,3185360,600,HC105551,Lucton School,202312,Dedicated Schools Grant,Support Services
15/03/2023,II,4115957,490,HC105552,Luctonians Sports Club Ltd,202312,Schools,Supplies & Services
15/03/2023,II,4116026,2880,HC105552,Luctonians Sports Club Ltd,202312,Schools,Supplies & Services
16/03/2023,II,4116144,1190,HC105552,Luctonians Sports Club Ltd,202312,Schools,Supplies & Services
24/03/2023,II,4117170,810,HC105552,Luctonians Sports Club Ltd,202312,Schools,Supplies & Services
30/03/2023,II,4118503,525,HC105552,Luctonians Sports Club Ltd,202312,Schools,Supplies & Services
08/03/2023,II,4115085,23226,HC105563,Lugg Valley Travel Ltd,202312,Highways & Transport,Third Party Payments
08/03/2023,II,4115086,4639,HC105563,Lugg Valley Travel Ltd,202312,Highways & Transport,Third Party Payments
22/03/2023,II,4116837,8894.54,HC105563,Lugg Valley Travel Ltd,202312,Highways & Transport,Third Party Payments
22/03/2023,II,4116852,1296,HC105563,Lugg Valley Travel Ltd,202312,Highways & Transport,Third Party Payments
22/03/2023,II,4116858,1200,HC105563,Lugg Valley Travel Ltd,202312,Highways & Transport,Third Party Payments
07/03/2023,II,4114875,2355.15,HC105563,Lugg Valley Travel Ltd,202312,Highways & Transport,Transport-Related Expenditure
07/03/2023,II,4114876,2865,HC105563,Lugg Valley Travel Ltd,202312,Highways & Transport,Transport-Related Expenditure
07/03/2023,II,4114877,3135,HC105563,Lugg Valley Travel Ltd,202312,Highways & Transport,Transport-Related Expenditure
07/03/2023,II,4114878,3195,HC105563,Lugg Valley Travel Ltd,202312,Highways & Transport,Transport-Related Expenditure
07/03/2023,II,4114879,3510,HC105563,Lugg Valley Travel Ltd,202312,Highways & Transport,Transport-Related Expenditure
07/03/2023,II,4114880,4635,HC105563,Lugg Valley Travel Ltd,202312,Highways & Transport,Transport-Related Expenditure
14/03/2023,II,4115638,1800,HC105563,Lugg Valley Travel Ltd,202312,Highways & Transport,Transport-Related Expenditure
03/03/2023,II,4114489,474,HC105563,Lugg Valley Travel Ltd,202312,Schools,Transport-Related Expenditure
16/03/2023,II,4116211,483,HC105563,Lugg Valley Travel Ltd,202312,Schools,Transport-Related Expenditure
06/03/2023,GI,3173808,4084.47,HC105571,Wigmore Primary School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178976,823.5,HC105571,Wigmore Primary School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179440,937,HC105571,Wigmore Primary School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179442,514,HC105571,Wigmore Primary School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179690,572.78,HC105571,Wigmore Primary School (Academy),202312,Dedicated Schools Grant,Support Services
09/03/2023,GI,3175132,2188.75,HC105572,Lady Hawkins School (Academy),202312,Commissioned Services,Support Services
21/03/2023,GI,3179060,514,HC105572,Lady Hawkins School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179390,452.25,HC105572,Lady Hawkins School (Academy),202312,Dedicated Schools Grant,Support Services
03/03/2023,GI,3173697,457.93,HC105573,Luston C P School Imprest,202312,Schools,Premises-Related Expenditure
03/03/2023,GI,3173697,612.42,HC105573,Luston C P School Imprest,202312,Schools,Supplies & Services
31/03/2023,GI,3185598,1325.2,HC105573,Luston C P School Imprest,202312,Schools,Supplies & Services
06/03/2023,II,4114621,750,HC105617,M & M Productions,202312,Schools,Supplies & Services
31/03/2023,II,4118132,956.25,HC105689,Madley Parish Council,202312,Highways & Transport,Third Party Payments
09/03/2023,GI,3175186,2188.75,HC105714,Three Counties Academy Trust,202312,Commissioned Services,Support Services
09/03/2023,GI,3175187,2188.75,HC105714,Three Counties Academy Trust,202312,Commissioned Services,Support Services
09/03/2023,GI,3175188,2188.75,HC105714,Three Counties Academy Trust,202312,Commissioned Services,Support Services
21/03/2023,GI,3179011,452.25,HC105714,Three Counties Academy Trust,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179380,514,HC105714,Three Counties Academy Trust,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179510,596.78,HC105714,Three Counties Academy Trust,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179671,514,HC105714,Three Counties Academy Trust,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185372,735,HC105714,Three Counties Academy Trust,202312,Dedicated Schools Grant,Support Services
09/03/2023,GI,3175241,1339,HC105714,Three Counties Academy Trust,202312,"Finance, Legal & Governance",Supplies & Services
14/03/2023,GI,3177430,2678,HC105714,Three Counties Academy Trust,202312,"Finance, Legal & Governance",Supplies & Services
24/03/2023,II,4117378,10888.1,HC105728,Malvern St James Ltd,202312,Dedicated Schools Grant,Supplies & Services
08/03/2023,GI,3174923,4851.04,HC105757,Marches Home Care Services Ltd,202312,Director and Management,Supplies & Services
20/03/2023,GI,3178829,839.18,HC105841,Marlbrook  Primary School,202312,Children & Young People Capital,Capital Income
31/03/2023,GI,3185362,462,HC105841,Marlbrook  Primary School,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185363,418,HC105841,Marlbrook  Primary School,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185364,430,HC105841,Marlbrook  Primary School,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185366,420,HC105841,Marlbrook  Primary School,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185367,462,HC105841,Marlbrook  Primary School,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185368,580,HC105841,Marlbrook  Primary School,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185369,420,HC105841,Marlbrook  Primary School,202312,Dedicated Schools Grant,Support Services
14/03/2023,II,4115805,1500,HC105850,Marsh Ltd,202312,"Finance, Legal & Governance",Supplies & Services
10/03/2023,GI,3176870,1274.4,HC105860,Martha Trust Hereford Ltd,202312,Director and Management,Supplies & Services
14/03/2023,GI,3177559,791.27,HC105860,Martha Trust Hereford Ltd,202312,Director and Management,Supplies & Services
10/03/2023,GI,3176895,6053.41,HC105863,The Cart Shed Charity,202312,Director and Management,Supplies & Services
14/03/2023,GI,3177533,3758.54,HC105863,The Cart Shed Charity,202312,Director and Management,Supplies & Services
02/03/2023,II,4111027,995.4,HC105933,Mayglothling Waste  Disposal Ltd,202312,Regulatory & Technical Services,Supplies & Services
22/03/2023,II,4116934,794,HC105933,Mayglothling Waste  Disposal Ltd,202312,Schools,Premises-Related Expenditure
27/03/2023,II,4117921,960,HC105985,Mercia Radiotelephones Ltd,202312,"Finance, Legal & Governance",Supplies & Services
25/03/2023,II,4117973,459,HC105994,MESC,202312,Schools,Supplies & Services
07/03/2023,II,4114776,1890.5,HC106003,Metric Group Ltd,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4117267,1175.5,HC106012,Infotone Imaging Supplies,202312,Schools,Supplies & Services
01/03/2023,II,4113991,543.96,HC106071,Sharp Business Systems UK plc,202312,Schools,Supplies & Services
10/03/2023,GI,3176905,1593,HC106078,MiEnterprise Herefordshire CIC,202312,Director and Management,Supplies & Services
14/03/2023,GI,3177543,989.09,HC106078,MiEnterprise Herefordshire CIC,202312,Director and Management,Supplies & Services
08/03/2023,GI,3174949,1830.25,HC106091,Milkwood Care Ltd T/A Ganarew House,202312,Director and Management,Supplies & Services
01/03/2023,II,4114136,76349.4,HC106103,Holmer C of E Academy,202312,Capital Planning Delivery Board,Capital Expenditure
30/03/2023,II,4118429,160157.75,HC106103,Holmer C of E Academy,202312,Capital Planning Delivery Board,Capital Expenditure
09/03/2023,GI,3175211,1645,HC106103,Holmer C of E Academy,202312,Commissioned Services,Support Services
09/03/2023,GI,3175212,1645,HC106103,Holmer C of E Academy,202312,Commissioned Services,Support Services
21/03/2023,GI,3178987,710.25,HC106103,Holmer C of E Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178988,452.25,HC106103,Holmer C of E Academy,202312,Dedicated Schools Grant,Support Services
15/03/2023,II,4115915,1500,HC106111,Herefordshire Governors Association,202312,"Finance, Legal & Governance",Supplies & Services
28/03/2023,II,4118222,975,HC106196,Redacted,202312,Highways & Transport,Supplies & Services
27/03/2023,II,4118026,962.5,HC106256,Redacted,202312,Schools,Supplies & Services
08/03/2023,GI,3174924,7093.71,HC106277,Mobile Care & Domestic Services Ltd,202312,Director and Management,Supplies & Services
14/03/2023,II,4115123,3247.5,HC106296,Monkland And Stretford Parish Council,202312,Highways & Transport,Third Party Payments
17/03/2023,II,4116357,10115.48,HC106302,Monmouthshire County Council,202312,Highways & Transport,Supplies & Services
17/03/2023,II,4116357,18771.98,HC106302,Monmouthshire County Council,202312,Highways & Transport,Support Services
13/03/2023,II,4110398,1165.67,HC106376,Bottomline Tech Bacway Serv Ltd (Direct Debit),202312,"Finance, Legal & Governance",Supplies & Services
21/03/2023,II,4114440,971.39,HC106376,Bottomline Tech Bacway Serv Ltd (Direct Debit),202312,"Finance, Legal & Governance",Supplies & Services
13/03/2023,II,4115488,1550,HC106487,Mobydoc,202312,Cultural Services,Supplies & Services
07/03/2023,II,4114964,540,HC106578,Edisons Catering Ltd,202312,Schools,Supplies & Services
28/03/2023,II,4118324,9450,HC106582,Triple P UK Limited,202312,Safeguarding and Family Support,Supplies & Services
28/03/2023,II,4118325,5535.2,HC106582,Triple P UK Limited,202312,Safeguarding and Family Support,Supplies & Services
27/03/2023,II,4117576,6300,HC106582,Triple P UK Limited,202312,Safeguarding and Family Support,Transfer Payments
14/03/2023,II,4115607,540,HC106604,Redacted,202312,Schools,Supplies & Services
23/03/2023,II,4117137,1000,HC106623,Transform (Education Consultancy) Ltd,202312,Schools,Employees
13/03/2023,II,4115464,1226,HC106680,ITSO Ltd,202312,Highways & Transport,Supplies & Services
14/03/2023,II,4115802,5310.69,HC106749,D M Gray Plumbing,202312,Community Wellbeing Delivery Board,Capital Expenditure
23/03/2023,II,4117185,5593.48,HC106749,D M Gray Plumbing,202312,Community Wellbeing Delivery Board,Capital Expenditure
31/03/2023,II,4118725,5579.1,HC106749,D M Gray Plumbing,202312,Community Wellbeing Delivery Board,Capital Expenditure
06/03/2023,II,4114592,483.22,HC106875,Redacted,202312,Schools,Premises-Related Expenditure
03/03/2023,II,4114384,990,HC106941,Omnibus Solutions Ltd,202312,Highways & Transport,Supplies & Services
24/03/2023,II,4117665,15722,HC106941,Omnibus Solutions Ltd,202312,Highways & Transport,Third Party Payments
08/03/2023,GI,3174945,819.74,HC106962,Redacted,202312,Director and Management,Supplies & Services
10/03/2023,GI,3176863,1274.4,HC106962,Redacted,202312,Director and Management,Supplies & Services
14/03/2023,GI,3177552,791.27,HC106962,Redacted,202312,Director and Management,Supplies & Services
09/03/2023,II,4115025,13200,HC106975,Hoople Ltd,202312,Central Childrens Directorate Costs,Employees
03/03/2023,II,4110095,393280.33,HC106975,Hoople Ltd,202312,Commissioned Services,Third Party Payments
03/03/2023,II,4111411,82768.97,HC106975,Hoople Ltd,202312,Commissioned Services,Third Party Payments
03/03/2023,II,4114435,448899.83,HC106975,Hoople Ltd,202312,Commissioned Services,Third Party Payments
06/03/2023,II,4114543,133425.2,HC106975,Hoople Ltd,202312,Commissioned Services,Third Party Payments
27/03/2023,II,4118110,2327.36,HC106975,Hoople Ltd,202312,Corporate Project Capital,Capital Expenditure
23/03/2023,II,4117077,5797.62,HC106975,Hoople Ltd,202312,Corporate Support Services,Supplies & Services
23/03/2023,II,4117078,665.7,HC106975,Hoople Ltd,202312,Corporate Support Services,Supplies & Services
27/03/2023,II,4118106,16741.28,HC106975,Hoople Ltd,202312,Corporate Support Services,Supplies & Services
27/03/2023,II,4118108,9169,HC106975,Hoople Ltd,202312,Corporate Support Services,Supplies & Services
27/03/2023,II,4118111,519.68,HC106975,Hoople Ltd,202312,Corporate Support Services,Supplies & Services
27/03/2023,II,4118109,3996,HC106975,Hoople Ltd,202312,Corporate Transformation,Capital Expenditure
21/03/2023,GI,3179519,1014,HC106975,Hoople Ltd,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179520,1323.5,HC106975,Hoople Ltd,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179521,1014,HC106975,Hoople Ltd,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179522,848.25,HC106975,Hoople Ltd,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179523,1014,HC106975,Hoople Ltd,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179524,1437,HC106975,Hoople Ltd,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179525,452.25,HC106975,Hoople Ltd,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179528,710.25,HC106975,Hoople Ltd,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179529,710.25,HC106975,Hoople Ltd,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179531,796.75,HC106975,Hoople Ltd,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179532,1014,HC106975,Hoople Ltd,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179533,796.75,HC106975,Hoople Ltd,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179534,952.25,HC106975,Hoople Ltd,202312,Dedicated Schools Grant,Support Services
