Posting date,Supplier number,Supplier name,Expense type,Department,Amount
02/05/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 22,972.50 "
23/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 25,047.50 "
23/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 25,047.50 "
23/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 155,312.00 "
23/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 155,312.00 "
23/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 5,889.25 "
23/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 182,848.00 "
23/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 182,848.00 "
26/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 43,506.25 "
26/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 43,506.25 "
26/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 17,325.75 "
26/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 17,325.75 "
27/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 27,700.25 "
27/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 91,590.00 "
27/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 91,590.00 "
27/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 7,384.75 "
27/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 7,384.75 "
28/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 5,889.25 "
28/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 27,700.25 "
12/06/2023,1245647,Standing Together Against,Payments to Voluntary bodies,Housing Operations," 5,832.50 "
14/06/2023,1281825,THE CYRENIANS LTD T/A CHANGING LIVE,Payments to Voluntary bodies,Housing Operations," 23,712.50 "
14/04/2023,1249088,The Connection At St Martins,Payments to Voluntary bodies,Housing Operations," 12,403.00 "
29/06/2023,1249088,The Connection At St Martins,Payments to Voluntary bodies,Housing Operations," 4,900.00 "
14/06/2023,1305099,PERSONAL PAYMENTS,Other Expenses,Housing Operations," 29,191.00 "
19/05/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 21,829.50 "
19/05/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 21,829.50 "
24/05/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 15,537.00 "
24/05/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 15,537.00 "
01/06/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 68,252.00 "
01/06/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 68,252.00 "
01/06/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 32,935.00 "
01/06/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 32,935.00 "
28/06/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 1,537.25 "
19/06/2023,1259689,Groundswell Network Support UK,Payments to Voluntary bodies,Housing Operations," 39,314.00 "
26/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 187,500.00 "
26/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 187,500.00 "
26/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 92,500.00 "
26/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 92,500.00 "
23/06/2023,1246561,Church Army Marylebone Project,Payments to Voluntary bodies,Housing Operations," 70,000.00 "
23/06/2023,1246561,Church Army Marylebone Project,Payments to Voluntary bodies,Housing Operations," 70,000.00 "
01/06/2023,1247853,Look Ahead Housing & Care Ltd,Payments to Voluntary bodies,Housing Operations," 124,592.00 "
01/06/2023,1247853,Look Ahead Housing & Care Ltd,Payments to Voluntary bodies,Housing Operations," 124,999.50 "
14/06/2023,1245584,Single Homeless Project,Payments to Voluntary bodies,Housing Operations," 297,476.50 "
23/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 168,390.00 "
23/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 168,390.00 "
26/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 147,075.00 "
26/06/2023,1245636,St Mungos Broadway (Grants &,Payments to Voluntary bodies,Housing Operations," 147,075.00 "
14/06/2023,1281825,THE CYRENIANS LTD T/A CHANGING LIVE,Payments to Voluntary bodies,Housing Operations," 61,662.50 "
19/05/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 59,762.00 "
19/05/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 59,761.00 "
01/06/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 125,000.00 "
01/06/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 125,000.00 "
12/06/2023,1246413,Wytham Hall Ltd,Payments to Voluntary bodies,Housing Operations," 17,799.00 "
12/06/2023,1246413,Wytham Hall Ltd,Payments to Voluntary bodies,Housing Operations," 17,799.00 "
24/06/2023,1249125,The Passage,Payments to Voluntary bodies,Housing Operations," 5,000.00 "
15/06/2023,1308335,Stef&Philips Corporate Ltd,,Housing Operations," 49,500.00 "
15/06/2023,1308335,Stef&Philips Corporate Ltd,,Housing Operations," 27,300.00 "
15/06/2023,1308335,Stef&Philips Corporate Ltd,,Housing Operations," 27,000.00 "
15/06/2023,1308335,Stef&Philips Corporate Ltd,,Housing Operations," 7,200.00 "
24/05/2023,1245573,Shepherds Bush Housing,Creditors GR/IR -,Housing Operations," 2,837.01 "
09/06/2023,1245573,Shepherds Bush Housing,Creditors GR/IR -,Housing Operations," 2,931.58 "
03/05/2023,1248905,Smart Hotels Ltd,,Housing Operations," 1,778.70 "
05/06/2023,1248905,Smart Hotels Ltd,,Housing Operations," 1,837.99 "
24/05/2023,1257725,Stef & Philips Ltd,,Housing Operations," 343,151.50 "
24/05/2023,1257725,Stef & Philips Ltd,Childcare Management Fees,Housing Operations," 20,425.10 "
12/06/2023,1257725,Stef & Philips Ltd,,Housing Operations," 373,176.20 "
12/06/2023,1257725,Stef & Philips Ltd,Childcare Management Fees,Housing Operations," 17,524.70 "
17/05/2023,1249025,Stone Lodge Hotels,,Housing Operations," 1,800.00 "
26/06/2023,1249025,Stone Lodge Hotels,,Housing Operations," 1,860.00 "
04/05/2023,1245686,Ealing Council (Use 3005025),Hired and Contracted Services,Housing Operations," 6,625.00 "
05/04/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 16,800.00 "
12/04/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 9,792.24 "
27/04/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 5,554.86 "
27/04/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 9,990.36 "
10/05/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 4,661.62 "
10/05/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 4,277.26 "
10/05/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 1,946.75 "
14/06/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 4,809.36 "
14/06/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 4,559.21 "
29/06/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 5,154.66 "
29/06/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 6,170.55 "
24/06/2023,1244112,Cardinal Hume Centre,Payments to Voluntary bodies,Housing Operations," 205,730.00 "
03/06/2023,1246672,Depaul Uk,Payments to Voluntary bodies,Housing Operations," 53,085.00 "
24/06/2023,1248238,One Housing Group(General,Payments to Voluntary bodies,Housing Operations," 49,750.00 "
17/04/2023,1243825,4-5 Grays Inn Square,Legal Costs,Housing Operations, 750.00 
19/04/2023,1243825,4-5 Grays Inn Square,Legal Costs,Housing Operations," 1,000.00 "
24/04/2023,1243825,4-5 Grays Inn Square,Legal Costs,Housing Operations," 2,500.00 "
27/04/2023,1243825,4-5 Grays Inn Square,Legal Costs,Housing Operations," 1,250.00 "
02/05/2023,1243825,4-5 Grays Inn Square,Legal Costs,Housing Operations," 1,250.00 "
09/05/2023,1243825,4-5 Grays Inn Square,Legal Costs,Housing Operations, 750.00 
25/05/2023,1243825,4-5 Grays Inn Square,Legal Costs,Housing Operations," 1,250.00 "
15/05/2023,1244058,Broadway Furnishings Ltd,,Housing Operations, 525.00 
17/05/2023,1244058,Broadway Furnishings Ltd,,Housing Operations," 1,030.00 "
17/04/2023,1246499,PERSONAL PAYMENTS,Legal Costs,Housing Operations, 504.00 
27/04/2023,1246499,PERSONAL PAYMENTS,Legal Costs,Housing Operations, 560.00 
05/06/2023,1246499,PERSONAL PAYMENTS,Legal Costs,Housing Operations, 560.00 
05/06/2023,1246499,PERSONAL PAYMENTS,Legal Costs,Housing Operations," 1,260.00 "
18/04/2023,1244385,Ethical Lettings CIC,,Housing Operations," 1,208.07 "
25/05/2023,1244385,Ethical Lettings CIC,,Housing Operations," 1,075.14 "
25/05/2023,1244385,Ethical Lettings CIC,,Housing Operations," 3,000.00 "
25/05/2023,1244385,Ethical Lettings CIC,,Housing Operations," 1,047.00 "
01/04/2023,1252679,Five Paper,Legal Costs,Housing Operations, 600.00 
04/04/2023,D000000016,GENERAL,,Housing Operations," 2,000.00 "
06/04/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
06/04/2023,D000000016,GENERAL,,Housing Operations," 5,500.00 "
06/04/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
14/04/2023,D000000016,GENERAL,,Housing Operations," 1,120.00 "
19/04/2023,D000000016,GENERAL,,Housing Operations," 1,120.00 "
20/04/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
20/04/2023,D000000016,GENERAL,,Housing Operations," 2,500.00 "
20/04/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
20/04/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
20/04/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
20/04/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
21/04/2023,D000000016,GENERAL,Legal Costs,Housing Operations," 30,000.00 "
24/04/2023,D000000016,GENERAL,,Housing Operations," 1,800.00 "
24/04/2023,D000000016,GENERAL,,Housing Operations," 1,800.00 "
24/04/2023,D000000016,GENERAL,,Housing Operations," 2,000.00 "
28/04/2023,D000000016,GENERAL,Legal Costs,Housing Operations," 9,725.00 "
28/04/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
03/05/2023,D000000016,GENERAL,Legal Costs,Housing Operations," 13,500.00 "
04/05/2023,D000000016,GENERAL,Legal Costs,Housing Operations," 1,800.00 "
04/05/2023,D000000016,GENERAL,Legal Costs,Housing Operations," 5,600.00 "
04/05/2023,D000000016,GENERAL,Legal Costs,Housing Operations," 7,250.00 "
05/05/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
10/05/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
10/05/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
10/05/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
10/05/2023,D000000016,GENERAL,,Housing Operations," 3,500.00 "
11/05/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
11/05/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
11/05/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
12/05/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
12/05/2023,D000000016,GENERAL,,Housing Operations," 4,500.00 "
19/05/2023,D000000016,GENERAL,,Housing Operations," 2,000.00 "
19/05/2023,D000000016,GENERAL,,Housing Operations," 1,600.00 "
19/05/2023,D000000016,GENERAL,,Housing Operations," 2,000.00 "
19/05/2023,D000000016,GENERAL,,Housing Operations," 2,000.00 "
19/05/2023,D000000016,GENERAL,,Housing Operations," 2,500.00 "
19/05/2023,D000000016,GENERAL,,Housing Operations," 4,000.00 "
22/05/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
25/05/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
25/05/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
25/05/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
25/05/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
25/05/2023,D000000016,GENERAL,Legal Costs,Housing Operations," 2,782.94 "
29/05/2023,D000000016,GENERAL,,Housing Operations," 1,300.00 "
01/06/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
01/06/2023,D000000016,GENERAL,,Housing Operations," 2,000.00 "
01/06/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
01/06/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
01/06/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
01/06/2023,D000000016,GENERAL,,Housing Operations," 2,000.00 "
01/06/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
01/06/2023,D000000016,GENERAL,Legal Costs,Housing Operations," 1,400.00 "
12/06/2023,D000000016,GENERAL,,Housing Operations," 2,000.00 "
12/06/2023,D000000016,GENERAL,,Housing Operations," 5,500.00 "
20/06/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
20/06/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
20/06/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
20/06/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
20/06/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
22/06/2023,D000000016,GENERAL,Legal Costs,Housing Operations," 12,647.50 "
22/06/2023,D000000016,GENERAL,,Housing Operations," 1,666.67 "
22/06/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
22/06/2023,D000000016,GENERAL,,Housing Operations," 1,600.00 "
22/06/2023,D000000016,GENERAL,,Housing Operations," 4,000.00 "
23/06/2023,D000000016,GENERAL,Legal Costs,Housing Operations," 3,856.75 "
27/06/2023,D000000016,GENERAL,,Housing Operations," 3,000.00 "
27/06/2023,D000000016,GENERAL,,Housing Operations," 2,000.00 "
27/06/2023,D000000016,GENERAL,,Housing Operations," 1,000.00 "
29/06/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
29/06/2023,D000000016,GENERAL,,Housing Operations," 2,500.00 "
29/06/2023,D000000016,GENERAL,,Housing Operations," 1,500.00 "
30/06/2023,D000000016,GENERAL,Legal Costs,Housing Operations," 6,500.00 "
06/04/2023,1247237,Hampstead Estate London Limited,,Housing Operations," 3,000.00 "
28/04/2023,1247237,Hampstead Estate London Limited,,Housing Operations," 1,500.00 "
28/04/2023,1247237,Hampstead Estate London Limited,,Housing Operations," 1,500.00 "
05/05/2023,1247237,Hampstead Estate London Limited,,Housing Operations," 1,500.00 "
19/05/2023,1247237,Hampstead Estate London Limited,,Housing Operations," 3,000.00 "
25/05/2023,1247237,Hampstead Estate London Limited,,Housing Operations," 1,500.00 "
25/05/2023,1247237,Hampstead Estate London Limited,,Housing Operations," 1,500.00 "
23/06/2023,1247237,Hampstead Estate London Limited,,Housing Operations," 1,500.00 "
26/05/2023,1252454,Lamb Chambers,Legal Costs,Housing Operations, 872.92 
14/06/2023,1252454,Lamb Chambers,Legal Costs,Housing Operations, 800.00 
17/05/2023,1243767,London Councils,Hired and Contracted Services,Housing Operations," 12,290.00 "
28/04/2023,1249552,PERSONAL PAYMENTS,,Housing Operations," 1,500.00 "
01/06/2023,1249552,PERSONAL PAYMENTS,,Housing Operations," 1,500.00 "
14/06/2023,1245264,Psc Systems Ltd,Printing,Housing Operations," 1,265.00 "
26/05/2023,1245538,Savills UK Ltd,Hired and Contracted Services,Housing Operations," 12,000.00 "
24/05/2023,1245636,St Mungos Broadway (Grants &,,Housing Operations," 4,283.37 "
07/04/2023,D000000016,GENERAL,,Housing Operations," 7,466.76 "
17/05/2023,D000000016,GENERAL,,Housing Operations," 1,542.09 "
01/06/2023,D000000016,GENERAL,,Housing Operations," 3,150.93 "
13/06/2023,D000000016,GENERAL,,Housing Operations," 2,187.95 "
23/06/2023,D000000016,GENERAL,,Housing Operations," 1,352.53 "
18/04/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 945.71 
18/04/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 808.56 
18/04/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 928.11 
18/04/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 928.11 
18/04/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 945.71 
18/04/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 798.73 
18/04/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations," 1,304.78 "
18/04/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 959.74 
18/04/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 798.73 
18/04/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 928.11 
18/04/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 928.11 
18/04/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations," 1,146.93 "
19/04/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 945.71 
10/05/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 504.12 
10/05/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 504.12 
10/05/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations, 504.12 
