Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,1098.00,0,Redacted - personal info,213800,Revenue,STC201733
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,1098.00,0,Redacted - personal info,213800,Revenue,STC201734
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,1098.00,0,Redacted - personal info,213800,Revenue,STC201735
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,1098.00,0,Redacted - personal info,213800,Revenue,STC201736
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,1148.00,0,Redacted - personal info,213800,Revenue,STC201792
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,1166.00,0,Redacted - personal info,213800,Revenue,STC201816
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,1166.00,0,Redacted - personal info,213800,Revenue,STC201817
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,1166.00,0,Redacted - personal info,213800,Revenue,STC201818
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,12-Mar-2024,1181.00,0,Northumbrian Roads Limited,227630,Revenue,STC201835
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Carers of Children Mileage,In House Fostering,12-Mar-2024,1199.76,0,Redacted - personal info,213800,Revenue,STC201886
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,1298.00,0,Redacted - personal info,213800,Revenue,STC201990
South Tyneside Council,00CL,Adults and Children's Capital,Capital Enhancement Costs,Disabled Facilities Grant 96 Act,12-Mar-2024,1320.00,0,Stannah Lift Services Ltd,819000,Capital,STC202016
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Carers of Children Mileage,In House Fostering,12-Mar-2024,1336.88,0,Redacted - personal info,213800,Revenue,STC202032
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Residential,Physical Support,12-Mar-2024,1338.98,0,PGS Law LLP aka Patterson Glenton & Stracey,221001,Revenue,STC202035
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,12-Mar-2024,1350.00,0,Empower Learning,217740,Revenue,STC202047
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Carers of Children Mileage,In House Fostering,12-Mar-2024,1393.08,0,Redacted - personal info,213800,Revenue,STC202087
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Coast Road Realignment Scheme,12-Mar-2024,1583.42,0,Howard Civil Engineering Ltd,850015,Capital,STC202231
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,12-Mar-2024,1625.16,0,Barnardos,213300,Revenue,STC202265
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,1636.00,0,Redacted - personal info,213800,Revenue,STC202268
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,12-Mar-2024,1685.79,0,North East Autism Society,221004,Revenue,STC202302
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,1748.00,0,Redacted - personal info,213800,Revenue,STC202329
South Tyneside Council,00CL,Economic Regeneration Group,Rent Income - General,Business Incubation : Jarrow Business Centre,12-Mar-2024,1752.00,0,Carrier Rental Systems Ltd,235970,Revenue,STC202337
South Tyneside Council,00CL,Economic Regeneration Group,Schools Maintenance Non-Buyback,R&M Non-Buyback,12-Mar-2024,1856.00,0,The Steadfast Group,232870,Revenue,STC202405
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,12-Mar-2024,1896.00,0,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC202441
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Mar-2024,1897.00,0,Flexible Support Options Limited,221004,Revenue,STC202443
South Tyneside Council,00CL,Childrens Adults and Health,Property Reactive / General Repairs,Childrens Services Family Hubs,12-Mar-2024,2008.34,0,Birch Tree Northern Limited,212095,Revenue,STC202493
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2036.00,0,Redacted - personal info,213800,Revenue,STC202501
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2100.00,0,Redacted - personal info,213800,Revenue,STC202527
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2100.00,0,Redacted - personal info,213800,Revenue,STC202528
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2100.00,0,Redacted - personal info,213800,Revenue,STC202529
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2148.00,0,Redacted - personal info,213800,Revenue,STC202543
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2166.00,0,Redacted - personal info,213800,Revenue,STC202551
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2166.00,0,Redacted - personal info,213800,Revenue,STC202552
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2184.00,0,Redacted - personal info,213800,Revenue,STC202565
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2196.00,0,Redacted - personal info,213800,Revenue,STC202569
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2216.00,0,Redacted - personal info,213800,Revenue,STC202577
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2326.28,0,Redacted - personal info,213800,Revenue,STC202610
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2332.00,0,Redacted - personal info,213800,Revenue,STC202613
South Tyneside Council,00CL,Economic Regeneration Group,Schools Maintenance Non-Buyback,R&M Non-Buyback,12-Mar-2024,2360.00,0,The Steadfast Group,232870,Revenue,STC202631
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Foster Carers Other Fees & Expenses,In House Fostering,12-Mar-2024,2382.29,0,Redacted - personal info,213800,Revenue,STC202634
South Tyneside Council,00CL,Economic Regeneration Group,Schools Maintenance Non-Buyback,R&M Non-Buyback,12-Mar-2024,2416.00,0,The Steadfast Group,232870,Revenue,STC202651
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2518.00,0,Redacted - personal info,213800,Revenue,STC202694
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2542.47,0,Redacted - personal info,213800,Revenue,STC202698
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,2598.00,0,Redacted - personal info,213800,Revenue,STC202709
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,12-Mar-2024,2899.20,0,St Oswalds Hospice,213700,Revenue,STC202806
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,12-Mar-2024,2899.20,0,St Oswalds Hospice,213500,Revenue,STC202807
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,3118.00,0,Redacted - personal info,213800,Revenue,STC202866
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,3134.00,0,Redacted - personal info,213800,Revenue,STC202871
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,3161.00,0,Redacted - personal info,213800,Revenue,STC202877
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,3184.00,0,Redacted - personal info,213800,Revenue,STC202880
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,3198.00,0,Redacted - personal info,213800,Revenue,STC202881
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Foster Carers Other Fees & Expenses,In House Fostering,12-Mar-2024,3245.86,0,Redacted - personal info,213800,Revenue,STC202897
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,3266.00,0,Redacted - personal info,213800,Revenue,STC202911
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,3271.93,0,Redacted - personal info,213800,Revenue,STC202913
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,3362.00,0,Redacted - personal info,213800,Revenue,STC202931
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,12-Mar-2024,3485.00,0,Stannah Lift Services Ltd,819000,Capital,STC202974
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,3569.60,0,Redacted - personal info,213800,Revenue,STC202993
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,12-Mar-2024,3583.00,0,Stannah Lift Services Ltd,819000,Capital,STC202997
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,12-Mar-2024,3728.57,0,Utopia Supported Housing Limited,213300,Revenue,STC203038
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Foster Carers Other Fees & Expenses,In House Fostering,12-Mar-2024,4332.00,0,Redacted - personal info,213800,Revenue,STC203176
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12-Mar-2024,4392.00,0,Redacted - personal info,213800,Revenue,STC203183
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,12-Mar-2024,4470.00,0,Tivoli Group,226830,Revenue,STC203204
South Tyneside Council,00CL,Childrens Adults and Health,Property Reactive / General Repairs,Childrens Services Family Hubs,12-Mar-2024,4760.32,0,Birch Tree Northern Limited,212095,Revenue,STC203242
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,12-Mar-2024,5000.46,0,North East Autism Society,221004,Revenue,STC203273
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Mar-2024,5986.40,0,Flexible Support Options Limited,221004,Revenue,STC203364
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Engineering Works General Overhead,12-Mar-2024,6650.00,0,Probst Ltd,227610,Revenue,STC203410
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Mar-2024,7055.40,0,Flexible Support Options Limited,221004,Revenue,STC203426
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Mar-2024,9593.36,0,Flexible Support Options Limited,221004,Revenue,STC203559
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Mar-2024,9593.36,0,Flexible Support Options Limited,221004,Revenue,STC203560
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Mar-2024,11219.32,0,Flexible Support Options Limited,221004,Revenue,STC203620
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Mar-2024,12023.20,0,Flexible Support Options Limited,221004,Revenue,STC203643
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Mar-2024,12135.20,0,Flexible Support Options Limited,221004,Revenue,STC203650
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Mar-2024,12233.70,0,Flexible Support Options Limited,221004,Revenue,STC203653
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,12-Mar-2024,14815.00,0,Stannah Lift Services Ltd,819000,Capital,STC203708
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,12-Mar-2024,15613.60,0,Jigsaw Recovery Project CIC,213300,Revenue,STC203725
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Drainage Strategy,12-Mar-2024,17084.41,0,Esh Construction Limited,850017,Capital,STC203753
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Mar-2024,22449.00,0,Flexible Support Options Limited,221004,Revenue,STC203841
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,12-Mar-2024,23940.00,0,Jigsaw Recovery Project CIC,213300,Revenue,STC203854
