Service_Label,Service_Code,Service_Division_Label,Service_Division_Code,Organisational_Unit_Label,Organisational_Unit_Code,Merchant_Category,Summary_of_the_purpose_of_the_expenditure,Date,Transaction_Number,Capital_and_Revenue,Supplier_Name,Supplier_ID,Net_Amount
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,12/08/2024,17297564,Revenue - General Fund,Banya Family Placement Agency Ltd,19791,5735
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,12/09/2024,17308901,Revenue - General Fund,Autism Hampshire,18146,26318.43
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,13/08/2024,17300700,Revenue - General Fund,Beulah Road (Auckland Care Ltd),16166,91398.97
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,15/07/2024,17292481,Revenue - General Fund,Wessex Regional Care Limited,21120,127426.14
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,15/07/2024,17292482,Revenue - General Fund,Beulah Road (Auckland Care Ltd),16166,55684.5
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,15/08/2024,17301174,Revenue - General Fund,"Hill Tops, (ASSURE HEALTHCARE GROUP (SOUTH) LTD)",49437,20844.6
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,17/07/2024,17293238,Revenue - General Fund,Support Buddies Ltd,28358,760
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,17/07/2024,17293243,Revenue - General Fund,Support Buddies Ltd,28358,1235
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,19/07/2024,17293783,Revenue - General Fund,"Hill Tops, (ASSURE HEALTHCARE GROUP (SOUTH) LTD)",49437,20844.6
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,19/09/2024,17310624,Revenue - General Fund,Beulah Road (Auckland Care Ltd),16166,23918.62
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,20/09/2024,17310653,Revenue - General Fund,Royal Mencap Society,18588,4962.88
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,20/09/2024,17310654,Revenue - General Fund,Royal Mencap Society,18588,4962.88
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,20/09/2024,17310655,Revenue - General Fund,Royal Mencap Society,18588,4962.88
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,20/09/2024,17310657,Revenue - General Fund,Royal Mencap Society,18588,4962.88
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,20/09/2024,17310658,Revenue - General Fund,Royal Mencap Society,18588,4962.88
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,20/09/2024,17310659,Revenue - General Fund,Royal Mencap Society,18588,4962.88
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,22/08/2024,17302426,Revenue - General Fund,Acorns (Southern) Ltd,30378,10160.64
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,24/09/2024,17310959,Revenue - General Fund,Royal Mencap Society,18588,4962.88
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,24/09/2024,17310960,Revenue - General Fund,Royal Mencap Society,18588,4962.88
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,25/07/2024,17295050,Revenue - General Fund,Milestone Support Services Ltd,18051,-13848.9
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,26/09/2024,17311685,Revenue - General Fund,"Hill Tops, (ASSURE HEALTHCARE GROUP (SOUTH) LTD)",49437,20844.6
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,26/09/2024,17311686,Revenue - General Fund,"Hill Tops, (ASSURE HEALTHCARE GROUP (SOUTH) LTD)",49437,10718.4
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,26/09/2024,17311689,Revenue - General Fund,Willow Brook / Assure Health Care Group,16961,4036.76
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,26/09/2024,17311692,Revenue - General Fund,Willow Brook / Assure Health Care Group,16961,9890.16
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,27/09/2024,17311736,Revenue - General Fund,MCD Care Limited,51145,8400
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,28/08/2024,17304123,Revenue - General Fund,Minstead Trust,16812,2279.72
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,29/07/2024,17295079,Revenue - General Fund,PBS4 UK Ltd,16958,15579.48
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,29/07/2024,17295080,Revenue - General Fund,PBS4 UK Ltd,16958,9025.8
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,29/08/2024,17304290,Revenue - General Fund,MCD Care Limited,51145,8400
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,30/08/2024,17304323,Revenue - General Fund,Chessel Support Services Ltd,15873,4080
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,30/08/2024,17304324,Revenue - General Fund,PBS4 UK Ltd,16958,9025.8
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Adults),AA1000,Private Contractors,ASC Supported Living Expenditure,30/08/2024,17304325,Revenue - General Fund,Chessel Support Services Ltd,15873,4510.17
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Customer and client receipts - Fees & Charges,ASC Residential Care Income,09/09/2024,17307609,Revenue - General Fund,Starboard House (Achieve Together Ltd),21915,-980
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Customer and client receipts - Fees & Charges,ASC Residential Care Income,12/08/2024,17299601,Revenue - General Fund,Hazelgrove,21043,-515.6
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Home Care Expenditure,06/09/2024,17305415,Revenue - General Fund,Royal Mencap Society,18588,2835.84
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Home Care Expenditure,28/08/2024,17304121,Revenue - General Fund,Royal Mencap Society,18588,2835.84
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Home Care Expenditure,30/07/2024,17295724,Revenue - General Fund,Royal Mencap Society,18588,2835.84
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Nursing Home Expenditure,09/09/2024,17307376,Revenue - General Fund,The Grange Nursing Home Ltd,19091,4235.7
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Nursing Home Expenditure,09/09/2024,17307398,Revenue - General Fund,The Hawthorns Care Home (Bondcare Ltd),13835,4796.4
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Nursing Home Expenditure,09/09/2024,17307487,Revenue - General Fund,St Johns Nursing Home (R & E Kitchen Care Ltd),20565,3805.5
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Nursing Home Expenditure,09/09/2024,17307541,Revenue - General Fund,The Maypole Nursing Centre,15279,4731.94
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Nursing Home Expenditure,10/07/2024,17291712,Revenue - General Fund,St Johns Nursing Home (R & E Kitchen Care Ltd),20565,4650
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Nursing Home Expenditure,12/08/2024,17299441,Revenue - General Fund,St Johns Nursing Home (R & E Kitchen Care Ltd),20565,3932.35
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Nursing Home Expenditure,12/08/2024,17299496,Revenue - General Fund,The Maypole Nursing Centre,15279,4889.68
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Other Long Term Expenditure,06/08/2024,17297010,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,710.6
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Other Long Term Expenditure,08/07/2024,17288923,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,711.6
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Other Long Term Expenditure,08/07/2024,17288927,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,651
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Other Long Term Expenditure,08/08/2024,17297294,Revenue - General Fund,Karibu Care Ltd,16885,506.7
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Other Long Term Expenditure,09/07/2024,17289568,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,620
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Other Long Term Expenditure,10/09/2024,17308179,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,756
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Other Long Term Expenditure,17/07/2024,17293251,Revenue - General Fund,Transmobility Ltd,16794,720
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Other Long Term Expenditure,23/09/2024,17310674,Revenue - General Fund,Karibu Care Ltd,16885,506.7
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17306943,Revenue - General Fund,Saffronland Homes/Bonhomie Sarisbury Green,16442,6027.9
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17306984,Revenue - General Fund,Hazelgrove,21043,3732
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17307029,Revenue - General Fund,Starboard House (Achieve Together Ltd),21915,4564.8
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17307063,Revenue - General Fund,Seventrees (Auckland Care Ltd),14256,5580.6
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17307119,Revenue - General Fund,White Lodge Rest Home Ltd,21083,1962.48
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17307138,Revenue - General Fund,Woolston Road (Voyage Care),15742,9429.38
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17307351,Revenue - General Fund,Willow Brook / Assure Health Care Group,16961,7246.2
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Residential Care Expenditure,10/07/2024,17291078,Revenue - General Fund,Saffronland Homes/Bonhomie Sarisbury Green,16442,6228.83
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - LD Cost of care,ASCPL,HAS LT Learning & Disability Support (Older),AA1200,Private Contractors,ASC Residential Care Expenditure,10/07/2024,17291122,Revenue - General Fund,Hazelgrove,21043,3856.4
