Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840428,45065,MERSEYCARE JULIE ANN,722.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841400,45065,BE CARING LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841506,45065,BE CARING LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841335,45065,BE CARING LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841336,45065,BE CARING LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841367,45065,BE CARING LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841434,45065,BE CARING LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841435,45065,BE CARING LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841529,45065,BE CARING LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841530,45065,BE CARING LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841568,45065,BE CARING LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841922,45065,RAINBOW CARE SOLUTIONS LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843223,45065,VICTORIA COMMUNITY CARE LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843224,45065,VICTORIA COMMUNITY CARE LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843225,45065,VICTORIA COMMUNITY CARE LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843226,45065,VICTORIA COMMUNITY CARE LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840647,45065,MERSEYCARE JULIE ANN,721.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841858,45065,RAINBOW CARE SOLUTIONS LTD,721.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841859,45065,RAINBOW CARE SOLUTIONS LTD,721.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843213,45065,VICTORIA COMMUNITY CARE LTD,721.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843214,45065,VICTORIA COMMUNITY CARE LTD,721.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841359,45065,BE CARING LTD,721.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843209,45065,VICTORIA COMMUNITY CARE LTD,721.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843210,45065,VICTORIA COMMUNITY CARE LTD,721.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841368,45065,BE CARING LTD,721.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841411,45065,BE CARING LTD,721.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841412,45065,BE CARING LTD,721.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843217,45065,VICTORIA COMMUNITY CARE LTD,720.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843218,45065,VICTORIA COMMUNITY CARE LTD,720.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841519,45065,BE CARING LTD,720.9
Children & Young Peo,ProfessionalServices,Professional Fees,1905843907,45065,D A LANGUAGES LTD,720.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841168,45065,ADEX CARE LTD,720.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841169,45065,ADEX CARE LTD,720.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841984,45065,BEST CARE LIVERPOOL LTD,720.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842933,45065,HOMECARERS (LIVERPOOL) LTD,719.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840869,45065,MERSEYCARE JULIE ANN,719.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841401,45065,BE CARING LTD,719.13
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841569,45065,BE CARING LTD,719.13
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842779,45065,HOMECARERS (LIVERPOOL) LTD,719.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843196,45065,VICTORIA COMMUNITY CARE LTD,717.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842482,45065,CRG HOMECARE LTD,717.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842156,45065,BEST CARE LIVERPOOL LTD,717.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841201,45065,ADEX CARE LTD,715.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841997,45065,BEST CARE LIVERPOOL LTD,715.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841998,45065,BEST CARE LIVERPOOL LTD,715.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842088,45065,BEST CARE LIVERPOOL LTD,715.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842089,45065,BEST CARE LIVERPOOL LTD,715.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842138,45065,BEST CARE LIVERPOOL LTD,715.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842139,45065,BEST CARE LIVERPOOL LTD,715.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842234,45065,BEST CARE LIVERPOOL LTD,715.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842235,45065,BEST CARE LIVERPOOL LTD,715.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842263,45065,BEST CARE LIVERPOOL LTD,715.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842264,45065,BEST CARE LIVERPOOL LTD,715.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842299,45065,BEST CARE LIVERPOOL LTD,715.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842300,45065,BEST CARE LIVERPOOL LTD,715.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842800,45065,HOMECARERS (LIVERPOOL) LTD,715
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842780,45065,HOMECARERS (LIVERPOOL) LTD,713.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840756,45065,MERSEYCARE JULIE ANN,713.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840715,45065,MERSEYCARE JULIE ANN,713.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843248,45065,VICTORIA COMMUNITY CARE LTD,713.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840300,45065,MERSEYCARE JULIE ANN,712.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843096,45065,HOMECARERS (LIVERPOOL) LTD,712.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840477,45065,MERSEYCARE JULIE ANN,712.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842674,45065,HOMECARERS (LIVERPOOL) LTD,711.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842977,45065,HOMECARERS (LIVERPOOL) LTD,711.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840593,45065,MERSEYCARE JULIE ANN,707.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840356,45065,MERSEYCARE JULIE ANN,707.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840312,45065,MERSEYCARE JULIE ANN,706.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841882,45065,RAINBOW CARE SOLUTIONS LTD,705.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842620,45065,HOMECARERS (LIVERPOOL) LTD,704.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842261,45065,BEST CARE LIVERPOOL LTD,703.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840353,45065,MERSEYCARE JULIE ANN,701.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840507,45065,MERSEYCARE JULIE ANN,701.42
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842411,45065,THE HUMAN SUPPORT GROUP LTD (LPOOL),700.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842412,45065,THE HUMAN SUPPORT GROUP LTD (LPOOL),700.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843028,45065,HOMECARERS (LIVERPOOL) LTD,700.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842081,45065,BEST CARE LIVERPOOL LTD,700.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840726,45065,MERSEYCARE JULIE ANN,698.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842146,45065,BEST CARE LIVERPOOL LTD,698.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842147,45065,BEST CARE LIVERPOOL LTD,698.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842616,45065,HOMECARERS (LIVERPOOL) LTD,698.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842201,45065,BEST CARE LIVERPOOL LTD,698.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841179,45065,ADEX CARE LTD,697.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841180,45065,ADEX CARE LTD,697.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842306,45065,BEST CARE LIVERPOOL LTD,697.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842307,45065,BEST CARE LIVERPOOL LTD,697.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841448,45065,BE CARING LTD,696.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842681,45065,HOMECARERS (LIVERPOOL) LTD,695.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842090,45065,BEST CARE LIVERPOOL LTD,695.26
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843154,45065,VICTORIA COMMUNITY CARE LTD,694.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842071,45065,BEST CARE LIVERPOOL LTD,694.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840534,45065,MERSEYCARE JULIE ANN,693.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840005,45065,LOCAL SOLUTIONS,692.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842871,45065,HOMECARERS (LIVERPOOL) LTD,692.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840424,45065,MERSEYCARE JULIE ANN,692.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840907,45065,MERSEYCARE JULIE ANN,692.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840821,45065,MERSEYCARE JULIE ANN,691.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841505,45065,BE CARING LTD,691.51
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842440,45065,CRG HOMECARE LTD,691.43
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842865,45065,HOMECARERS (LIVERPOOL) LTD,690.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842742,45065,HOMECARERS (LIVERPOOL) LTD,689.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842963,45065,HOMECARERS (LIVERPOOL) LTD,689.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842682,45065,HOMECARERS (LIVERPOOL) LTD,689.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842692,45065,HOMECARERS (LIVERPOOL) LTD,687.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842709,45065,HOMECARERS (LIVERPOOL) LTD,686.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843181,45065,VICTORIA COMMUNITY CARE LTD,685.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840496,45065,MERSEYCARE JULIE ANN,685.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840623,45065,MERSEYCARE JULIE ANN,685.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840851,45065,MERSEYCARE JULIE ANN,684.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840257,45065,LOCAL SOLUTIONS,684.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840541,45065,MERSEYCARE JULIE ANN,682.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840037,45065,LOCAL SOLUTIONS,682.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842883,45065,HOMECARERS (LIVERPOOL) LTD,682.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843082,45065,HOMECARERS (LIVERPOOL) LTD,682.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905839851,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905839852,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905839873,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905839874,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841809,45065,DENDERA CARE,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905839839,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905839840,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905839854,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905839855,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840008,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840009,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840106,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840107,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840136,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840148,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840149,45065,LOCAL SOLUTIONS,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841738,45065,DENDERA CARE,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841739,45065,DENDERA CARE,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841773,45065,DENDERA CARE,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841786,45065,DENDERA CARE,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841787,45065,DENDERA CARE,682.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840135,45065,LOCAL SOLUTIONS,681.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840268,45065,LOCAL SOLUTIONS,681.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905839879,45065,LOCAL SOLUTIONS,680.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905839936,45065,LOCAL SOLUTIONS,680.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842777,45065,HOMECARERS (LIVERPOOL) LTD,680.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840315,45065,MERSEYCARE JULIE ANN,680.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842861,45065,HOMECARERS (LIVERPOOL) LTD,680.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840971,45065,HERON CARE LTD,680.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843097,45065,HOMECARERS (LIVERPOOL) LTD,679.85
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842851,45065,HOMECARERS (LIVERPOOL) LTD,679.83
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905839816,45065,CHINESE WELLBEING,679.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842772,45065,HOMECARERS (LIVERPOOL) LTD,679.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843008,45065,HOMECARERS (LIVERPOOL) LTD,678.5
