Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Neighbourhoods,Private Contractors,Agency & Contract Services,5101072215,45111,LOCAL SOLUTIONS,148216
Neighbourhoods,Misc. Expenses - Gen,General Services Expenses,5101072186,45111,LIVERPOOL STREETSCENE SERVICES LIMI,98647.11
Neighbourhoods,Charitable Organisti,Agency & Contract Services,1905899881,45111,THE WHITECHAPEL CENTRE (SP),81069
Adult Services & Hea,IT Equip&Comm-Purch,Computing,1905901443,45111,RIVERSIDE,63624.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905901452,45111,NHS CHESHIRE AND MERSEYSIDE ICB,48254.92
City Development,VoluntaryAssoc.17/18,Agency & Contract Services,1905901504,45111,CAREER CONNECT,40385
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101072372,45111,SHC CARE SERVICES LTD,37440
Finance & Resources,General Legal Fees,Professional Fees,5101072284,45111,****REDACTED COMMERCIALLY SENSITIVE****,28298.5
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101072321,45111,BEECHKEYS LTD T/A AURORA BRAMBLES E,23717.24
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101072333,45111,R&R RECRUITMENT NORTHWEST LTD,17850
Finance & Resources,ProfessionalServices,Professional Fees,1905901429,45111,PAYPOINT CSGA LIVERPOOL CITY COUNCI,15902.53
City Law & Governanc,Stationery (General),Printing & Office Expenses,5101072225,45111,CIVICA ELECTION SERVICES LID,15604.89
City Development,Maint.& Bldg Works (,R & M Private Contractors,5101072234,45111,WARBRECK INTERGRATED SERVICES LTD,15080
City Law & Governanc,Printing (Outside),Printing & Office Expenses,5101072223,45111,CIVICA ELECTION SERVICES LID,14836.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900114,45111,****REDACTED PERSONAL INFO****,14739.52
Adult Services & Hea,"Legl Disburs-Med,etc",Professional Fees,1905901454,45111,****REDACTED COMMERCIALLY SENSITIVE****,14675.11
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900817,45111,****REDACTED PERSONAL INFO****,14313.6
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101072322,45111,BEECHKEYS LTD T/A AURORA BRAMBLES E,13984
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905901453,45111,NHS CHESHIRE AND MERSEYSIDE ICB,12557.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900768,45111,****REDACTED PERSONAL INFO****,12323.36
Capital Regen,Capital Regen,Misc- General,5101072290,45111,KEYWEST PARTNERSHIP LTD,11406
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900137,45111,****REDACTED PERSONAL INFO****,10961.76
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101072334,45111,KEYS GROUP (CONSIDERATE CARE),10568.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900665,45111,****REDACTED PERSONAL INFO****,10059.61
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900603,45111,****REDACTED PERSONAL INFO****,10011.52
Capital Regen,Capital Regen,Misc- General,5101072231,45111,PERFECT CIRCLE JV LTD,9971.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900182,45111,****REDACTED PERSONAL INFO****,9643.52
Children & Young Peo,Private Contractors,Agency & Contract Services,5101072274,45111,TORRINGTON DRIVE COMMUNITY ASSOCIAT,9324.36
City Development,Events,General Services Expenses,5101072341,45111,BIG DESIGN PRODUCTIONS LTD,9237.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899963,45111,****REDACTED PERSONAL INFO****,9122.72
Finance & Resources,ProfessionalServices,Professional Fees,5101072311,45111,LEFTFIELD LTD,9000
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899948,45111,****REDACTED PERSONAL INFO****,8662.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900656,45111,****REDACTED PERSONAL INFO****,8509.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899934,45111,****REDACTED PERSONAL INFO****,8470.2
City Development,R&M - Building Works,R&M Technical Support,5101072208,45111,TOTAL GLEAM LTD,8400
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900572,45111,****REDACTED PERSONAL INFO****,8301.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900485,45111,****REDACTED PERSONAL INFO****,8186.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899977,45111,****REDACTED PERSONAL INFO****,7765.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900478,45111,****REDACTED PERSONAL INFO****,7411.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899990,45111,****REDACTED PERSONAL INFO****,7258.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900022,45111,****REDACTED PERSONAL INFO****,7251.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899972,45111,****REDACTED PERSONAL INFO****,7238.96
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101072269,45111,R&R RECRUITMENT NORTHWEST LTD,7200
City Development,R&M - Building Works,R&M Technical Support,5101072205,45111,SPIE LIMITED,7102.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899891,45111,****REDACTED PERSONAL INFO****,7049.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900297,45111,****REDACTED PERSONAL INFO****,7029.92
Children & Young Peo,Publications (Genera,Printing & Office Expenses,5101072339,45111,PEARSON EDUCATION LTD,7001.4
Finance & Resources,General Legal Fees,Professional Fees,5101072330,45111,****REDACTED COMMERCIALLY SENSITIVE****,6975.47
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900278,45111,****REDACTED PERSONAL INFO****,6958.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900008,45111,****REDACTED PERSONAL INFO****,6795.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900103,45111,****REDACTED PERSONAL INFO****,6612.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900101,45111,****REDACTED PERSONAL INFO****,6501.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899945,45111,****REDACTED PERSONAL INFO****,6342.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900037,45111,****REDACTED PERSONAL INFO****,6263
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101072235,45111,PONTVILLE SCHOOL,6039.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900300,45111,****REDACTED PERSONAL INFO****,6037.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900155,45111,****REDACTED PERSONAL INFO****,5869.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900347,45111,****REDACTED PERSONAL INFO****,5756.36
City Development,R&M - Building Works,R&M Technical Support,5101072204,45111,SPIE LIMITED,5703.5
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101072236,45111,CHAIGELEY EDUCATIONAL FOUNDATION,5700
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900712,45111,****REDACTED PERSONAL INFO****,5600
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899908,45111,****REDACTED PERSONAL INFO****,5598.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900198,45111,****REDACTED PERSONAL INFO****,5526.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900007,45111,****REDACTED PERSONAL INFO****,5487.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900058,45111,****REDACTED PERSONAL INFO****,5448.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900084,45111,****REDACTED PERSONAL INFO****,5401.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900515,45111,****REDACTED PERSONAL INFO****,5105.08
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101072260,45111,NEWTRALITY LTD,5100
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905901231,45111,BROTHERS OF CHARITY SERVICES MERSEY,5098.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899897,45111,****REDACTED PERSONAL INFO****,5085.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899888,45111,****REDACTED PERSONAL INFO****,5033.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900630,45111,****REDACTED PERSONAL INFO****,5023.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900120,45111,****REDACTED PERSONAL INFO****,4984.18
Adult Services & Hea,Kennelling Of Animal,General Services Exp Social Svs Clients,5101072355,45111,ACORN CATTERY,4984
Capital Regen,Capital Regen,Misc- General,5101072228,45111,PERFECT CIRCLE JV LTD,4972.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900047,45111,****REDACTED PERSONAL INFO****,4966.32
City Law & Governanc,Stationery (General),Printing & Office Expenses,5101072385,45111,SHAW & SONS LTD,4911.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900234,45111,****REDACTED PERSONAL INFO****,4908.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900228,45111,****REDACTED PERSONAL INFO****,4887.6
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101072288,45111,KNOWSLEY BLACK KABS,4876.38
Chief Operating Offi,Postages (General),Communications,5101072210,45111,ROYAL MAIL,4869.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900296,45111,****REDACTED PERSONAL INFO****,4688.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900038,45111,****REDACTED PERSONAL INFO****,4666.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899905,45111,****REDACTED PERSONAL INFO****,4600.36
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101072239,45111,CHAIGELEY EDUCATIONAL FOUNDATION,4518.18
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101072240,45111,CHAIGELEY EDUCATIONAL FOUNDATION,4518.18
Neighbourhoods,Agency Admin/Cleric,Professional,5101072375,45111,NEWTRALITY LTD,4500
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900513,45111,****REDACTED PERSONAL INFO****,4360
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899900,45111,****REDACTED PERSONAL INFO****,4324.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900613,45111,****REDACTED PERSONAL INFO****,4323.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900056,45111,****REDACTED PERSONAL INFO****,4250.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899906,45111,****REDACTED PERSONAL INFO****,4230.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900399,45111,****REDACTED PERSONAL INFO****,4221.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900939,45111,****REDACTED PERSONAL INFO****,4169.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900311,45111,****REDACTED PERSONAL INFO****,4165.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900550,45111,****REDACTED PERSONAL INFO****,4134.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899885,45111,****REDACTED PERSONAL INFO****,4124.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900670,45111,****REDACTED PERSONAL INFO****,4071.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900662,45111,****REDACTED PERSONAL INFO****,4068.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899930,45111,****REDACTED PERSONAL INFO****,4037.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900299,45111,****REDACTED PERSONAL INFO****,4021.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900379,45111,****REDACTED PERSONAL INFO****,3966
City Development,R&M - Building Works,R&M Technical Support,5101072195,45111,SPIE LIMITED,3960
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900055,45111,****REDACTED PERSONAL INFO****,3955.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899937,45111,****REDACTED PERSONAL INFO****,3930.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900062,45111,****REDACTED PERSONAL INFO****,3879.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900486,45111,****REDACTED PERSONAL INFO****,3873.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900002,45111,****REDACTED PERSONAL INFO****,3864.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899902,45111,****REDACTED PERSONAL INFO****,3860
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900687,45111,****REDACTED PERSONAL INFO****,3860
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899916,45111,****REDACTED PERSONAL INFO****,3780.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900988,45111,****REDACTED PERSONAL INFO****,3725.96
Adult Services & Hea,Rents (General),Rents,1905901500,45111,Jade Rd Community Fund,3703.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900424,45111,****REDACTED PERSONAL INFO****,3701.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900121,45111,****REDACTED PERSONAL INFO****,3701.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899890,45111,****REDACTED PERSONAL INFO****,3665.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900244,45111,****REDACTED PERSONAL INFO****,3595.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900126,45111,****REDACTED PERSONAL INFO****,3571.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900688,45111,****REDACTED PERSONAL INFO****,3563.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900255,45111,****REDACTED PERSONAL INFO****,3557.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900012,45111,****REDACTED PERSONAL INFO****,3545.76
City Development,Non Employ Prof Fees,Professional Fees,5101072189,45111,TEAM DMO LTD,3500
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900770,45111,****REDACTED PERSONAL INFO****,3469.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899895,45111,****REDACTED PERSONAL INFO****,3448.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900082,45111,****REDACTED PERSONAL INFO****,3447.61
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899903,45111,****REDACTED PERSONAL INFO****,3437.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900834,45111,****REDACTED PERSONAL INFO****,3398.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900292,45111,****REDACTED PERSONAL INFO****,3335.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900054,45111,****REDACTED PERSONAL INFO****,3331.69
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900328,45111,****REDACTED PERSONAL INFO****,3300.88
Adult Services & Hea,Employee Prof Fees,Indirect Employee Expenses,5101072302,45111,UNIVERSITY OF MANCHESTER,3300
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900034,45111,****REDACTED PERSONAL INFO****,3293.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899919,45111,****REDACTED PERSONAL INFO****,3278.56
Capital Regen,Capital Regen,Misc- General,5101072229,45111,PERFECT CIRCLE JV LTD,3251.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900487,45111,****REDACTED PERSONAL INFO****,3242.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900518,45111,****REDACTED PERSONAL INFO****,3242.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900709,45111,****REDACTED PERSONAL INFO****,3242.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899953,45111,****REDACTED PERSONAL INFO****,3239.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900419,45111,****REDACTED PERSONAL INFO****,3172.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905899936,45111,****REDACTED PERSONAL INFO****,3148.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905901091,45111,HOMEBIRD CARE,3133.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900289,45111,****REDACTED PERSONAL INFO****,3133.52
City Development,R&M - Building Works,R&M Technical Support,5101072203,45111,SPIE LIMITED,3113
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905900738,45111,****REDACTED PERSONAL INFO****,3108.36
