Transparency Report 23 Dec - 24 Feb,,,,,,,
Payment Date,Vendor Name 2,Cost Centre Code,Cost Centre Description,Subjective Code,Subjective desctiption,Amount,Non Recoverable VAT
20/02/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,797.50",0
20/02/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£6,532.14",0
20/02/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,359.93",0
20/02/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£1,882.14",0
15/01/2024,Rainbow Montessori School,B02830,Neg 3 and 4 - PVI and Others,640590,Early Years - Place Funding,"£10,175.88",0
29/01/2024,Rainbow Montessori School,B02830,Neg 3 and 4 - PVI and Others,650110,Social Community Care Supplies and Services - Children,"£3,433.47",0
05/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£2,793.00",0
05/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£2,793.00",0
05/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,£931.00,0
05/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£2,793.00",0
05/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,£980.00,0
05/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,£931.00,0
05/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£1,064.00",0
05/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£1,482.00",0
05/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,£798.00,0
19/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,£931.00,0
19/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£2,793.00",0
19/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,£980.00,0
19/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,£798.00,0
19/12/2023,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,£931.00,0
15/01/2024,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£1,064.00",0
17/01/2024,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,£931.00,0
17/01/2024,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£1,064.00",0
17/01/2024,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£1,482.00",0
17/01/2024,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,£931.00,0
17/01/2024,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£2,793.00",0
17/01/2024,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,£798.00,0
17/01/2024,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£1,482.00",0
17/01/2024,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£1,064.00",0
17/01/2024,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,£798.00,0
22/01/2024,RAISING CARE LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£1,260.00",0
07/12/2023,Raj Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£3,870.35",0
07/12/2023,Raj Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£4,650.00",0
07/12/2023,Raj Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£3,560.57",0
04/01/2024,Raj Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"-£6,367.35",0
04/01/2024,Raj Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£4,650.00",0
04/01/2024,Raj Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£3,560.57",0
07/02/2024,Raj Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£4,350.00",0
07/02/2024,Raj Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£3,330.86",0
22/12/2023,REDACTED PERSONAL DATA,B06078,TA - Brent Direct Leasing,620210,Financial Services - Rents,"£1,499.33",0
29/01/2024,REDACTED PERSONAL DATA,B06078,TA - Brent Direct Leasing,620210,Financial Services - Rents,"£1,499.33",0
05/12/2023,REDACTED PERSONAL DATA,B00021,Education Otherwise for Statemented Pupils,640250,Education,"£2,726.35",0
05/01/2024,REDACTED PERSONAL DATA,B00021,Education Otherwise for Statemented Pupils,640250,Education,"£2,012.35",0
07/02/2024,REDACTED PERSONAL DATA,B00021,Education Otherwise for Statemented Pupils,640250,Education,"£3,090.35",0
10/01/2024,RAMABEJOS LTD,B00169,Care At Home,650110,Social Community Care Supplies and Services - Children,"£25,108.85",0
10/01/2024,RAMABEJOS LTD,B00169,Care At Home,650110,Social Community Care Supplies and Services - Children,"£19,485.65",0
12/01/2024,RAMABEJOS LTD,B00169,Care At Home,650110,Social Community Care Supplies and Services - Children,"£56,877.50",0
09/02/2024,RAMABEJOS LTD,B00169,Care At Home,650110,Social Community Care Supplies and Services - Children,"£47,343.25",0
12/12/2023,REDACTED PERSONAL DATA,B06087,Housing Needs Accommodation Team,650090,Housing Management,"£5,500.00",0
29/01/2024,REDACTED PERSONAL DATA,B06078,TA - Brent Direct Leasing,620210,Financial Services - Rents,"£1,934.00",0
07/12/2023,Randall Care Homes Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£2,433.10",0
07/12/2023,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£1,392.43",0
07/12/2023,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£1,392.43",0
07/12/2023,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,612.62",0
07/12/2023,Randall Care Homes Ltd,B01036,Elderly Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,192.14",0
07/12/2023,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,002.91",0
07/12/2023,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,801.18",0
07/12/2023,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,680.53",0
07/12/2023,Randall Care Homes Ltd,B01035,Elderly Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,036.43",0
07/12/2023,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,797.31",0
07/12/2023,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,391.43",0
07/12/2023,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,455.61",0
07/12/2023,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,990.08",0
07/12/2023,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,990.08",0
07/12/2023,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,472.91",0
07/12/2023,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£1,846.80",0
07/12/2023,Randall Care Homes Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£2,095.60",0
07/12/2023,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,076.42",0
07/12/2023,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,604.13",0
07/12/2023,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£1,905.44",0
07/12/2023,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£3,454.29",0
07/12/2023,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,455.61",0
07/12/2023,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£4,377.11",0
04/01/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,472.91",0
04/01/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£1,392.43",0
04/01/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£1,905.44",0
04/01/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£3,454.29",0
04/01/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£1,392.43",0
04/01/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,604.13",0
04/01/2024,Randall Care Homes Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£2,095.60",0
04/01/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,076.42",0
04/01/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,680.53",0
04/01/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,797.31",0
04/01/2024,Randall Care Homes Ltd,B01035,Elderly Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,036.43",0
04/01/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,455.61",0
04/01/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,391.43",0
04/01/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£4,377.11",0
04/01/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£1,846.80",0
04/01/2024,Randall Care Homes Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£2,433.10",0
04/01/2024,Randall Care Homes Ltd,B01036,Elderly Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,192.14",0
04/01/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,612.62",0
04/01/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,002.91",0
04/01/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,801.18",0
04/01/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,455.61",0
04/01/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,990.08",0
04/01/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,990.08",0
07/02/2024,Randall Care Homes Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£1,960.40",0
07/02/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,436.13",0
07/02/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£1,782.50",0
07/02/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£3,231.42",0
07/02/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£1,942.47",0
07/02/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,616.83",0
07/02/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£4,094.72",0
07/02/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£1,302.60",0
07/02/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,232.68",0
07/02/2024,Randall Care Homes Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£2,276.13",0
07/02/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,237.14",0
07/02/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,232.68",0
07/02/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,508.58",0
07/02/2024,Randall Care Homes Ltd,B01036,Elderly Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,050.72",0
07/02/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,873.69",0
07/02/2024,Randall Care Homes Ltd,B01110,Mental Health Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,555.93",0
07/02/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,797.18",0
07/02/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,797.18",0
07/02/2024,Randall Care Homes Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,507.58",0
07/02/2024,Randall Care Homes Ltd,B01035,Elderly Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£1,905.06",0
