Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186857,1,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,532.95 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186910,0,202301,CROSSLING LTD (NEWCASTLE),"5,215.89 ",21/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186919,0,202301,CROSSLING LTD (NEWCASTLE),484.50 ,21/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187246,0,202301,REXEL UK LTD,903.00 ,25/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187251,0,202301,JAMES BURRELL LTD,788.16 ,25/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187283,0,202301,TRAVIS PERKINS TRADING CO LTD,"2,016.34 ",26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187298,0,202301,TRAVIS PERKINS TRADING CO LTD,583.50 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187301,0,202301,TRAVIS PERKINS TRADING CO LTD,557.34 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187345,0,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,499.90 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187355,0,202301,GEORGE BOYD,"1,071.75 ",26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187377,0,202301,AKW MEDI CARE LTD,502.40 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187494,0,202301,TRAVIS PERKINS TRADING CO LTD,477.55 ,27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187503,0,202301,TRAVIS PERKINS TRADING CO LTD,568.80 ,27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187510,0,202301,REXEL UK LTD,600.00 ,27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187512,0,202301,REXEL UK LTD,"1,437.20 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187514,0,202301,CROSSLING LTD (NEWCASTLE),944.68 ,27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187517,0,202301,CROSSLING LTD (NEWCASTLE),"2,990.00 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187519,0,202301,CROSSLING LTD (NEWCASTLE),762.88 ,27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187532,0,202301,CROSSLING LTD (NEWCASTLE),"3,428.00 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187537,0,202301,CROSSLING LTD (NEWCASTLE),859.20 ,27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187575,0,202301,J T DOVE LTD,672.00 ,27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187710,0,202301,CROSSLING LTD (NEWCASTLE),436.16 ,27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187772,0,202301,CROSSLING LTD (NEWCASTLE),684.00 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187805,0,202301,REXEL UK LTD,"3,959.80 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44188114,0,202301,HUWS GRAY LTD,"1,449.40 ",01/05/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44188119,0,202301,J T DOVE LTD,"19,950.00 ",01/05/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44188142,0,202301,JOBLING PURSER LTD,743.20 ,01/05/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44188153,0,202301,TRAVIS PERKINS TRADING CO LTD,"1,546.00 ",01/05/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44188162,0,202301,TRAVIS PERKINS TRADING CO LTD,707.10 ,01/05/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44188164,1,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,581.76 ,01/05/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,41371644,1,202301,RITHERDON & CO LTD,30.00 ,10/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,44185764,1,202301,MALLATITE LTD,73.00 ,05/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,44186296,1,202301,GAS DIRECT LTD,56.40 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,44186343,1,202301,HILTI (GB) LTD,20.00 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41371801,1,202301,THOMPSONS OF PRUDHOE LTD,455.70 ,27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41372517,1,202301,THOMPSONS OF PRUDHOE LTD,"2,234.76 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,536,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,415.72 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185440,0,202301,CLOSOMAT LTD,"3,566.00 ",06/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185952,0,202301,CLOSOMAT LTD,"3,165.00 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185987,0,202301,HOWDENS  JOINERY LTD,"2,411.68 ",13/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185999,0,202301,AKW MEDI CARE LTD,"1,439.90 ",13/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186000,0,202301,AKW MEDI CARE LTD,"1,439.90 ",13/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186769,0,202301,AKW MEDI CARE LTD,"1,383.90 ",20/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,504,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"21,869.40 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,49,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"18,351.50 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,51,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,410.32 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,84,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,514.36 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,109,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"9,323.14 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,554,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,286.05 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,12,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"10,710.00 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,85,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,764.60 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,89,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,520.30 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,93,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,646.00 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,74,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,041.68 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,76,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,365.98 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,97,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,106.40 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,149,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,062.52 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,151,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,671.16 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,153,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,739.94 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,155,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,226.08 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,157,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"6,164.52 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,323,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,925.44 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,653,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,637.80 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41372038,1,202301,MCVICKERS  LIMITED,"2,459.20 ",17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41373007,1,202301,EASIBATHE LTD/EASIACCESS SOLUTIONS,"42,574.70 ",26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44185933,0,202301,DEERNESS FENCING & LANDSCAPING LIMITED,"7,877.58 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44185934,0,202301,DEERNESS FENCING & LANDSCAPING LIMITED,"4,998.78 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41373181,1,202301,HENDERSON  ENVIRONMENTAL  SERVICES,"25,491.44 ",26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44185553,0,202301,PYROCEL LTD,"1,227.25 ",13/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44185557,0,202301,PYROCEL LTD,476.37 ,13/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44185558,0,202301,PYROCEL LTD,731.12 ,13/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44185616,0,202301,KBR (Keep Business Running) Ltd,"1,139.68 ",13/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44185801,0,202301,INGLEFORD SCAFFOLDING LTD,"2,432.00 ",05/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44185932,0,202301,DEERNESS FENCING & LANDSCAPING LIMITED,683.29 ,13/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44187600,0,202301,NLP (NE) LTD,"2,327.42 ",27/04/2023
"Housing, Environment and Healthy Communities",Third Party Payments,Third Party Payments,41371787,1,202301,GARETH MITCHELL T/A MITCHELL FLOORING,"1,445.00 ",13/04/2023
"Housing, Environment and Healthy Communities",Third Party Payments,Third Party Payments,41371787,2,202301,GARETH MITCHELL T/A MITCHELL FLOORING,"1,445.00 ",13/04/2023
"Housing, Environment and Healthy Communities",Third Party Payments,Third Party Payments,41371789,1,202301,FLOOR.CO,"1,000.00 ",12/04/2023
"Housing, Environment and Healthy Communities",Third Party Payments,Third Party Payments,41371789,2,202301,FLOOR.CO,"7,211.00 ",12/04/2023
"Housing, Environment and Healthy Communities",Third Party Payments,Third Party Payments,41371790,1,202301,FLOOR.CO,723.00 ,12/04/2023
"Housing, Environment and Healthy Communities",Third Party Payments,Third Party Payments,41371790,2,202301,FLOOR.CO,"4,000.00 ",12/04/2023
"Housing, Environment and Healthy Communities",Third Party Payments,Third Party Payments,41373184,1,202301,FLOOR.CO,500.00 ,26/04/2023
"Housing, Environment and Healthy Communities",Third Party Payments,Third Party Payments,41373184,2,202301,FLOOR.CO,"2,948.65 ",26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41371782,1,202301,POLAR (N.E) LIMITED,"3,693.04 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41373244,1,202301,KD BUILDING SOLUTIONS LTD,"1,440.00 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44186430,0,202301,SPRINGWELL ROOFING LTD T/A J WALKER (ROOFING),750.00 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44186674,0,202301,KD BUILDING SOLUTIONS LTD,"3,780.00 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44186675,0,202301,KD BUILDING SOLUTIONS LTD,940.00 ,19/04/2023
"Housing, Environment and Healthy Communities",Third Party Payments,Third Party Payments,41372450,1,202301,FLOOR.CO,500.00 ,19/04/2023
"Housing, Environment and Healthy Communities",Third Party Payments,Third Party Payments,41372450,2,202301,FLOOR.CO,"3,528.00 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44186672,0,202301,SPRINGWELL ROOFING LTD T/A J WALKER (ROOFING),"1,250.00 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44186673,0,202301,SPRINGWELL ROOFING LTD T/A J WALKER (ROOFING),"1,250.00 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44187153,0,202301,KD BUILDING SOLUTIONS LTD,"1,980.00 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185190,0,202301,TOTAL PUMP SOLUTIONS LTD,"2,415.00 ",06/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44187155,0,202301,COOL BREEZE FM LTD,"16,716.72 ",25/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44187531,0,202301,KD BUILDING SOLUTIONS LTD,"1,058.00 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44187548,0,202301,COOL BREEZE FM LTD,"1,012.40 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44185936,0,202301,DEERNESS FENCING & LANDSCAPING LIMITED,"6,071.31 ",17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44186679,0,202301,KD BUILDING SOLUTIONS LTD,"10,530.00 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44187051,0,202301,TSUK INTERIORS LTD,"1,544.00 ",24/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186420,0,202301,GB LOCKING SYSTEMS LTD,442.00 ,24/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44186464,0,202301,NLP (NE) LTD,850.00 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44186671,0,202301,AIKEN FLOORING CONTRACTS LTD,644.88 ,19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41371130,1,202301,CARE-ABILITY,"2,388.53 ",06/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41371847,1,202301,H N  STOREY LTD,"1,148.70 ",13/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41372354,1,202301,CLOSOMAT LTD,"1,225.00 ",18/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41370262,1,202301,KONE PLC,"10,306.73 ",03/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41370837,1,202301,STATUS SECURITY SYSTEMS LTD,"2,172.62 ",03/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41370841,1,202301,STATUS SECURITY SYSTEMS LTD,"8,942.08 ",13/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41371130,2,202301,CARE-ABILITY,"1,103.53 ",06/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41371846,1,202301,H N  STOREY LTD,698.78 ,13/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41372454,1,202301,H N  STOREY LTD,"3,273.78 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,41373040,1,202301,KONE PLC,942.34 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Other Running Costs,44185800,0,202301,HYDROWASH LTD,"2,930.00 ",11/04/2023
