Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,400,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"3,749.28 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,432,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"3,445.40 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,434,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,489.44 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,436,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,033.62 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,438,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,851.72 ,17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,502,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"5,521.20 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,504,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"3,511.74 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,506,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,061.44 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,508,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,222.56 ,17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,519,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"17,524.46 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,521,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,821.76 ,17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,523,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,299.60 ,17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038856,525,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"2,334.74 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038916,12,202304,WOLSELEY UK LTD,311.76 ,17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038916,20,202304,WOLSELEY UK LTD,"2,831.40 ",17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038916,26,202304,WOLSELEY UK LTD,86.04 ,17/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,0,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"11,925.27 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,20,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,181.74 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,22,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,994.98 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,24,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"2,939.86 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,26,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,799.98 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,28,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,515.20 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,30,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,611.80 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,68,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"2,592.10 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,165,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"19,627.51 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,167,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,486.22 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,169,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,030.40 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,172,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,529.50 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,174,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,732.36 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,247,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,378.16 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,249,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,391.04 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,251,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"2,848.09 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,273,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"59,743.88 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,281,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"2,035.04 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,301,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,120.56 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,303,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,888.53 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,325,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"19,627.51 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038969,327,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,503.93 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,11,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,073.93 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,33,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"6,643.78 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,35,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,208.78 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,37,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,230.23 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,39,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,151.15 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,41,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,358.50 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,43,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,144.00 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,45,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,151.15 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,47,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,995.28 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,75,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"2,097.81 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,77,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,830.40 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,79,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,509.08 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,81,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,765.05 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,83,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,543.40 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,85,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,460.46 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,111,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"7,048.47 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,113,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"5,291.00 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,115,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"7,647.64 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,117,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,910.91 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,119,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"3,689.40 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,121,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,507.65 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,123,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"4,694.69 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,125,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,437.15 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,127,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,177.32 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,129,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,420.42 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,131,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,928.07 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,133,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,997.71 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,145,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"4,694.69 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,156,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"9,925.63 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,158,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,866.15 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,160,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,296.01 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,162,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,451.45 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,164,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"3,689.40 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,166,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,823.68 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,174,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,411.84 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,176,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,57.20 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,178,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,228.80 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,358,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,550.12 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,373,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,715.00 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,375,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,863.72 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,377,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,990.56 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,379,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,7.15 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,381,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,392.82 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,387,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,447.59 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038970,389,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,823.68 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,19,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,239.61 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,21,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,654.45 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,23,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"6,927.50 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,25,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"4,050.55 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,27,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"3,915.26 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,29,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"2,728.62 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,31,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,907.10 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,55,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,317.04 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,98,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"2,521.61 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,100,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"2,764.48 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,102,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,523.23 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,104,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,762.03 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,106,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"2,200.50 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,108,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"12,911.23 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,110,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,801.96 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,112,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"5,716.41 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,115,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"2,105.96 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,117,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,904.65 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,119,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,480.85 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,121,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"3,005.72 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,123,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,564.80 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,138,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"3,129.60 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,140,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,648.74 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,142,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,475.96 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,144,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,687.86 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,146,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"2,343.94 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,148,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,850.05 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,155,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"1,025.27 ",25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,157,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,775.88 ,25/07/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160038971,159,202304,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,"6,006.55 ",25/07/2023
