Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,28/09/2023,4837351,376288,PROVIDE SESS LTD,Corporate FM - Office Buildings,620,Security Charges,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4837351,376288,PROVIDE SESS LTD,Corporate FM - Office Buildings,620,Security Charges,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4837351,376288,PROVIDE SESS LTD,Corporate FM - Office Buildings,620,Security Charges,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4836885,376290,ANNA YARDE,JLT Disbursements,1100,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4840331,376291,PILON LTD,DLO Wokingham Trades,4206.24,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4840265,376292,FOXES ACADEMY LTD,LD Community Services,640.25,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840266,376292,FOXES ACADEMY LTD,LD Community Services,639.46,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4836883,376295,ELEANOR HOWARD,JLT Disbursements,1250,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4840032,376300,GREGORY PSYCHOLOGICAL SERVICES LTD,JLT Disbursements,1158.44,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4840000,376301,WELCOME TRANSLATION EXPERTS LTD,JLT Disbursements,1081.6,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4834295,376302,SUNLIGHT HOMECARE SERVICES LTD,LD Community Services,3448.8,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4836623,376305,WESTWORKS PROCUREMENT LTD,LUF: Civic Customer Redesign and Library Relocation (CCRLR),3000,Professional Fees,Third Party Supplier,STANDARD,1390,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4840225,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1520.4,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840226,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1520.4,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840227,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1368.36,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840228,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1368.36,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840229,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1303.2,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840230,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1303.2,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840231,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1596.84,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840232,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1064.28,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840233,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1064.28,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840235,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,760.2,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840238,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,760.2,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840239,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1368.36,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840240,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,689.61,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840241,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,695.04,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840242,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1216.32,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840243,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1064.28,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840244,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,608.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840249,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1433.52,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840250,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1259.76,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840253,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,2432.64,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840254,376306,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,2128.56,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4837000,376309,SHIELD ELECTRICAL SERVICES LTD,MRA Account,3426.72,Electrical Checks,SUB-CONTRACTOR,STANDARD,5975,HAAA-Housing Revenue Account
RBC Legal Entity,28/09/2023,4837000,376309,SHIELD ELECTRICAL SERVICES LTD,MRA Account,4127.16,Electrical Checks,SUB-CONTRACTOR,STANDARD,5975,HAAA-Housing Revenue Account
RBC Legal Entity,28/09/2023,4837000,376309,SHIELD ELECTRICAL SERVICES LTD,MRA Account,9073.28,Rewiring + Upgrades,SUB-CONTRACTOR,STANDARD,5975,HAAA-Housing Revenue Account
RBC Legal Entity,28/09/2023,4837000,376309,SHIELD ELECTRICAL SERVICES LTD,MRA Account,10927.91,Rewiring + Upgrades,SUB-CONTRACTOR,STANDARD,5975,HAAA-Housing Revenue Account
RBC Legal Entity,28/09/2023,4833431,376310,PHLORUM LTD,Environmental Protection,2460,Air Pollution Monitoring,Third Party Supplier,STANDARD,4611,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4840019,376311,BOTANICA NURSERIES LTD,Corporate FM - Office Buildings,450.5,Building Maintenance,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4838200,376313,THE MODERN FAMILY LAW COMPANY,JLT Disbursements,1247.25,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4838200,376313,THE MODERN FAMILY LAW COMPANY,JLT Disbursements,1247.25,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4838201,376313,THE MODERN FAMILY LAW COMPANY,JLT Disbursements,871.87,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4838201,376313,THE MODERN FAMILY LAW COMPANY,JLT Disbursements,871.88,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4838202,376313,THE MODERN FAMILY LAW COMPANY,JLT Disbursements,590.62,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4838202,376313,THE MODERN FAMILY LAW COMPANY,JLT Disbursements,590.63,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4838203,376313,THE MODERN FAMILY LAW COMPANY,JLT Disbursements,1265.62,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4838203,376313,THE MODERN FAMILY LAW COMPANY,JLT Disbursements,1265.63,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4840135,376316,ALL CARE (GB) LTD,M&C Acquired Community Services,682.24,Purchased Care,Direct Payments,STANDARD,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840136,376316,ALL CARE (GB) LTD,M&C Acquired Community Services,1044.68,Purchased Care,Direct Payments,STANDARD,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840139,376316,ALL CARE (GB) LTD,PS Acquired Community Services,608.16,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840142,376316,ALL CARE (GB) LTD,PS Acquired Community Services,746.2,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840144,376316,ALL CARE (GB) LTD,PS Acquired Community Services,596.96,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840145,376316,ALL CARE (GB) LTD,PS Acquired Community Services,2736.72,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840152,376316,ALL CARE (GB) LTD,M&C Acquired Community Services,885.09,Purchased Care,Direct Payments,STANDARD,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840153,376316,ALL CARE (GB) LTD,PS Acquired Community Services,608.16,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840157,376316,ALL CARE (GB) LTD,PS Acquired Community Services,1790.88,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840161,376316,ALL CARE (GB) LTD,PS Acquired Community Services,2019.96,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840162,376316,ALL CARE (GB) LTD,PS Acquired Community Services,1194.6,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840164,376316,ALL CARE (GB) LTD,PS Acquired Community Services,912.24,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840165,376316,ALL CARE (GB) LTD,PS Acquired Community Services,629.88,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840166,376316,ALL CARE (GB) LTD,PS Acquired Community Services,1364.48,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840167,376316,ALL CARE (GB) LTD,PS Acquired Community Services,608.16,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840169,376316,ALL CARE (GB) LTD,PS Acquired Community Services,608.16,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840170,376316,ALL CARE (GB) LTD,PS Acquired Community Services,2686.32,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840172,376316,ALL CARE (GB) LTD,PS Acquired Community Services,895.44,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840174,376316,ALL CARE (GB) LTD,PS Acquired Community Services,1119.3,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840175,376316,ALL CARE (GB) LTD,Social Support,752.96,Purchased Care,Direct Payments,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4833371,376317,NORTH PB LTD,Plaza West,1200,Equipment,SUB-CONTRACTOR,STANDARD,8626,ZZZC-Capital
RBC Legal Entity,28/09/2023,4833383,376317,NORTH PB LTD,Plaza West,50000,Equipment,SUB-CONTRACTOR,STANDARD,8626,ZZZC-Capital
RBC Legal Entity,28/09/2023,4828389,376319,ADVANCED BUSINESS SOFTWARE & SOLUTIONS LTD,Finance systems Re-procurement,12178.44,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,28/09/2023,4828391,376319,ADVANCED BUSINESS SOFTWARE & SOLUTIONS LTD,Finance systems Re-procurement,12178.44,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,28/09/2023,4828392,376319,ADVANCED BUSINESS SOFTWARE & SOLUTIONS LTD,Finance systems Re-procurement,12178.44,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,28/09/2023,4828393,376319,ADVANCED BUSINESS SOFTWARE & SOLUTIONS LTD,Finance systems Re-procurement,12178.44,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,28/09/2023,4828397,376319,ADVANCED BUSINESS SOFTWARE & SOLUTIONS LTD,Finance systems Re-procurement,12178.44,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,28/09/2023,4833557,376319,ADVANCED BUSINESS SOFTWARE & SOLUTIONS LTD,Accountancy,11402.21,Software Licences,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4833566,376319,ADVANCED BUSINESS SOFTWARE & SOLUTIONS LTD,Accountancy,12178.44,Software Licences,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4833567,376319,ADVANCED BUSINESS SOFTWARE & SOLUTIONS LTD,Accountancy,-73070.64,Software Licences,Third Party Supplier,CREDIT,2200,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4833569,376319,ADVANCED BUSINESS SOFTWARE & SOLUTIONS LTD,Finance systems Re-procurement,499.99,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,28/09/2023,4836870,376321,ADAM KAYANI,JLT Disbursements,750,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4834368,376323,NIKKI ROBERTSON,Approved Mental Health Professionals & Forensic Mental Health,1530,Training & Development Costs,INDIVIDUAL,STANDARD,5728,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840013,376324,THE FEDERATION OF BURIAL & CREMATION AUTHORITIES,Crematorium,36,Subscriptions,Third Party Supplier,STANDARD,4606,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4840013,376324,THE FEDERATION OF BURIAL & CREMATION AUTHORITIES,Crematorium,36,Subscriptions,Third Party Supplier,STANDARD,4606,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4840013,376324,THE FEDERATION OF BURIAL & CREMATION AUTHORITIES,Crematorium,514,Subscriptions,Third Party Supplier,STANDARD,4606,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4840269,376325,CARE OUTLOOK LTD,PS Acquired Community Services,173.69,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840269,376325,CARE OUTLOOK LTD,PS Acquired Community Services,1144.36,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840270,376325,CARE OUTLOOK LTD,PS Acquired Community Services,334.68,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840270,376325,CARE OUTLOOK LTD,PS Acquired Community Services,1144.36,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840271,376325,CARE OUTLOOK LTD,PS Acquired Community Services,140.67,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840271,376325,CARE OUTLOOK LTD,PS Acquired Community Services,1165.36,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4834570,376326,ORBITAL SOUND LTD,Hexagon Operations,3145,Equipment Hire,Third Party Supplier,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4825022,376327,CARE4U WE LTD,Assets _ General,-560.53,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,28/09/2023,4825022,376327,CARE4U WE LTD,Mental Health Community Services,2567.22,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840223,376327,CARE4U WE LTD,Assets _ General,-1398.26,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,28/09/2023,4840223,376327,CARE4U WE LTD,LD Community Services,6404.02,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840278,376327,CARE4U WE LTD,Assets _ General,-515.87,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,28/09/2023,4840278,376327,CARE4U WE LTD,LD Community Services,2362.68,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840279,376327,CARE4U WE LTD,Assets _ General,-659.43,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,28/09/2023,4840279,376327,CARE4U WE LTD,Mental Health Community Services,3020.17,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840280,376327,CARE4U WE LTD,Assets _ General,-597.35,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,28/09/2023,4840280,376327,CARE4U WE LTD,Mental Health Community Services,2735.85,Purchased Care,Direct Payments,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,28/09/2023,4840281,376327,CARE4U WE LTD,Assets _ General,-776.75,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,28/09/2023,4840281,376327,CARE4U WE LTD,LD Community Services,3557.53,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
