BODY,EXPENSE AREA,SUPPLIER,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821692,45314,1114.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821693,45314,3521.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821694,45314,1190.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821695,45314,833.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821696,45314,825.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821696,45314,-71.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821697,45314,3897.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821697,45314,-267.92
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821699,45314,746.64
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821700,45314,952.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821700,45314,-50.48
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821701,45314,1161.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821701,45314,-521.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821702,45314,1122.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821707,45314,730
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821708,45314,820.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821708,45314,-256.44
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821709,45314,1075.16
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821709,45314,-224.72
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821711,45314,3348.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821713,45314,545.92
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821714,45314,572.56
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821715,45314,685.48
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821716,45314,6801.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821717,45314,618.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821718,45314,2492.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821719,45314,1501.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821719,45314,-166.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821720,45314,528.48
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821721,45314,805.92
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821724,45314,589.44
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821725,45314,579.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821725,45314,-47.52
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821727,45314,660
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821727,45314,-147.48
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821728,45314,1599.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821728,45314,-561.84
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821729,45314,1585.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821729,45314,-118.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821731,45314,560
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821732,45314,1330.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821732,45314,-263.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821733,45314,855.05
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821735,45314,904.88
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821735,45314,-51.16
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821736,45314,952.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821736,45314,-41
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821737,45314,3969.88
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821738,45314,1854.99
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821738,45314,-370.16
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821739,45314,560
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821740,45314,665.44
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821740,45314,-141.08
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821742,45314,642.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821742,45314,-52.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821743,45314,517.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821744,45314,960
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821745,45314,4006.84
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821745,45314,-81.56
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821746,45314,1639.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821747,45314,1237.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821747,45314,-71.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821748,45314,3395.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821749,45314,16128
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821750,45314,1639.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821751,45314,920.88
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821751,45314,-277.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821753,45314,785.64
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821754,45314,720.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821757,45314,1142.72
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821757,45314,-6.36
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821758,45314,1746.16
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821759,45314,1639.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821760,45314,1442.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821760,45314,-97.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821761,45314,4013.08
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821761,45314,-169.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821763,45314,1306.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821763,45314,-118.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821764,45314,3951.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821764,45314,-147.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821765,45314,3979.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821766,45314,955.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821767,45314,628.44
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821769,45314,2211.04
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821769,45314,-488.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821770,45314,1152
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821771,45314,1054.08
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821771,45314,-15.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821772,45314,714.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821772,45314,-113.72
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821773,45314,3818.52
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821775,45314,1050.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821775,45314,-324.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821776,45314,1011.92
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821776,45314,-40.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821778,45314,849.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821778,45314,-8.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821779,45314,845.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821779,45314,-71.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821780,45314,1666.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821781,45314,1322.6
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821781,45314,-118.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821782,45314,840.84
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821782,45314,-71.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821783,45314,633.92
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821784,45314,1212
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821784,45314,-192.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821785,45314,1273.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821785,45314,-209.6
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821786,45314,557.48
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821786,45314,-35.44
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821787,45314,1464.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821787,45314,-197.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821788,45314,487.92
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821788,45314,-4.36
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Children & Young Peoples Serv,Redacted,Supporting People - Direct Payments,11821788,45314,3473.52
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821789,45314,2623.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821789,45314,-494.16
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821790,45314,2555.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821790,45314,-283.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821791,45314,2213.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821791,45314,-965.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821792,45314,696.84
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821793,45314,618.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821794,45314,823.92
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821795,45314,1674.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821795,45314,0
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821796,45314,2819.32
