"Invoices Paid for Factor Suppliers, Sub-Contractors, Trade Suppliers for Westmorland & Furness",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Company,Supplier Number,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Cost Centre,Cost Centre Description,Expenditure Description,Type of Expenditure,Line Number,Line Amount,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160231,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,311.12,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160231,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.08,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160232,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,544.60,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160234,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,166.96",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160234,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.04,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160235,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,544.60,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160236,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,311.08,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160236,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.12,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160237,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,089.20",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160238,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,089.20",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160239,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,089.20",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160240,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,089.20",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160241,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,SUPPORTED LIVING,Revenue,1,"1,567.80",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160244,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,622.52,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160246,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,089.36",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160247,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,SUPPORTED LIVING,Revenue,1,"1,567.80",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160250,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,311.08,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160250,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.12,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160251,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,SUPPORTED LIVING,Revenue,1,"1,050.30",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160251,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,SUPPORTED LIVING,Revenue,2,0.02,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160252,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,011.36",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160252,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.04,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160253,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,700.00,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160253,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.20,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160254,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,427.90,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160254,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,38.89,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160254,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,3,0.01,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160255,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,311.12,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160255,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.08,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160256,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,089.20",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160258,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,089.20",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160260,ADULT SERVICES,OPERATIONS                    ,3327901,65+ Mental Health W&F         ,HOME CARE SPOT,Revenue,1,"1,166.68",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160260,ADULT SERVICES,OPERATIONS                    ,3327901,65+ Mental Health W&F         ,HOME CARE SPOT,Revenue,2,0.32,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160261,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,0.40,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160261,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,"1,400.00",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160262,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,311.20,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160264,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,0.20,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160264,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,"1,244.60",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160265,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,311.20,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160266,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,089.20",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160267,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,272.44,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160268,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,516.60",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160268,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.52,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160269,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,311.12,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160269,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.08,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160270,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,466.80,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160273,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,311.12,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160273,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.08,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160275,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,128.52",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160277,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,SUPPORTED LIVING,Revenue,1,"1,244.80",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160279,ADULT SERVICES,OPERATIONS                    ,3327901,65+ Mental Health W&F         ,HOME CARE SPOT,Revenue,1,544.60,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160280,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,252.85,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160281,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,544.79,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160282,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"2,177.56",
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,21/09/2023,160282,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.84,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,29/09/2023,167726,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,233.40,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,29/09/2023,167726,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,233.40,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,29/09/2023,167726,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,3,116.70,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,29/09/2023,167726,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,4,233.40,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,29/09/2023,167726,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,5,97.00,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,29/09/2023,167726,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,6,233.40,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,29/09/2023,167726,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,7,58.35,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,29/09/2023,167726,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,8,233.40,
WF,TS050178    ,TS70450131,THE RICHMOND FELLOWSHIP,29/09/2023,167726,ADULT SERVICES,OPERATIONS                    ,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,9,58.20,
WF,TS050200    ,TS70481019,REHABILITATION MANUFACTURING SERVICES LT,23/08/2023,134129,ADULT SERVICES,SERVICE PROVISION             ,3360051,ICES CHILDRENS EQUIPMENT      ,CSDP EQUIPMENT,Revenue,1,825.00,
WF,TS050200    ,TS70481019,REHABILITATION MANUFACTURING SERVICES LT,27/09/2023,166102,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1701301,SANDSIDE LODGE SCHOOL         ,PURCH/REPAIR -FURN EDUC USE,Revenue,1,"2,544.00",
WF,TS050227    ,TS70518927,FOSTER CARE SOLUTIONS LTD,01/09/2023,140163,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,1582501,CLA/LEAVING CARE PURCHASIN-C&E,INDEPENDENT FOSTER PLACEMENTS,Revenue,1,"3,560.86",
WF,TS050227    ,TS70518927,FOSTER CARE SOLUTIONS LTD,01/09/2023,140164,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,1583501,CLA/LEAVING CARE PURCHAS-B&SL ,INDEPENDENT FOSTER PLACEMENTS,Revenue,1,"3,527.32",
WF,TS050227    ,TS70518927,FOSTER CARE SOLUTIONS LTD,01/09/2023,140165,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,1583501,CLA/LEAVING CARE PURCHAS-B&SL ,INDEPENDENT FOSTER PLACEMENTS,Revenue,1,"3,562.93",
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,05/09/2023,141565,ADULT SERVICES,SERVICE PROVISION             ,3251803,CROFTSIDE                     ,AGENCY STAFF,Revenue,1,"1,085.41",
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,05/09/2023,141587,ADULT SERVICES,SERVICE PROVISION             ,3251803,CROFTSIDE                     ,AGENCY STAFF,Revenue,1,"1,098.01",
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,05/09/2023,142424,ADULT SERVICES,SERVICE PROVISION             ,3252603,GRISEDALE CROFT               ,AGENCY STAFF,Revenue,1,560.33,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,05/09/2023,142442,ADULT SERVICES,SERVICE PROVISION             ,3252603,GRISEDALE CROFT               ,AGENCY STAFF,Revenue,1,687.09,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,05/09/2023,142446,ADULT SERVICES,SERVICE PROVISION             ,3252603,GRISEDALE CROFT               ,AGENCY STAFF,Revenue,1,936.67,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,05/09/2023,142449,ADULT SERVICES,SERVICE PROVISION             ,3252603,GRISEDALE CROFT               ,AGENCY STAFF,Revenue,1,697.36,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,05/09/2023,142451,ADULT SERVICES,SERVICE PROVISION             ,3252603,GRISEDALE CROFT               ,AGENCY STAFF,Revenue,1,619.26,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,06/09/2023,145657,ADULT SERVICES,SERVICE PROVISION             ,3251803,CROFTSIDE                     ,AGENCY STAFF,Revenue,1,534.10,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,06/09/2023,146815,ADULT SERVICES,SERVICE PROVISION             ,3252603,GRISEDALE CROFT               ,AGENCY STAFF,Revenue,1,614.57,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,07/09/2023,147171,ADULT SERVICES,SERVICE PROVISION             ,3252603,GRISEDALE CROFT               ,AGENCY STAFF,Revenue,1,624.20,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,08/09/2023,148151,ADULT SERVICES,SERVICE PROVISION             ,3251803,CROFTSIDE                     ,AGENCY STAFF,Revenue,1,625.97,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,08/09/2023,148197,ADULT SERVICES,SERVICE PROVISION             ,3226203,KENDAL SUPPORTED LIVING       ,AGENCY STAFF,Revenue,1,572.04,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,08/09/2023,148224,ADULT SERVICES,SERVICE PROVISION             ,3226203,KENDAL SUPPORTED LIVING       ,AGENCY STAFF,Revenue,1,572.04,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,08/09/2023,148226,ADULT SERVICES,SERVICE PROVISION             ,3226203,KENDAL SUPPORTED LIVING       ,AGENCY STAFF,Revenue,1,599.76,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,08/09/2023,148250,ADULT SERVICES,SERVICE PROVISION             ,3226203,KENDAL SUPPORTED LIVING       ,AGENCY STAFF,Revenue,1,497.35,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,08/09/2023,148254,ADULT SERVICES,SERVICE PROVISION             ,3226203,KENDAL SUPPORTED LIVING       ,AGENCY STAFF,Revenue,1,267.43,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,08/09/2023,148265,ADULT SERVICES,SERVICE PROVISION             ,3226203,KENDAL SUPPORTED LIVING       ,AGENCY STAFF,Revenue,1,566.12,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,08/09/2023,148266,ADULT SERVICES,SERVICE PROVISION             ,3226203,KENDAL SUPPORTED LIVING       ,AGENCY STAFF,Revenue,1,623.32,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,12/09/2023,149958,ADULT SERVICES,SERVICE PROVISION             ,3251803,CROFTSIDE                     ,AGENCY STAFF,Revenue,1,546.70,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,12/09/2023,149963,ADULT SERVICES,SERVICE PROVISION             ,3251803,CROFTSIDE                     ,AGENCY STAFF,Revenue,1,485.41,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153124,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,799.88,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153125,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,931.64,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153135,ADULT SERVICES,SERVICE PROVISION             ,3252603,GRISEDALE CROFT               ,AGENCY STAFF,Revenue,1,572.77,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153140,ADULT SERVICES,SERVICE PROVISION             ,3252603,GRISEDALE CROFT               ,AGENCY STAFF,Revenue,1,614.57,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153233,ADULT SERVICES,SERVICE PROVISION             ,3252603,GRISEDALE CROFT               ,AGENCY STAFF,Revenue,1,659.16,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153238,ADULT SERVICES,SERVICE PROVISION             ,3252603,GRISEDALE CROFT               ,AGENCY STAFF,Revenue,1,659.16,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153248,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,931.64,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153250,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,875.64,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153254,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,854.60,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153257,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,831.54,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153258,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,885.44,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153259,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,885.44,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153260,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,753.68,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153261,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,753.68,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153262,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,885.44,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153264,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,799.88,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,13/09/2023,153266,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,885.44,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,14/09/2023,153583,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,799.88,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,14/09/2023,153587,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,854.60,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,14/09/2023,153589,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,931.64,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,14/09/2023,153593,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,931.64,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,14/09/2023,153596,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,754.24,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,14/09/2023,153599,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,753.68,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,14/09/2023,153601,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,753.68,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,14/09/2023,153602,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,799.88,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,14/09/2023,153605,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,931.64,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,14/09/2023,153608,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,931.64,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,14/09/2023,153611,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,854.60,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,15/09/2023,154586,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,753.68,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,15/09/2023,154621,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,539.91,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,15/09/2023,154623,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,854.60,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,15/09/2023,154624,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,799.88,
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,15/09/2023,154625,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,"1,370.56",
WF,TS050336    ,TS70671963,INDEPENDENT CLINICAL SERVICES LTD,15/09/2023,154630,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,AGENCY STAFF,Revenue,1,922.68,
