Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
Corporate Card Transaction,Adults - Staffing and Supporting People,Adults,ASC Leadership Team,Supplies and Services,Equipment,Bkg*hotel At Booking.C,,09/02/2024,"1,408.00"
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,08/02/2024,545.93
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,31/01/2024,565.00
124727233,Local Transport Plan Funded,Strategic Planning and Highways,Surface Water Management,Capital,Contractor Payments,BLACKHALL ENGINEERING LTD,HD6 ,12/02/2024,"6,232.72"
124726233,Local Transport Plan Funded,Strategic Planning and Highways,Surface Water Management,Capital,Contractor Payments,BLACKHALL ENGINEERING LTD,HD6 ,12/02/2024,"3,344.00"
124105233,Non-HRA Vehicles,Transport,Vehicle & Plant replacement strategy,Capital,Contractor Payments,BLAKEDALE LTD,PR7 ,07/02/2024,"9,770.00"
125953233,Landscaping & Open Space,Culture & Heritage & Art,Moredon Recreation - Multi Sports Hub,Capital,Contractor Payments,BLB KILMINSTER BEER LLP,SN1 ,21/02/2024,"8,210.00"
126980233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,BLOCK 3 STUDIO,SN1 ,26/02/2024,520.00
124253233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,BLOCK 3 STUDIO,SN1 ,09/02/2024,870.00
127536233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,BLOCK 3 STUDIO,SN1 ,28/02/2024,520.00
126647233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,BLOCK 3 STUDIO,SN1 ,23/02/2024,"1,000.00"
127485233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Parent & Child Placements,BLUE SKY,HA1 ,28/02/2024,"-2,886.00"
127484233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,BLUE SKY,HA1 ,28/02/2024,"6,040.12"
127482233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,BLUE SKY,HA1 ,28/02/2024,"5,551.18"
127483233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,BLUE SKY,HA1 ,28/02/2024,"6,040.12"
123772233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,995.54
127735233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,28/02/2024,-242.38
123772233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,"1,825.82"
127735233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,28/02/2024,-465.66
127735233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,28/02/2024,971.66
123772233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,-251.52
127735233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,28/02/2024,"1,113.88"
123772233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,"1,121.84"
127735233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,28/02/2024,-122.12
127735233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,28/02/2024,-242.48
127735233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,28/02/2024,"1,264.06"
123772233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,"1,279.98"
123772233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,"1,121.84"
123772233,Mental Health,Adults,Mental Health 18-64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,138.24
123772233,Mental Health,Adults,Mental Health 18-64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,23.68
123772233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,92.56
127735233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,28/02/2024,"1,805.92"
127735233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,28/02/2024,-142.36
123772233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,86.32
123772233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,552.96
123772233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,-459.18
127735233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,28/02/2024,"1,113.88"
127735233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,28/02/2024,-171.10
123772233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,13.76
123772233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,05/02/2024,193.12
127735233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,28/02/2024,829.44
127589233,Digital & Business Change,Digital & Business Change,IT Operations,Supplies and Services,MFD Charges,BNP PARIBAS LEASING SOLUTIONS LTD,BS1 ,28/02/2024,882.12
124518289,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,BOLEALLER HOUSE LTD,EX15,09/02/2024,"5,299.80"
126142234,Libraries,"Education, Inclusion and Skills",Library Delivery,Supplies and Services,Materials,BOLINDA UK LTD,RG14,23/02/2024,486.99
124247233,Physical Support,Adults,Fessey House,Supplies and Services,Food,BOOKER LIMITED,NN8 ,09/02/2024,126.47
124923233,Physical Support,Adults,Fessey House,Supplies and Services,Food,BOOKER LIMITED,NN8 ,14/02/2024,163.92
123985233,Physical Support,Adults,Fessey House,Supplies and Services,Food,BOOKER LIMITED,CH5 ,07/02/2024,142.69
124247233,Physical Support,Adults,Fessey House,Supplies and Services,Food,BOOKER LIMITED,NN8 ,09/02/2024,369.83
123985233,Physical Support,Adults,Fessey House,Supplies and Services,Food,BOOKER LIMITED,CH5 ,07/02/2024,343.77
124923233,Physical Support,Adults,Fessey House,Supplies and Services,Food,BOOKER LIMITED,NN8 ,14/02/2024,329.04
127587233,Physical Support,Adults,Fessey House,Supplies and Services,Food,BOOKER LIMITED,NN8 ,28/02/2024,449.30
127587233,Physical Support,Adults,Fessey House,Supplies and Services,Food,BOOKER LIMITED,NN8 ,28/02/2024,66.80
124518242,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,09/02/2024,-425.60
124518242,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,09/02/2024,-63.67
124518242,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,09/02/2024,"3,270.76"
124518242,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,09/02/2024,-659.80
124518242,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,09/02/2024,"2,867.32"
124518242,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,09/02/2024,"7,160.96"
124518242,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,09/02/2024,-781.40
124518242,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,09/02/2024,"-1,384.80"
124518242,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,09/02/2024,"2,867.32"
124518242,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,09/02/2024,"3,763.24"
124518242,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,09/02/2024,-909.16
124518242,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,09/02/2024,-691.20
124518242,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,09/02/2024,"-1,084.96"
124518242,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,09/02/2024,-779.00
124518242,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,09/02/2024,"-1,182.84"
124518242,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,BOTHWELLS LTD,HA6 ,09/02/2024,"3,600.00"
124955233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,14/02/2024,660.00
124955233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,14/02/2024,980.00
124955233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,14/02/2024,580.00
124955233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,14/02/2024,"1,170.00"
125409233,Property Management,Property,Property Assets,Supplies and Services,Fees,BPE SOLICITORS LLP,GL50,16/02/2024,"1,262.00"
125082235,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BPM CONTRACTING SERVICES LTD,BA2 ,14/02/2024,583.81
125084238,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BPM CONTRACTING SERVICES LTD,BA2 ,14/02/2024,"8,340.69"
125082233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BPM CONTRACTING SERVICES LTD,BA2 ,14/02/2024,"2,943.90"
125084234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BPM CONTRACTING SERVICES LTD,BA2 ,14/02/2024,490.75
125130233,Lydiard Park,Culture & Heritage,Lydiard : Hotel Operations,Supplies and Services,Food,BRAKE BROS LTD,TN25,14/02/2024,721.60
125776233,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,BRAMBLE HOUSE DAY NURSERY LTD,SN2 ,21/02/2024,"1,188.00"
124197233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,BRANAS ISAF LIMITED,EN6 ,07/02/2024,"22,992.94"
125041235,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,BRANAS ISAF LIMITED,EN6 ,14/02/2024,"24,578.66"
124719240,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN2 ,12/02/2024,572.00
127256233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN2 ,26/02/2024,572.00
123528233,Customer Strategy & Operations,"People, Culture and Organisational Resilience",Cemeteries & Crematoria,Supplies and Services,Materials,BRISTOL CITY COUNCIL,BS1 ,02/02/2024,527.75
124069233,Streetsmart,Streetsmart,Grounds Maintenance,Supplies and Services,Materials,BRISTOL CITY COUNCIL,BS1 ,07/02/2024,"6,150.85"
124070233,Streetsmart,Streetsmart,Grounds Maintenance,Supplies and Services,Materials,BRISTOL CITY COUNCIL,BS1 ,07/02/2024,"3,885.00"
125799233,Property Service Charged Properties,Property,Service Charged - Theatre Square,Premises Costs,Maintenance - Buildings,BRISTOL FIRE,BS37,21/02/2024,257.00
125797233,Property Service Charged Properties,Property,Service Charged - Theatre Square,Premises Costs,Maintenance - Buildings,BRISTOL FIRE,BS37,21/02/2024,595.00
125799233,Facilities Management,"People, Culture and Organisational Resilience",Office Accommodation,Premises Costs,Maintenance - Buildings,BRISTOL FIRE,BS37,21/02/2024,257.00
125292233,Streetsmart,Streetsmart,Waterside Depot,Premises Costs,Gas,BRITISH GAS TRADING LTD,S98 ,16/02/2024,"1,995.73"
125742233,Lydiard Park,Culture & Heritage,Lydiard : Hotel Operations,Supplies and Services,Services,BRITISH TELECOMMUNICATIONS PLC,S98 ,19/02/2024,"1,887.00"
125789233,Public Health,Public Health,Supplementary SMTR Grant,3rd Party Payments,Contract Payments,BROADWAY LODGE LTD,BS24,21/02/2024,"5,628.57"
125432233,DSG Other Funding,Dedicated Schools Grant (DSG),LAC pupil premium,Supplies and Services,Services,BROCKMOOR PRIMARY SCHOOL,DY1 ,23/02/2024,600.00
127561233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",Organisational Development,Employees,Training,BROOK YOUNG PEOPLE,TR1 ,28/02/2024,510.00
125271233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,16/02/2024,842.76
127617233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,28/02/2024,786.72
126689233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,23/02/2024,561.84
123548233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,02/02/2024,"1,123.68"
123782234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,05/02/2024,561.84
125223233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,16/02/2024,786.72
127629233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,28/02/2024,"1,158.80"
123554233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,BRUNEL EDUCATION,SN5 ,02/02/2024,842.76
127610233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,28/02/2024,655.48
125240234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,16/02/2024,786.72
125283233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,16/02/2024,"1,081.74"
123551233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,BRUNEL EDUCATION,SN5 ,02/02/2024,842.76
125279234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,16/02/2024,"1,081.74"
125247233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,16/02/2024,655.48
126686233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,23/02/2024,790.09
125210233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,16/02/2024,538.43
125063336,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,BRUNEL EDUCATION,SN25,14/02/2024,"11,437.26"
126754233,Disabled Children,Children & Families,Aiming High for Disabled Children,Supplies and Services,Services,BRUNEL EDUCATION,SN25,23/02/2024,978.88
125056233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,14/02/2024,561.84
127626233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,28/02/2024,842.76
125063372,High Needs Block,Dedicated Schools Grant (DSG),Post 16 - New Responsibilties,3rd Party Payments,Independent Service Provider- Post 16,BRUNEL EDUCATION,SN25,14/02/2024,"164,951.50"
126692233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN5 ,23/02/2024,842.76
124896237,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN25,14/02/2024,"12,091.86"
