Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,18/07/2023,23338355,2531.2,29163,TENDA RECOVERY HEALTHCARE LTD C/O TENDA HANDS HOMECARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,18/07/2023,23338355,2308.32,29163,TENDA RECOVERY HEALTHCARE LTD C/O TENDA HANDS HOMECARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,31/01/2023,23337691,2298.24,29163,TENDA RECOVERY HEALTHCARE LTD C/O TENDA HANDS HOMECARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,31/01/2023,23337691,766.08,29163,TENDA RECOVERY HEALTHCARE LTD C/O TENDA HANDS HOMECARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,23/05/2023,23337691,-2298.24,29163,TENDA RECOVERY HEALTHCARE LTD C/O TENDA HANDS HOMECARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,23/05/2023,23337691,-766.08,29163,TENDA RECOVERY HEALTHCARE LTD C/O TENDA HANDS HOMECARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,08/11/2022,23337693,292,29163,TENDA RECOVERY HEALTHCARE LTD C/O TENDA HANDS HOMECARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,16/06/2023,23337693,-292,29163,TENDA RECOVERY HEALTHCARE LTD C/O TENDA HANDS HOMECARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,06/01/2023,23337690,2298.24,29163,TENDA RECOVERY HEALTHCARE LTD C/O TENDA HANDS HOMECARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SCHOOLS EFFECTIVENESS,MISCELLANEOUS,3720,,30/06/2023,41077081,727.5,9900014,NATIONAL BOOK TOKENS
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SCHOOLS EFFECTIVENESS,Services Contracts Agency Interim Consultants,2970,,04/07/2023,41076157,2000,29795,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SCHOOLS EFFECTIVENESS,Services Contracts Agency Interim Consultants,2970,,06/06/2023,41072802,2250,29795,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SCHOOLS EFFECTIVENESS,TRAINING EXPENSES,80,,21/06/2023,41073099,1050,29339,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SCHOOLS EFFECTIVENESS,TRAINING EXPENSES,80,,12/07/2023,41074314,2425,29339,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SCHOOLS EFFECTIVENESS,TRAINING EXPENSES,80,,13/07/2023,41074477,620,10000362,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,DEMOCRATIC SERVICES,COMP OUTSOURCED SERVICES,3220,,13/07/2023,41076026,4013.99,26204,INGLEWOOD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CORPORATE ITEMS,7,CORPORATE BUDGET,PAYMENTS TO CONTRACTORS,4000,,20/07/2023,41076847,256974.97,25559,WEST LONDON WASTE AUTHORITY
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CORPORATE ITEMS,7,CORPORATE BUDGET,PAYMENTS TO CONTRACTORS,4000,,15/06/2023,41072620,246178.84,25559,WEST LONDON WASTE AUTHORITY
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,13/07/2023,41076063,42886.92,15684,WG WIGGINTON LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,13/07/2023,41076109,76564.86,15684,WG WIGGINTON LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,04/07/2023,41075074,58460.03,19177,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,08/06/2023,41072987,38320.79,15684,WG WIGGINTON LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,12/08/2023,41076134,116250,10000398,FUS3 ELECTRICAL LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,20/06/2023,41073747,5800,29429,OC CONSULTING (UK) LIMITED T/A MANESTREAM
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,03/07/2023,41076286,4600,29429,OC CONSULTING (UK) LIMITED T/A MANESTREAM
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,20/06/2023,41073749,4660,29429,OC CONSULTING (UK) LIMITED T/A MANESTREAM
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,03/07/2023,41076288,4355,29429,OC CONSULTING (UK) LIMITED T/A MANESTREAM
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,20/06/2023,41073748,28820,29429,OC CONSULTING (UK) LIMITED T/A MANESTREAM
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - SITE INVESTIGATION,7150,,05/07/2023,41075238,4295,27461,LAMYA CONSTRUCTION LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,16/06/2023,41073107,6000,18974,STANTEC UK LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,08/03/2023,41077276,-874.8,29015,FREMAN & CO LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - WORKS LICENCES,7630,,21/06/2023,41075636,4335.15,29015,FREMAN & CO LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - WORKS LICENCES,7630,,26/02/2023,41076140,850,26806,Think BDW Limited
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,05/07/2023,41075289,1785,27203,HIVE SERVICES GROUP LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - WORKS LICENCES,7630,,16/07/2023,41076150,2704,28758,SIBCAS LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,31/05/2023,41072707,5894.75,26416,PPCR ASSOCIATES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,31/05/2023,41071260,3850,26416,PPCR ASSOCIATES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,30/06/2023,41075508,6002,26416,PPCR ASSOCIATES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,19/07/2023,41076580,8800,28311,POTTER RAPER PARTNERSHIP
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,15/06/2023,41073245,4224.67,28311,POTTER RAPER PARTNERSHIP
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,19/06/2023,41071515,54106.62,26469,EQUANS REGENERATION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,19/06/2023,41071516,25961.76,26469,EQUANS REGENERATION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,22/05/2023,41076395,118548.13,26469,EQUANS REGENERATION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,22/05/2023,41075819,15421.08,26469,EQUANS REGENERATION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,21/03/2023,41074936,52991.08,26469,EQUANS REGENERATION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,21/03/2023,41075552,85549.73,26469,EQUANS REGENERATION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,04/07/2023,41075337,17030,29617,CITYSHAPING LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,04/04/2023,41072449,50880,28311,POTTER RAPER PARTNERSHIP
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL – CAPITALISATION OF SALARIES (INTERNAL),7590,,16/03/2023,41076578,26400,28311,POTTER RAPER PARTNERSHIP
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - WORKS LICENCES,7630,,26/06/2023,41071366,26500,26264,REJUVENA8 LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,29/06/2023,41074398,17550,10000333,LIGHTHOUSE SURVEYORS LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,11/07/2023,41075848,714219.76,10000258,MCLAREN CONSTRUCTION LIMITED T/A  MCLAREN CONSTRUCTION (LONDON) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073528,381.28,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073528,255.58,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073530,571.92,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073530,432.6,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073569,381.28,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,06/07/2023,41073935,411.18,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,06/07/2023,41073938,768.47,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,06/07/2023,41073938,381.28,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,06/07/2023,41073941,2097.04,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,06/07/2023,41073941,682.22,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,06/07/2023,41073945,381.28,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,06/07/2023,41073946,285.96,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,06/07/2023,41073946,526,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073948,502.76,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073948,667.24,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073950,315,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073950,762.56,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073953,381.28,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073953,311.38,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073955,2940.72,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073955,4766,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073959,1380,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073959,2973.6,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073961,1286.82,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073961,1077.36,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073963,369.6,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073963,571.92,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073967,285.96,22787,LONDON BOROUGH OF ISLINGTON (TRAINING)
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073968,381.28,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,08/07/2023,41073973,571.92,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,08/07/2023,41073975,287.67,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,08/07/2023,41073976,1525.12,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073578,274.12,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073580,381.28,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073581,285.96,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073586,381.28,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073586,375,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073588,319.95,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,07/07/2023,41073604,285.96,25787,GOLDEN SERVICES PLUS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN. REP. - FABRIC,1520,,14/06/2023,41072242,3200,26347,R.O.D. DRAINTECH LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN. REP. - FABRIC,1520,,19/06/2023,41071504,1535.5,27319,EVANS AND BROOKS FIRE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN. REP. - FABRIC,1520,,19/06/2023,41071505,334.1,27319,EVANS AND BROOKS FIRE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN. REP. - FABRIC,1520,,19/06/2023,41071507,2787.52,27319,EVANS AND BROOKS FIRE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN. REP. - FABRIC,1520,,27/06/2023,41071869,519.4,27319,EVANS AND BROOKS FIRE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN. REP. - FABRIC,1520,,18/07/2023,41075455,710.15,27319,EVANS AND BROOKS FIRE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN. REP. - FABRIC,1520,,18/07/2023,41075462,503.15,27319,EVANS AND BROOKS FIRE LTD
