Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,612.48
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,258.72
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,42.24
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,612.48
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,601.92
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,464.64
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,332.64
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,-295.68
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,696.96
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,580.8
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,517.44
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,475.2
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,300.96
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,274.56
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,253.44
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,179.52
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,126.72
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,21.12
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,-184.8
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,-369.6
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,570.24
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,306.24
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,200.64
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,401.28
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Connect Care Services,Services to People,Care Payments,14/11/2023,739.2
Disability Support,PURE INNOVATIONS LTD,Services to People,Publicity and Promotion,15/11/2023,1300
Social Care Services,Seashell Trust,Services to People,Publicity and Promotion,15/11/2023,5314.12
Charity/Third Sector Support,AutiSK,Services to People,Publicity and Promotion,15/11/2023,940
Charity/Third Sector,Active Communities Experiences Ltd,Services to People,Publicity and Promotion,15/11/2023,1528.8
Charity/Third Sector Support,Marple Youth Project CIC,Services to People,Publicity and Promotion,15/11/2023,1219.34
Childcare Provision,Fresh Start Independence Project,Services to People,Care Payments,15/11/2023,67.2
Childcare Provision,Fresh Start Independence Project,Services to People,Care Payments,15/11/2023,67.2
Childcare Provision,Fresh Start Independence Project,Services to People,Care Payments,15/11/2023,67.2
Childcare Provision,Fresh Start Independence Project,Services to People,Care Payments,15/11/2023,67.2
Childcare Provision,Fresh Start Independence Project,Services to People,Care Payments,15/11/2023,67.2
Childcare Provision,Fresh Start Independence Project,Services to People,Care Payments,15/11/2023,67.2
Childcare Provision,Fresh Start Independence Project,Services to People,Care Payments,15/11/2023,67.2
Childcare Provision,Fresh Start Independence Project,Services to People,Care Payments,15/11/2023,67.2
Childcare Provision,Fresh Start Independence Project,Services to People,Care Payments,15/11/2023,67.2
Childcare Provision,Fresh Start Independence Project,Services to People,Care Payments,15/11/2023,67.2
Local Authority,PETERBOROUGH BOROUGH COUNCIL,Services to People,Care Payments,15/11/2023,23012.16
Local Authority,PETERBOROUGH BOROUGH COUNCIL,Services to People,Care Payments,15/11/2023,3839.84
Property Management,Intact Projects Ltd,Services to People,Care Payments,15/11/2023,35
Property Management,Intact Projects Ltd,Services to People,Care Payments,15/11/2023,67.2
Property Management,Intact Projects Ltd,Services to People,Care Payments,15/11/2023,67.2
Property Management,Intact Projects Ltd,Services to People,Care Payments,15/11/2023,67.2
Property Management,Intact Projects Ltd,Services to People,Care Payments,15/11/2023,67.2
Property Management,Intact Projects Ltd,Services to People,Care Payments,15/11/2023,67.2
Property Management,Intact Projects Ltd,Services to People,Care Payments,15/11/2023,67.2
Property Management,Intact Projects Ltd,Services to People,Care Payments,15/11/2023,67.2
Property Management,Intact Projects Ltd,Services to People,Care Payments,15/11/2023,67.2
Property Management,Intact Projects Ltd,Services to People,Care Payments,15/11/2023,67.2
Property Management,Intact Projects Ltd,Services to People,Care Payments,15/11/2023,57.6
Childcare Provision,The Little Acorns Day Nursery,Services to People,Care Payments,15/11/2023,606.66
Health Services,ABL Health Ltd,Services to People,Care Payments,15/11/2023,5204
Health Services,ABL Health Ltd,Services to People,Care Payments,15/11/2023,6720
Health Services,ABL Health Ltd,Services to People,Care Payments,15/11/2023,2636.86
Health Services,ABL Health Ltd,Services to People,Care Payments,15/11/2023,1188.5
Health Services,ABL Health Ltd,Services to People,Care Payments,15/11/2023,3420
Social Care Services,Infinity Care Home Ltd,Services to People,Care Payments,15/11/2023,900
Social Care Services,Infinity Care Home Ltd,Services to People,Care Payments,15/11/2023,900
Transport and Travel,“Redact - Personal Information”,Services to People,Care Payments,15/11/2023,600
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,159.3
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,-159.3
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,2090.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,2090.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,2090.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,2090.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,2090.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,2090.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,2090.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,2090.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,1717.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,-1551.61
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,-1888.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,-1888.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,-1888.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,-1888.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,-1888.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,-1888.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,-1888.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,15/11/2023,-1888.92
Education Services,Wonder Why Learning,Services to People,Fees and Charges,16/11/2023,975
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,422
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,397.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,-20
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,397.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,397.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,397.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,-20
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,-20
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,-20
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,635.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,84.27
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,50.58
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,196.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,167.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,167.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,71.7
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,71.7
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,52.41
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,167.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,17/11/2023,122.28
