Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20112312,202308,09/11/2023,-593.44
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20112312,202308,09/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20112312,202308,09/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20112312,202308,09/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20112312,202308,09/11/2023,-787.5
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20112312,202308,09/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20112312,202308,09/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20112312,202308,09/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20112312,202308,09/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20112312,202308,09/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20112312,202308,09/11/2023,-787.5
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20112312,202308,09/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-787.5
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-787.5
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-593.44
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-787.5
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-787.5
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-787.5
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-787.5
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-787.5
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-787.5
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-923.86
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-787.5
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-787.5
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
321017,Residential Care,423866,Camino Developments Ltd T/A Vestige Healthcare,People,11301,MH Residential Care Placements,R5008,Other agencies,20111084,202308,02/11/2023,-830.81
