Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
261400,Temporary & Agency Staff,402374,Hays Specialist Recruitment Ltd,People,10445,South Social Worker Caseholding Team,R1100,Agency Staff,20094980,202306,31/08/2023,1327.17,
261400,Temporary & Agency Staff,402374,Hays Specialist Recruitment Ltd,People,10416,LAC Permanency,R1100,Agency Staff,20094980,202306,31/08/2023,1816.01,
261400,Temporary & Agency Staff,402374,Hays Specialist Recruitment Ltd,People,10317,MH Community Mental Health Team,R1100,Agency Staff,20094980,202306,31/08/2023,1146.4,
261400,Temporary & Agency Staff,402374,Hays Specialist Recruitment Ltd,People,11374,Initial Contact and Promoting Independence Team,R1100,Agency Staff,20094980,202306,31/08/2023,1462.63,
261400,Temporary & Agency Staff,402374,Hays Specialist Recruitment Ltd,People,10416,LAC Permanency,R1100,Agency Staff,20094980,202306,31/08/2023,644.89,
261400,Temporary & Agency Staff,402374,Hays Specialist Recruitment Ltd,People,11374,Initial Contact and Promoting Independence Team,R1100,Agency Staff,20094980,202306,31/08/2023,1353.11,
261400,Temporary & Agency Staff,402374,Hays Specialist Recruitment Ltd,People,10445,South Social Worker Caseholding Team,R1100,Agency Staff,20094980,202306,31/08/2023,1327.17,
261400,Temporary & Agency Staff,402374,Hays Specialist Recruitment Ltd,Place,11515,Cemeteries,R1100,Agency Staff,20094980,202306,31/08/2023,645.15,
261400,Temporary & Agency Staff,402374,Hays Specialist Recruitment Ltd,People,11374,Initial Contact and Promoting Independence Team,R1100,Agency Staff,20094980,202306,31/08/2023,1206.2,
261400,Temporary & Agency Staff,402374,Hays Specialist Recruitment Ltd,People,11374,Initial Contact and Promoting Independence Team,R1100,Agency Staff,20094980,202306,31/08/2023,1206.2,
261400,Temporary & Agency Staff,402374,Hays Specialist Recruitment Ltd,People,10416,LAC Permanency,R1100,Agency Staff,20094980,202306,31/08/2023,650.11,
261400,Temporary & Agency Staff,402374,Hays Specialist Recruitment Ltd,People,11389,Housing First Grant,R1100,Agency Staff,20094980,202306,31/08/2023,613.23,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100499,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100473,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100720,202306,16/09/2023,723.22,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100735,202306,16/09/2023,723.22,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100990,202306,16/09/2023,717.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100499,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100539,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100489,202306,16/09/2023,619.91,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100729,202306,16/09/2023,726.86,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100519,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100741,202306,16/09/2023,723.22,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100483,202306,16/09/2023,726.86,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100720,202306,16/09/2023,723.22,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100735,202306,16/09/2023,723.22,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100741,202306,16/09/2023,723.22,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100990,202306,16/09/2023,717.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100543,202306,16/09/2023,622.39,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100543,202306,16/09/2023,622.39,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100729,202306,16/09/2023,726.86,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100483,202306,16/09/2023,726.86,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100741,202306,16/09/2023,723.22,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100483,202306,16/09/2023,726.86,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100683,202306,16/09/2023,739.05,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100543,202306,16/09/2023,622.39,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100735,202306,16/09/2023,723.22,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100563,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100741,202306,16/09/2023,723.22,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100543,202306,16/09/2023,622.39,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100683,202306,16/09/2023,739.05,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100515,202306,16/09/2023,727.75,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100520,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100493,202306,16/09/2023,648.17,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100520,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100720,202306,16/09/2023,723.22,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100563,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100515,202306,16/09/2023,727.75,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100493,202306,16/09/2023,648.17,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100519,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100720,202306,16/09/2023,723.22,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100493,202306,16/09/2023,648.17,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100539,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100683,202306,16/09/2023,739.05,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100729,202306,16/09/2023,726.86,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100473,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100570,202306,16/09/2023,726.86,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100747,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100541,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100519,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100570,202306,16/09/2023,726.86,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100520,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100747,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100489,202306,16/09/2023,619.91,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100570,202306,16/09/2023,726.86,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100515,202306,16/09/2023,727.75,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100499,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100747,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100499,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100570,202306,16/09/2023,726.86,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100473,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100539,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100519,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100541,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100747,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100683,202306,16/09/2023,739.05,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100729,202306,16/09/2023,726.86,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100735,202306,16/09/2023,723.22,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100539,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100493,202306,16/09/2023,648.17,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100520,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100541,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100483,202306,16/09/2023,726.86,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100563,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100489,202306,16/09/2023,619.91,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100563,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100541,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100473,202306,16/09/2023,667.62,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100515,202306,16/09/2023,727.75,
321016,Nursing Homes,406386,HC1 Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20100489,202306,16/09/2023,619.91,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100006,202306,16/09/2023,683.34,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100005,202306,16/09/2023,623.21,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100042,202306,16/09/2023,658.4,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100969,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20099999,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100079,202306,16/09/2023,654.76,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100024,202306,16/09/2023,654.76,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100022,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20099825,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20099825,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20099999,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100061,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100387,202306,16/09/2023,649.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100022,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20099999,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100387,202306,16/09/2023,649.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100024,202306,16/09/2023,654.76,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20099825,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100022,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20099825,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100355,202306,16/09/2023,654.76,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100042,202306,16/09/2023,658.4,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100061,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100006,202306,16/09/2023,683.34,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100282,202306,16/09/2023,654.76,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100005,202306,16/09/2023,623.21,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100282,202306,16/09/2023,654.76,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100380,202306,16/09/2023,3753,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100355,202306,16/09/2023,654.76,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20099999,202306,16/09/2023,599.16,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100042,202306,16/09/2023,658.4,
321017,Residential Care,406387,HC1 Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100042,202306,16/09/2023,658.4,
