Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270086,660.8,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272149,1449.28,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272304,1248.24,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272923,1403.64,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256492,883.82,R,Right at Home Mid Hampshire
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45071,2216009749,4800,R,Right at Home Mid Hampshire
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269564,898.52,R,Right at Home Mid Hampshire
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45065,2216001977,4775.71,R,Safehands Live In Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45055,2215980430,1947.4,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45055,2215980484,2037.28,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45055,2215980495,1887.48,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45072,2216012169,2831.22,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45072,2216012189,3055.92,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45072,2216012208,2921.1,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253166,3147.48,R,SEREMED HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253348,1416.24,R,SEREMED HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254482,1888.32,R,SEREMED HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268825,1439.76,R,SEREMED HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269671,3199.84,R,SEREMED HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272188,1919.68,R,SEREMED HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251985,1109.64,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253086,559.19,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254115,1109.64,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254692,865.62,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256740,1109.64,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267102,1128.12,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267318,1128.12,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268303,1128.12,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268306,880.04,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272354,568.48,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45065,2216002289,692.85,R,Serene Healthcare Group Office
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45065,2216002289,3187.15,R,Serene Healthcare Group Office
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45068,2216004362,4975.57,R,Snowfields Care Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111250898,1174.16,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252665,1341.9,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253789,670.95,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254268,1006.43,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255211,1341.9,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255298,670.95,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256004,2683.8,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256566,670.95,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267335,1364.16,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268465,682.08,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268565,682.08,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269154,682.08,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269865,2728.32,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270513,1023.12,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270853,1193.64,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111271735,1364.16,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45064,2215999569,4950,R,SPRINGS OF JOY CARE SOLUTION (SOJ)
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45064,2215999569,4500,R,SPRINGS OF JOY CARE SOLUTION (SOJ)
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256635,1241.1,R,Starlight Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269313,1261.68,R,Starlight Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251034,654.97,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251805,632.38,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252509,2213.33,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252711,632.38,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253442,1264.76,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253461,948.57,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253463,948.57,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253723,858.23,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254319,2845.71,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255171,1114.54,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255178,1264.76,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255711,2529.52,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255868,632.38,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256244,1422.86,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256250,632.38,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267110,642.88,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267505,665.84,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267909,2571.52,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268352,642.88,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268479,1285.76,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269223,964.32,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269353,1285.76,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269533,964.32,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269907,585.48,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270820,1285.76,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111271178,2250.08,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111271263,642.88,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111271823,551.04,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272251,1446.48,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272376,2892.96,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272640,872.48,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272755,642.88,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45065,2216003255,702.96,R,Support Carers Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45065,2216003263,1321.84,R,Support Carers Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251809,1708.14,R,Sylviancare Southampton
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252012,640.55,R,Sylviancare Southampton
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252199,640.55,R,Sylviancare Southampton
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252916,640.55,R,Sylviancare Southampton
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253141,854.07,R,Sylviancare Southampton
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253998,838.69,R,Sylviancare Southampton
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255190,854.07,R,Sylviancare Southampton
