Payment Date,Supplier name,Purpose,Department,Amount
17/08/2023,HCL TECHNOLOGIES UK LTD,Services,"Dir of  Culture, Strategy & Engagement",5305
17/08/2023,CROYDON COUNCIL,Audit,Dir of Finance,5085
17/08/2023,ACCESS UK LTD T/A ADAM,Passenger Transport,Dir of Children's Services,5073.12
17/08/2023,BUTLER HEGARTY ARCHITECTS,Testing & Inspection,Dir of Finance,5000
17/08/2023,The Bridge Renewal trust,"Advice, Advocacy & C","Dir of Adults, Health & Communities",5000
17/08/2023,BEVERIDGE ASSOCIATES PARTNERSHIP LI,General Materials,Dir of Finance,4995
17/08/2023,FAITHORN FARRELL TIMMS,Consultancy,Dir of Finance,4943.81
17/08/2023,Eunomia Research & Consulting Ltd,Procurement,Dir of Environment & Resident Experience,4900
17/08/2023,BOLDENS SIGNAGE SOLUTIONS,Printing - Internal,"Dir of  Culture, Strategy & Engagement",4886
17/08/2023,The Fulker Consultancy Limited,Repair & Maintenance,Dir of Finance,4615.75
17/08/2023,DIAMOND BUILD PLC,Buildings,Dir of Finance,4522.95
17/08/2023,Faithful+Gould,Property,Dir of Finance,4500
17/08/2023,Lambert Smith Hampton Group Limited,Glazing / Doors,Dir of Placemaking & Housing,4500
17/08/2023,JACKSONS LANE,Museums & Art,"Dir of  Culture, Strategy & Engagement",4350
17/08/2023,ANNA HOUSE LTD,ZFWI SEN Transport,Dir of Children's Services,4256
17/08/2023,MCCLOY CONSULTING LIMITED,Business,Dir of Finance,4100
17/08/2023,DSI BILLING SERVICES,Printing,"Dir of  Culture, Strategy & Engagement",4039.29
17/08/2023,PROJECT CENTRE LTD,Technical & Feasibility,Dir of Finance,4026.77
17/08/2023,E-Tech Security Limited,CCTV,Dir of Placemaking & Housing,4015
17/08/2023,PRISM INFOSEC LTD,Hardware,"Dir of  Culture, Strategy & Engagement",3800
17/08/2023,ALPHATRACK SYSTEMS LTD,Repair & Maintenance,Dir of Finance,3793.88
17/08/2023,ALTAIR CONSULTANCY AND ADVISORY SER,Business,Housing Revenue Account,3690.44
17/08/2023,Redacted Personal Data,Disbursements,Assistant Dir Corporate Governance,3602.5
17/08/2023,Norman Rourke Pryme Ltd,Technical & Feasibility,Dir of Finance,3586
17/08/2023,ANTHONY COLLINS SOLICITORS,Specialist Support,Assistant Dir Corporate Governance,3500
17/08/2023,Gutteridge Haskins & Davey (GHD),Procurement,Dir of Finance,3415
17/08/2023,ACCESS UK LTD T/A ADAM,Passenger Transport,Dir of Children's Services,3408.5
17/08/2023,NFC Homes Limited,Fencing,Dir of Finance,3394.6
17/08/2023,VIRGIN MEDIA PAYMENTS LIMITED,Fixed,"Dir of  Culture, Strategy & Engagement",3378.37
17/08/2023,Gladstone MRM Ltd,Arts & Leisure Services,Dir of Environment & Resident Experience,3375
17/08/2023,Eunomia Research & Consulting Ltd,Procurement,Dir of Environment & Resident Experience,3343.44
17/08/2023,Emerging Talent Programme,Temporary & Agency Staff,Dir of Placemaking & Housing,3200
17/08/2023,Kainos Software Limited,Services,Dir of Environment & Resident Experience,3125
17/08/2023,CURL LA TOURELLE ARCHITECTS,Consultancy,Dir of Finance,3000
17/08/2023,Westworks procurement ltd,"Works - Construction, Repair & Maintenance",Dir of Finance,3000
17/08/2023,LANDMARK CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,3000
17/08/2023,Lindal Waste Consultancy,Procurement,Dir of Environment & Resident Experience,2997.35
17/08/2023,BETA DISTRIB (SOUTH) LTD T/A,Mailing,"Dir of  Culture, Strategy & Engagement",2882.67
17/08/2023,CAREY COACHES (FORMERLY SP COACHES),ZFWI SEN Transport,Dir of Children's Services,2834
17/08/2023,Levitt Bernstein,Architect,Dir of Finance,2778
17/08/2023,ANNA HOUSE LTD,ZFWI SEN Transport,Dir of Children's Services,2660
17/08/2023,WT PARTNERSHIP,Buildings,Dir of Finance,2587.5
17/08/2023,Crown Workspace Ltd,Removals,Dir of Finance,2103
17/08/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,2012.92
17/08/2023,TOTALMOBILE LIMITED,Services,Housing Revenue Account,1999.95
17/08/2023,M3 HOUSING LTD,Licensing / Accreditation,Housing Revenue Account,1905
17/08/2023,ANNA HOUSE LTD,ZFWI SEN Transport,Dir of Children's Services,1862
17/08/2023,OASIS CARE & TRAINING AGENCY,ZFWI Children DCT HC,Dir of Children's Services,1844.96
17/08/2023,OASIS CARE & TRAINING AGENCY,ZFWI Children DCT HC,Dir of Children's Services,1844.96
17/08/2023,BUNZL UK LTD t/a GREENHAM,Cleaning Materials,Dir of Environment & Resident Experience,1825
17/08/2023,Cisilion Ltd,Maint & Support,Assistant Dir Corporate Governance,1790.68
17/08/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1733.33
17/08/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
17/08/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1624.95
17/08/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
17/08/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
17/08/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
17/08/2023,Gladstone MRM Ltd,Arts & Leisure Services,Dir of Environment & Resident Experience,1400
17/08/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1365
17/08/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1343.33
17/08/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1308.66
17/08/2023,D A Languages Ltd,Interpretation & Translation,"Dir of  Culture, Strategy & Engagement",1269.24
17/08/2023,CEL VENTURES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1213.33
17/08/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1213.33
17/08/2023,4 PAPER BUILDINGS,Fees Legal External,Assistant Dir Corporate Governance,1200
17/08/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1148.33
17/08/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1115.18
17/08/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1105
17/08/2023,GOVERNMENT BODIES,Prem - Hire,Dir of Finance,1095
17/08/2023,OASIS CARE & TRAINING AGENCY,ZFWI Children DCT HC,Dir of Children's Services,1064.4
17/08/2023,ANTHONY COLLINS SOLICITORS,Specialist Support,Assistant Dir Corporate Governance,1030
17/08/2023,Right Directions (Management) Ltd,Arts & Leisure Services,Dir of Environment & Resident Experience,990
17/08/2023,4 PAPER BUILDINGS,Fees Legal External,Assistant Dir Corporate Governance,950
17/08/2023,BUNZL UK LTD t/a GREENHAM,Uniforms,"Dir of Adults, Health & Communities",908
17/08/2023,EMBRACE UK COMMUNITY SUPPORT CENTRE,ZFWI CODEZ186F5801,Dir of Children's Services,900
17/08/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",888.33
17/08/2023,ONE TIME,Ext  Consult-NCCA,Dir of Finance,800
17/08/2023,Slatter CRicket & Play,Sport & Fitness,Dir of Environment & Resident Experience,725
17/08/2023,CAPAAN DAY SERVICE,CONTRADLT,"Dir of Adults, Health & Communities",705.72
17/08/2023,AYERST ENVIRONMENTAL LTD,Demolition&Asbestos,Dir of Finance,664.5
17/08/2023,Focus Furnishing,Domestic Furniture,Housing Revenue Account,632.78
17/08/2023,BUNZL UK LTD t/a GREENHAM,Chemical,Dir of Environment & Resident Experience,603.56
17/08/2023,ANTHONY COLLINS SOLICITORS,Specialist Support,Assistant Dir Corporate Governance,600
17/08/2023,VU.CITY LTD,Maint & Support,Dir of Placemaking & Housing,600
17/08/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,574.08
17/08/2023,Redacted Personal Data,Disbursements,Assistant Dir Corporate Governance,540
17/08/2023,WIPE CLEANING SERVICES LTD,CONTRADLT,"Dir of Adults, Health & Communities",420
17/08/2023,CAPAAN DAY SERVICE,CONTRADLT,"Dir of Adults, Health & Communities",360
17/08/2023,ANTHONY COLLINS SOLICITORS,Specialist Support,Assistant Dir Corporate Governance,345
17/08/2023,FORENSIC PATHOLOGY SERVICES,Forensic & Laboratory,Assistant Dir Corporate Governance,343.1
17/08/2023,MEDLOCK ELECTRICAL DISTRIBUTORS LTD,"Material - Purch,Rep",Housing Revenue Account,342.95
17/08/2023,BUNZL UK LTD t/a GREENHAM,Cleaning Materials,Dir of Environment & Resident Experience,342.64
17/08/2023,WILSONS SOLICITORS LLP,Disbursements,Assistant Dir Corporate Governance,333.33
17/08/2023,DIRECTA UK LTD,Stock - Raw Material,Housing Revenue Account,330
17/08/2023,FORENSIC PATHOLOGY SERVICES,Forensic & Laboratory,Assistant Dir Corporate Governance,328.65
17/08/2023,NHS SUPPLY CHAIN,Consumables,"Dir of Adults, Health & Communities",321.9
17/08/2023,BUNZL UK LTD t/a GREENHAM,Chemical,Dir of Environment & Resident Experience,316.64
17/08/2023,NHS SUPPLY CHAIN,Consumables,"Dir of Adults, Health & Communities",291.92
17/08/2023,WOLFESTONE TRANSLATION LTD,Disbursements,Assistant Dir Corporate Governance,256.3
17/08/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,232.26
17/08/2023,NORTH LONDON BIKUR CHOLIM LTD,ZFWI Children DCT HC,Dir of Children's Services,230.77
17/08/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,225.42
17/08/2023,Redacted Personal Data,Sport & Fitness,Dir of Environment & Resident Experience,225
17/08/2023,BETA DISTRIB (SOUTH) LTD T/A,Mailing,"Dir of  Culture, Strategy & Engagement",224.38
17/08/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,193.84
17/08/2023,KENT COUNTY COUNCIL,ZFWI CODEZ185F5740,Dir of Children's Services,190.26
17/08/2023,WEIGHTMANS LLP,ZFWI SEN Additional,Dir of Children's Services,170
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,170
17/08/2023,ANTHONY COLLINS SOLICITORS,Specialist Support,Assistant Dir Corporate Governance,165
17/08/2023,GLOBAL IMPACT TRAINING LIMITED,CONTRADLT,"Dir of Adults, Health & Communities",160
17/08/2023,BOLDENS SIGNAGE SOLUTIONS,Signage,Dir of Finance,156.97
17/08/2023,OASIS CARE & TRAINING AGENCY,ZFWI Children DCT HC,Dir of Children's Services,141.92
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,136
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,136
17/08/2023,LEXTOX,Disbursements,Assistant Dir Corporate Governance,134
17/08/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",130.8
17/08/2023,TRANSUNION INTERNATIONAL UK LTD,Audit,Dir of Finance,120.66
17/08/2023,AYERST ENVIRONMENTAL LTD,Priv - Sub Contract,Housing Revenue Account,120
17/08/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",111.18
17/08/2023,DNA LEGAL LIMITED T/A DNA WORLDWIDE,Disbursements,Assistant Dir Corporate Governance,108.5
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,102
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,102
17/08/2023,WEIGHTMANS LLP,ZFWI SEN Additional,Dir of Children's Services,75
17/08/2023,FAYERS PLUMBING AND BUILDING SUPPLI,"Material - Purch,Rep",Housing Revenue Account,72.1
17/08/2023,SIG TRADING LIMITED,"Material - Purch,Rep",Housing Revenue Account,70.3
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,68
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,68
17/08/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,67.6
17/08/2023,TRANSUNION INTERNATIONAL UK LTD,Audit,Dir of Finance,64.21
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,60
17/08/2023,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",52.32
17/08/2023,THE STATIONERY OFFICE LTD,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",49.2
17/08/2023,THE STATIONERY OFFICE LTD,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",49.2
17/08/2023,BUNZL UK LTD t/a GREENHAM,Cleaning Materials,Dir of Environment & Resident Experience,45.66
17/08/2023,GOVERNMENT BODIES,Fees Legal External,Housing Revenue Account,40
17/08/2023,GOVERNMENT BODIES,Fees Legal External,Housing Revenue Account,40
17/08/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,37.62
17/08/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,34.6
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,34
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,34
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,34
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,34
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,34
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,34
17/08/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,32.94
17/08/2023,CLOC LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",30
17/08/2023,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,24
17/08/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,18.94
17/08/2023,TOUCAN TOOL COMPANY LTD,Equip - Purchase,Housing Revenue Account,15.8
17/08/2023,HOWARTH TIMBER & BUILDING SUPPLIES,"Material - Purch,Rep",Housing Revenue Account,15
17/08/2023,BUNZL UK LTD t/a GREENHAM,Cleaning Materials,Dir of Environment & Resident Experience,10
17/08/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",10
17/08/2023,TOUCAN TOOL COMPANY LTD,Equip - Purchase,Housing Revenue Account,10
17/08/2023,BUNZL UK LTD t/a GREENHAM,Chemical,Dir of Environment & Resident Experience,7.61
17/08/2023,Gladstone MRM Ltd,Arts & Leisure Services,Dir of Environment & Resident Experience,-1587.6
18/08/2023,Corona,Energy - Gas,Carbon Management,131421.56
18/08/2023,OURRIS PROPERTIES LIMITED,CONTRADLT,"Dir of Adults, Health & Communities",78224
18/08/2023,OAKMONT SOCIAL EDUCATION,CONTRADLT,"Dir of Adults, Health & Communities",49109.4
18/08/2023,Wave,Water,Carbon Management,47731.39
18/08/2023,Respond Group Limited dba Aptean,Services,"Dir of  Culture, Strategy & Engagement",36000
18/08/2023,ODYSSEY EDUCATION SERVICES,ZFWI SEN Independnt,Dedicated Schools Grant Management,27500
18/08/2023,ST GEORGES HOME CARE LTD,CONTRADLT,"Dir of Adults, Health & Communities",22070.44
18/08/2023,Easy Steps Limited,ZFWI SEN Independnt,Dedicated Schools Grant Management,19166.67
18/08/2023,Merrywood Education Ltd,ZFWI SEN Independnt,Dedicated Schools Grant Management,18800
18/08/2023,WEST HEATH 2000,ZFWI SEN Residential,Dedicated Schools Grant Management,17546.67
18/08/2023,BLOSSOM HOUSE SCHOOL LIMITED,ZFWI SEN Independnt,Dedicated Schools Grant Management,17250
18/08/2023,BLOSSOM HOUSE SCHOOL LIMITED,ZFWI SEN Independnt,Dedicated Schools Grant Management,15950
18/08/2023,BLOSSOM HOUSE SCHOOL LIMITED,ZFWI SEN Independnt,Dedicated Schools Grant Management,15250
18/08/2023,DIAMOND BUILD PLC,Buildings,Dir of Finance,14498.45
18/08/2023,ABINGDON HOUSE SCHOOL LTD,ZFWI SEN Independnt,Dedicated Schools Grant Management,14450
18/08/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,14393
18/08/2023,ABINGDON HOUSE SCHOOL LTD,ZFWI SEN Independnt,Dedicated Schools Grant Management,12800
18/08/2023,CORE OUTREACH & CARE SERVICES UK LT,CONTRADLT,"Dir of Adults, Health & Communities",11715
18/08/2023,MOUNT HOUSE SCHOOL LIMITED,ZFWI SEN Independnt,Dedicated Schools Grant Management,11240.51
18/08/2023,LINK COMMUNITY CARE LTD,CONTRADLT,"Dir of Adults, Health & Communities",11224.08
18/08/2023,ADVANCE COMMERCIAL PAYMENTS,Prem - Rents,Dir of Children's Services,10000
18/08/2023,MOUNT HOUSE SCHOOL LIMITED,ZFWI SEN Independnt,Dedicated Schools Grant Management,9953.47
18/08/2023,Preventative Healthcare Company,Occupational Therapy,"Dir of  Culture, Strategy & Engagement",9570
18/08/2023,Locality,Business,Dir of Placemaking & Housing,8625
18/08/2023,ESSKAY FACILITIES MANAGEMENT LIMITE,Waste Management,Housing Revenue Account,6777.5
18/08/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",6700
18/08/2023,VERITY HEALTHCARE LTD,CONTRADLT,"Dir of Adults, Health & Communities",6226.03
18/08/2023,FIVE PAPER CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,6187.5
18/08/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,5957.8
18/08/2023,Pennington Choices Limited,Consultancy,Housing Revenue Account,5403.13
18/08/2023,ALLPAY LTD  NRPF,ZFWI CODEZ186F6266,Dir of Children's Services,5156.1
18/08/2023,TEMPORARY ACCOMODATION,Priv - Hotel Short,"Dir of Adults, Health & Communities",5005
18/08/2023,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,5000
18/08/2023,Pennington Choices Limited,Consultancy,Housing Revenue Account,4928.13
18/08/2023,Work Stress Management,Professional & Advis,"Dir of  Culture, Strategy & Engagement",4837.5
18/08/2023,DIAMOND BUILD PLC,"Works - Construction, Repair & Maintenance",Dir of Finance,4713.32
18/08/2023,YMCA London City and North,Sport & Fitness,Dir of Children's Services,4464
18/08/2023,MITREFINCH Ltd,Access Control,Dir of Finance,4165
18/08/2023,WRIGHT EVENT SUPPLIES LTD,Room Hire,Dir of Placemaking & Housing,3291
18/08/2023,ASKEWS & HOLTS LIBRARY SERVICES LTD,Library Books,"Dir of  Culture, Strategy & Engagement",3212.52
18/08/2023,DEVELOPMENT & LEARNING OPPORTUNITIE,CONTRADLT,"Dir of Adults, Health & Communities",3045
18/08/2023,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,3000
18/08/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",3000
18/08/2023,Brydon Walk Consultancy Ltd,Business,Dir of Children's Services,2750
18/08/2023,GOLDSMITH COUNSELLING & MED SERVICE,Consultancy,Dir of Placemaking & Housing,2700
18/08/2023,ASKEWS & HOLTS LIBRARY SERVICES LTD,Library Books,"Dir of  Culture, Strategy & Engagement",2692.71
18/08/2023,SELLICK PARTNERSHIP LIMITED,Specialist Support,Assistant Dir Corporate Governance,2629.37
18/08/2023,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,2600
18/08/2023,BEAU Architecture Ltd,Tech & Feasibility,Dir of Finance,2560
18/08/2023,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,2503
18/08/2023,ESSKAY FACILITIES MANAGEMENT LIMITE,Pest & Animal Contro,Housing Revenue Account,2501.56
18/08/2023,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,2500
18/08/2023,CNWL NHS FOUNDATION TRUST,Specialist Services,"Dir of Adults, Health & Communities",2500
18/08/2023,PIVIGO LIMITED,Consultancy,"Dir of  Culture, Strategy & Engagement",2500
18/08/2023,VERITY HEALTHCARE LTD,CONTRADLT,"Dir of Adults, Health & Communities",2412.85
18/08/2023,Respond Group Limited dba Aptean,Comm Off Shelf,"Dir of  Culture, Strategy & Engagement",2400
18/08/2023,PayPoint Network,Subscriptions,"Dir of Adults, Health & Communities",2357.28
18/08/2023,Connevans Limited,Supplies,Dir of Children's Services,2266.92
18/08/2023,COUNCIL OF ASIAN PEOPLE HAR DAY CAR,CONTRADLT,"Dir of Adults, Health & Communities",2250.8
18/08/2023,FOSTERING NETWORK,Adoption Services,Dir of Children's Services,2249.96
18/08/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,2245.8
18/08/2023,ALLIED PUBLICITY SERVICES MANCHESTE,Parking,Dir of Environment & Resident Experience,2168.44
18/08/2023,DSI BILLING SERVICES,Printing,"Dir of  Culture, Strategy & Engagement",2093.6
18/08/2023,SOMERSET GARDENS FAM HEALTHCARE CTR,GP Surgery Services,"Dir of Adults, Health & Communities",2030.4
18/08/2023,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,2026
18/08/2023,GREATER LONDON AUTHORITY,Property,Housing Revenue Account,2000
18/08/2023,CAVENDISH SCHOOL LTD,ZFWI SEN Independnt,Dedicated Schools Grant Management,2000
18/08/2023,Ebsford Environmental Ltd,Fencing,Dir of Finance,2000
18/08/2023,SELLICK PARTNERSHIP LIMITED,Specialist Support,Assistant Dir Corporate Governance,1932.56
18/08/2023,DSI BILLING SERVICES,Printing,"Dir of  Culture, Strategy & Engagement",1851.6
18/08/2023,Charles Ramsden Consultancy,Business,Dir of Finance,1830
18/08/2023,WOLSELEY UK LIMITED,Stock - Raw Material,Housing Revenue Account,1813.44
18/08/2023,Redacted Personal Data,ZFWI CODEZ165F5760,Dir of Children's Services,1800
