Posting date,Supplier number,Supplier Name,Expense type,Department,Amount
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1312.92
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1358.8
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1418.64
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,846.76
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,15693.6
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1948.12
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1945.04
14/12/2023,1248071,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,505.12
14/12/2023,1306750,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,659.64
14/12/2023,1248393,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,2304.4
14/12/2023,1247468,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1318.08
14/12/2023,1248416,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1136.6
14/12/2023,1247366,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,552
14/12/2023,1247393,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,915.72
14/12/2023,1247716,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1355.64
14/12/2023,1250308,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,2272.12
14/12/2023,1250424,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,892.12
14/12/2023,1275492,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1245.32
14/12/2023,1274027,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,3315.8
14/12/2023,1317820,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,3563.81
14/12/2023,1270838,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,906.92
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1312.88
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,508.36
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1722.16
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1358.2
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,600.52
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,909.2
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,741.44
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,2015.52
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,8144.88
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,907.86
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,2602.84
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,3220.98
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1228.24
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1059.88
14/12/2023,1250439,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1282.8
14/12/2023,1296349,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1035.32
14/12/2023,1252947,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,2749.24
14/12/2023,1247670,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,645.8
14/12/2023,1260528,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,4399.76
14/12/2023,1249996,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,869.08
14/12/2023,1312045,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,3047.04
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1183.6
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1571.52
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1414.92
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,2757.32
14/12/2023,1290301,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,2351.96
14/12/2023,1281796,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1671.04
14/12/2023,1266532,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1026.12
14/12/2023,1247427,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1178.28
14/12/2023,1253165,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1543
14/12/2023,1248350,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,760
14/12/2023,1310825,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1374.2
14/12/2023,1248470,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,668.8
14/12/2023,1248705,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,932.88
14/12/2023,1302244,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1268.04
14/12/2023,1272749,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1287.64
14/12/2023,1247370,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,6378.92
14/12/2023,1250464,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1944.04
14/12/2023,1273650,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1090.08
14/12/2023,1249981,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,975.36
14/12/2023,1248473,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,2380.12
14/12/2023,1250525,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,2790.04
14/12/2023,1248722,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1837.6
14/12/2023,1248132,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1513.96
14/12/2023,1307034,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1423.56
14/12/2023,1307056,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1331.16
14/12/2023,1247374,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,8581.24
14/12/2023,1286262,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,925.64
14/12/2023,1248063,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,2319.51
14/12/2023,1287850,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,2216.08
14/12/2023,1287453,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,2374.36
14/12/2023,1306271,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,2259.08
14/12/2023,1262951,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1374.4
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,2508.76
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1215.4
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1019.04
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1172.12
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,845.64
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,947.6
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,740.72
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1414.24
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1021.36
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,555.76
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1386.88
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,881.84
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,610.88
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1172.12
14/12/2023,1301726,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,11836.81
14/12/2023,1268554,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,2418.96
14/12/2023,1247500,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,960.48
14/12/2023,1248357,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1856.88
14/12/2023,1250362,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1879.32
14/12/2023,1248150,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,2690.92
14/12/2023,1250258,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1399.16
14/12/2023,1248773,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1109.4
14/12/2023,1250664,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1256.28
14/12/2023,1250365,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,3740
14/12/2023,1247798,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,513.04
14/12/2023,1250650,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1430.76
14/12/2023,1248058,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,950.88
14/12/2023,1255553,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1479.72
14/12/2023,1271530,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,5463.36
14/12/2023,1278569,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1992
14/12/2023,1248694,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,4595.84
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1133.6
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1282.32
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,3314.36
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,824.92
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,824.92
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,894.12
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,5780.58
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1244.2
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1022.04
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1424.2
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,3216.17
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1807.48
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1840.92
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,986.2
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1273.92
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1329.2
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,5714.81
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,4027.8
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1162.36
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,10253.84
14/12/2023,1286271,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1722.44
14/12/2023,1303363,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1756.36
14/12/2023,1250282,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1486.52
14/12/2023,1256923,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,4086.64
14/12/2023,1247437,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,3180.16
14/12/2023,1250181,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,13183.56
14/12/2023,1248721,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,801.56
14/12/2023,1250598,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,2377.88
14/12/2023,1248163,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,732.92
14/12/2023,1248364,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1005.36
14/12/2023,1248138,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,2216.08
14/12/2023,1248808,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,697.08
14/12/2023,1250129,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1354.12
14/12/2023,1250289,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,929.16
14/12/2023,1248824,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,3625.84
14/12/2023,1250591,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1245.15
14/12/2023,1248391,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1149.72
14/12/2023,1306038,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1035.32
14/12/2023,1250249,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1159.64
14/12/2023,1269741,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1627.2
14/12/2023,1314430,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1227.36
14/12/2023,1298805,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,6606.74
14/12/2023,1248332,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1487.64
14/12/2023,1250369,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1282.36
14/12/2023,1283389,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,2770.08
14/12/2023,1271836,PERSONAL PAYMENTS,Social Care - Direct Payments,Bi-Borough Director of Integrated Care,1767.52
14/12/2023,1250149,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,586.36
14/12/2023,1301862,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1534.52
14/12/2023,1247770,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1965.8
14/12/2023,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,1063.08
