Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,21/07/2023,5806304,"27,630.00",Metro Properties Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,21/07/2023,5806307,"38,520.00",Stef And Philips Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,21/07/2023,5806314,"6,240.00",Apolonia Property Services (Exodus Housing)
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,21/07/2023,5806315,"13,444.00",Apolonia Property Services (Exodus Housing)
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,21/07/2023,5806316,"3,000.00",Apolonia Property Services (Exodus Housing)
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,21/07/2023,5806317,"2,460.00",Apolonia Property Services (Exodus Housing)
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,21/07/2023,5806318,"10,396.00",Apolonia Property Services (Exodus Housing)
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,21/07/2023,5806319,"1,320.00",Apolonia Property Services (Exodus Housing)
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,24/07/2023,5806360,"69,360.00",Our Lodge
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,21/07/2023,5806430,"36,403.00",Landmark Housing Group Ltd T/A Park Hotel
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,26/07/2023,5806991,"25,000.00",Travelodge Hotels Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,28/07/2023,5809263,"44,187.00",Metro Properties Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,28/07/2023,5809291,492.00,Apolonia Property Services (Exodus Housing)
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,28/07/2023,5809295,504.00,Apolonia Property Services (Exodus Housing)
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,28/07/2023,5809367,"55,327.50",Shuttleworth (UK) Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,28/07/2023,5809368,"51,400.00",Shuttleworth (UK) Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,28/07/2023,5809411,"75,000.00",Travelodge Hotels Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,31/07/2023,5809499,"3,245.00",Metro Properties Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,31/07/2023,5809501,"5,115.00",Stef And Philips Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,31/07/2023,5809588,"35,856.00",Shuttleworth (UK) Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,31/07/2023,5809589,"74,080.00",Shuttleworth (UK) Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents � EDT Bookings,21/07/2023,5805390,630.00,Metro Properties Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents � EDT Bookings,21/07/2023,5805391,"1,350.00",Metro Properties Ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Dilapidations,Third Party Payments - Temporary Accommodation Rents - One Room,19/07/2023,5805499,450.00,Fairview Lets
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Dilapidations,Third Party Payments - Temporary Accommodation Rents - Two Rooms,12/07/2023,5804126,390.00,Fairview Lets
Place,Corporate & Democratic Core,Corporate Management,"COVID-19 Rough Sleeping		",Third Party Payments - Temporary Accommodation Rents - One Room,21/07/2023,5806422,"7,027.00",Shuttleworth (UK) Ltd
Place,Corporate & Democratic Core,Corporate Management,"COVID-19 Homelessness Response		",Third Party Payments - DVLA Search Fees,07/07/2023,5795746,"9,975.00",ARK Property Investments t/a Holiday Inn Whitechapel
Place,Corporate & Democratic Core,Corporate Management,"COVID-19 Homelessness Response		",Third Party Payments - DVLA Search Fees,10/07/2023,5795978,480.00,ARK Property Investments t/a Holiday Inn Whitechapel
Place,Corporate & Democratic Core,Corporate Management,"COVID-19 Homelessness Response		",Third Party Payments - DVLA Search Fees,12/07/2023,5802182,"27,090.00",ARK Property Investments t/a Holiday Inn Whitechapel
Place,Corporate & Democratic Core,Corporate Management,"COVID-19 Homelessness Response		",Third Party Payments - DVLA Search Fees,12/07/2023,5803192,732.00,ARK Property Investments t/a Holiday Inn Whitechapel
Place,Corporate & Democratic Core,Corporate Management,"COVID-19 Homelessness Response		",Third Party Payments - DVLA Search Fees,10/07/2023,5803193,"5,060.00",ARK Property Investments t/a Holiday Inn Whitechapel
Place,Corporate & Democratic Core,Corporate Management,"COVID-19 Homelessness Response		",Third Party Payments - DVLA Search Fees,10/07/2023,5803194,"5,060.00",ARK Property Investments t/a Holiday Inn Whitechapel
Place,Corporate & Democratic Core,Corporate Management,"COVID-19 Homelessness Response		",Third Party Payments - DVLA Search Fees,12/07/2023,5803195,675.00,ARK Property Investments t/a Holiday Inn Whitechapel
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Casch Incent(Fams),Third Party Payments - Rent Incentives,19/07/2023,5805386,"2,000.00",Bowes Medical Centre
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Casch Incent(Fams),Third Party Payments - Rent Incentives,19/07/2023,5805387,"2,000.00",Citadelhousing ltd
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Legal,Services - Professional Fees - Legal Fees/Expenses,28/07/2023,5809164,500.00,Field Court Chambers  - Fees Account
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Temporary Accommodation Rents - One Room,31/07/2023,5809494,"106,254.04",Providence Row Housing Association
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802361,"2,714.43",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802362,"1,737.47",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802363,"2,426.98",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802364,"1,132.07",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802365,"3,116.43",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802366,"1,622.58",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802367,"2,411.43",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802368,"1,954.24",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802369,"2,664.88",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802370,"1,523.66",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802371,"1,920.49",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802372,"1,903.17",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802373,"1,844.97",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802374,"1,824.28",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802375,"1,666.48",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802376,"1,514.36",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802377,"1,545.39",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802378,"1,317.15",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802379,"1,726.43",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802380,"2,058.18",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802381,"2,344.28",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802382,"1,430.34",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802383,"1,824.28",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802384,"1,885.01",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802385,"1,617.39",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802386,"1,560.03",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802387,"2,019.62",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802388,"1,430.34",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802389,"1,918.63",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802390,"2,426.98",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802391,"1,747.21",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802392,"1,367.17",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802393,"1,627.36",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802394,"1,966.70",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802395,"1,726.43",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802396,"3,965.63",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802397,"2,961.21",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802398,"1,868.92",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802399,"2,881.95",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802400,"2,797.31",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802401,"1,860.18",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802402,"1,688.56",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802403,"1,866.97",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802404,"3,415.48",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802405,"1,726.69",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802406,"1,732.07",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802407,"1,956.39",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802408,"1,663.60",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802409,"2,112.55",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802410,"1,730.95",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802411,"1,918.19",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802412,"1,263.13",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802413,"1,737.47",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802414,"1,542.67",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802415,"1,651.23",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802416,"1,626.92",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802417,"2,075.16",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802418,"1,296.66",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802419,"1,866.97",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802420,"1,448.65",Poplar HARCA LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,07/07/2023,5802421,"2,162.75",Poplar HARCA LTD
