Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children’s Services,Children's Social Care,Youth Justice,Youth Justice Team,Educational/Training Supplies - Curriculum Visits/Activities,25/03/2024,5881613,"1,480.00",22 DESIGN LTD
Children’s Services,Children's Social Care,Youth Justice,Youth Justice Team,Educational/Training Supplies - Curriculum Visits/Activities,27/03/2024,5886263,"1,200.00",Hodgson's Consulting Services Limited
Children’s Services,Children's Social Care,Youth Justice,Youth Justice Team,Computing - Licences - Software,11/03/2024,5876499,"4,150.00",CACI LTD
Children’s Services,Children's Social Care,Youth Justice,Youth Justice Team,Social Care - Day Care,04/03/2024,5874390,"1,092.50",Appropriate Adults UK
Children’s Services,Children's Social Care,Youth Justice,YJB-Core,Training Expenses - Other Internal Training,15/03/2024,5885674,"1,424.00",BARBARA MCKAY
Children’s Services,Children's Social Care,Youth Justice,Young Tower Hamlets,Training Expenses - Other External Training (Non UK Based),22/03/2024,5892031,495,Essex Fire Safety Ltd
Children’s Services,Children's Social Care,Youth Justice,Young Tower Hamlets,Training Expenses - Staff External Training (UK Based),01/03/2024,5875873,"6,398.40",Know Wonder Ltd
Children’s Services,Children's Social Care,Youth Justice,Young Tower Hamlets,Training Expenses - Staff External Training (UK Based),01/03/2024,5875874,"6,720.00",Know Wonder Ltd
Children’s Services,Children's Social Care,Youth Justice,Young Tower Hamlets,Fixtures and Fitting - Repairs - General,28/03/2024,5889053,"4,054.00",Controlcare Ltd
Children’s Services,Children's Social Care,Youth Justice,Young Tower Hamlets,Educational/Training Supplies - Curriculum Visits/Activities,01/03/2024,5877804,605,Asdan Limited
Children’s Services,Children's Social Care,Youth Justice,Young Tower Hamlets,Educational/Training Supplies - Curriculum Visits/Activities,27/03/2024,5883779,"12,000.00",Pulse First Aid Ltd
Children’s Services,Children's Social Care,Youth Justice,Young Tower Hamlets,Educational/Training Supplies - Curriculum Visits/Activities,11/03/2024,5885419,"11,000.00",Leap Confronting Conflict
Children’s Services,Children's Social Care,Youth Justice,Young Tower Hamlets,Educational/Training Supplies - Resources,25/03/2024,5890340,500,Creative Engagement Services
Children’s Services,Children's Social Care,Youth Justice,Young Tower Hamlets,Catering - Hospitality,28/03/2024,5893800,"4,995.00",White Rhino Event Management Ltd
Children’s Services,Education Services,Other Strategic Functions,Corporate Director of ESCW,Educational/Training Supplies - Arts & Crafts,27/03/2024,5891988,558.5,Emap Publishing Ltd
Children’s Services,Education Services,Services to Young People and Other Community Learners,Supported Housing - Young People,Social Care - Day Care,20/03/2024,5877128,"38,899.88",Providence Row Housing Association
Children’s Services,Education Services,Services to Young People and Other Community Learners,Supported Housing - Young People,Social Care - Day Care,01/03/2024,5882893,"5,234.00",One Housing Group
Children’s Services,Education Services,Services to Young People and Other Community Learners,Supported Housing - Young People,Social Care - Day Care,20/03/2024,5885407,"2,846.00",Providence Row Housing Association
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Training Expenses - Other External Training (Non UK Based),27/03/2024,5885247,"9,161.78",Rambutan Ltd
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Training Expenses - Staff External Training (UK Based),15/03/2024,5877924,320,Foxstones Training and Learning Ltd
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Training Expenses - Staff External Training (UK Based),25/03/2024,5881614,"1,500.00",ChangeMaker Training and Resolutions Services LLP
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Training Expenses - Staff External Training (UK Based),13/03/2024,5882989,325,GovNet Communications
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Training Expenses - Staff External Training (UK Based),04/03/2024,5883510,"1,500.00",The Knowledge Academy
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Training Expenses - Staff External Training (UK Based),04/03/2024,5883510,"1,500.00",The Knowledge Academy
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Training Expenses - Staff External Training (UK Based),18/03/2024,5888501,"10,712.00",Interface Enterprises Ltd
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Room Hire,27/03/2024,5894492,320,Poplar HARCA LTD
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5871058,407.9,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5871059,257.52,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5871061,321.9,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5875999,321.9,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5876000,257.52,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5876001,"1,278.00",Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877720,429.2,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877835,344,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877836,344,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877837,258,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877839,258,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877844,258,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877845,688,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877846,258,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877847,516,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877848,944.56,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877851,258,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877852,344,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877853,"1,032.00",Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877854,"1,032.00",Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877855,430,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877856,344,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877858,258,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877859,258,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877861,258,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877863,430,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877865,-400,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877866,-400,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877867,-300,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877869,-300,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877872,-300,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877873,-800,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877874,-300,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877875,-600,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877878,-300,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877879,-400,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877880,"-1,200.00",Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877881,"-1,200.00",Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877882,-500,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877883,-400,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877885,-300,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877886,-300,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877888,-300,Supply Chain Coordination Limited (NHS Supply Chain)
Children’s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/03/2024,5877890,-500,Supply Chain Coordination Limited (NHS Supply Chain)
